beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
laser dt s.r.l.,RO,Romania,project,,,,,,,Romania,Covasna County,Targu Secuiesc,Târgu Secuiesc,525400,,,"Târgu Secuiesc 525400, Romania",45.9974202,26.1414944,True,63740
euroconstruct s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Covasna,Municipiul Târgu Secuiesc,Târgu Secuiesc,525400,Strada Bem József,16,"Strada Bem József 16, Târgu Secuiesc 525400, Romania",45.9978036,26.14540869999999,True,63740
sc promobil srl,RO,Romania,project,,,,,,,Romania,Județul Covasna,Municipiul Târgu Secuiesc,Târgu Secuiesc,525400,,,"Puntea Rozelor nr.4, Târgu Secuiesc 525400, Romania",46.00512399999999,26.139895,True,63740
sc laser dt srl,RO,Romania,project,,,,,,,Romania,Covasna County,Targu Secuiesc,Târgu Secuiesc,525400,,,"Târgu Secuiesc 525400, Romania",45.9974202,26.1414944,True,63740
servicii torpedo s.r.l.,RO,Romania,project,,,,,,,Romania,Romania,Municipiul Târgu Secuiesc,Covasna,440135,,,"Loc. Lunga nr. 454, Targu Secuiesc, Covasna, Covasna 440135, Romania",46.0124329,26.2030848,True,63740
villex s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Covasna,Municipiul Târgu Secuiesc,Târgu Secuiesc,525400,Strada Turóczi Mózes,,"10, Strada Turóczi Mózes, Târgu Secuiesc 525400, Romania",46.000024,26.1349941,True,63740
sc nexxon srl,RO,Romania,project,,,,,,,Romania,Județul Covasna,Municipiul Târgu Secuiesc,Târgu Secuiesc,525400,Strada Fabricii,1,"Strada Fabricii 1, Târgu Secuiesc 525400, Romania",45.996548,26.1408198,True,63740
sc euroconstruct srl,RO,Romania,project,,,,,,,Romania,Județul Covasna,Municipiul Târgu Secuiesc,Târgu Secuiesc,525400,Strada Bem József,16,"Strada Bem József 16, Târgu Secuiesc 525400, Romania",45.9978036,26.14540869999999,True,63740
sc atero srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Sebeș,Sebeș,515800,Strada Alunului,8,"Strada Alunului 8, Sebeș 515800, Romania",45.94888270000001,23.5692529,True,1874
rapel s.a.,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Sebeș,Răhău,515802,,,"Str. Principala 1, Rahau, Jud Alba, Răhău 515802, Romania",45.904957,23.6204619,True,1874
sc elis pavaje srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Sebeș,Petrești,515850,Strada Zorilor,1,"Strada Zorilor 1, Petrești 515850, Romania",45.9247437,23.5666361,True,1874
elis pavaje srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Sebeș,Petrești,515850,Strada Zorilor,1,"Strada Zorilor 1, Petrești 515850, Romania",45.9247437,23.5666361,True,1874
uat oras ocna mures,RO,Romania,project,,,,,,,Romania,Județul Alba,Orașul Ocna Mureș,Ocna Mureș,515700,Strada Nicolae Iorga,27,"Strada Nicolae Iorga 27, Ocna Mureș 515700, Romania",46.382136,23.8596381,True,1794
s.c. contact impex s.r.l. ocna mures,RO,Romania,project,,,,,,,Romania,Județul Alba,Orașul Ocna Mureș,Ocna Mureș,515700,Strada Unirii,9,"Strada Unirii 9, Ocna Mureș 515700, Romania",46.39358,23.84725,True,1794
nova grup srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Orașul Cugir,Cugir,515600,Strada Victoriei,22,"Strada Victoriei 22, Cugir 515600, Romania",45.8532227,23.3615585,True,1696
sc cuplaje prod srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Orașul Cugir,Cugir,515600,Strada Stadionului,,"SC Cuplaje Prod SRL, Strada Stadionului, Cugir 515600, Romania",45.83969849999999,23.3688884,True,1696
sc nova grup srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Orașul Cugir,Cugir,515600,Strada Victoriei,22,"Strada Victoriei 22, Cugir 515600, Romania",45.8532227,23.3615585,True,1696
nova grup s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Alba,Orașul Cugir,Cugir,515600,Strada Victoriei,22,"Strada Victoriei 22, Cugir 515600, Romania",45.8532227,23.3615585,True,1696
colegiul tehnic i.d lazarescu cugir,RO,Romania,project,,,,,,,Romania,Județul Alba,Orașul Cugir,Cugir,515600,Strada Victoriei,nr 9,"Strada Victoriei nr 9, Cugir 515600, Romania",45.84064789999999,23.3642197,True,1696
sc i.a.m.u sa,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Blaj,Blaj,515400,Gheorghe Barițiu,,"Gheorghe Barițiu, Blaj 515400, Romania",46.1611143,23.9495439,True,1348
sc apis com srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Blaj,Blaj,515400,Gheorghe Barițiu,32,"Gheorghe Barițiu 32, Blaj 515400, Romania",46.171285,23.9404106,True,1348
sc domar service srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Aiud,Aiud,515200,Strada Iuliu Maniu,,"Strada Iuliu Maniu, Aiud 515200, Romania",46.30958999999999,23.72124999999999,True,1213
sc prebet aiud sa,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Aiud,Aiud,515200,Strada Arenei,10,"Strada Arenei 10, Aiud 515200, Romania",46.3153695,23.7373068,True,1213
sc adventus m.v. srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Aiud,Aiud,515200,Strada Transilvaniei,112,"Strada Transilvaniei 112, Aiud 515200, Romania",46.31340000000001,23.7237,True,1213
sc energo impex srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Aiud,Aiud,515200,,,"Str. Morii, 52, Aiud, Alba, 515200, Aiud 515200, Romania",46.31487999999999,23.7317599,True,1213
fundatia creatiw,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Aiud,Aiud,515200,Piața Cuza Vodă,1,"Piața Cuza Vodă 1, Aiud 515200, Romania",46.3105368,23.7181305,True,1213
municipiul alba iulia,RO,Romania,project,,,,,,,Romania,Alba County,Alba Iulia,Alba Iulia,,,,"Alba Iulia, Romania",46.07327249999999,23.5804886,True,1017
colibri tour s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510085,Strada Avram Iancu,3,"Strada Avram Iancu 3, Alba Iulia 510085, Romania",46.073359,23.581185,True,1017
sc mecatronics sa,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,,,,"Str. Livezii, 41B, Alba Iulia, Alba, Alba Iulia, Romania",46.0817188,23.5899411,True,1017
sc lotus b&b srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,,,,"Cal. Motilor, 30, Alba Iulia, Alba, 510128, Alba Iulia, Romania",46.07516,23.56943,True,1017
sc florea grup srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,,,,,"Str. Pietrar, 20, Alba Iulia, Alba, Romania",46.10227,23.61769,True,1017
s.c. xerom service s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510001,,,"Morii nr. 7A, Alba Iulia 510001, Romania",46.07479590000001,23.5854473,True,1017
sc antel srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510001,Strada Gheorghe Șincai,12,"Strada Gheorghe Șincai 12, Alba Iulia 510001, Romania",46.0849211,23.5726543,True,1017
"universitatea ""1 decembrie 1918"" alba-iulia",RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510009,Strada Gabriel Bethlen,5,"Strada Gabriel Bethlen 5, Alba Iulia 510009, Romania",46.06927109999999,23.5724944,True,1017
"universitatea ""1 decembrie 1918"" din alba iulia",RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510009,Strada Gabriel Bethlen,5,"Strada Gabriel Bethlen 5, Alba Iulia 510009, Romania",46.06927109999999,23.5724944,True,1017
universitatea 1 decembrie 1918 alba- iulia,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510009,Strada Gabriel Bethlen,5,"Strada Gabriel Bethlen 5, Alba Iulia 510009, Romania",46.06927109999999,23.5724944,True,1017
universitatea 1 decembrie 1918 din alba iulia,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510009,Strada Gabriel Bethlen,5,"Strada Gabriel Bethlen 5, Alba Iulia 510009, Romania",46.06927109999999,23.5724944,True,1017
universitatea 1 decembrie 1918 alba iulia,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510009,Strada Gabriel Bethlen,5,"Strada Gabriel Bethlen 5, Alba Iulia 510009, Romania",46.06927109999999,23.5724944,True,1017
"universitatea ""1 decembrie 1918"" alba iulia",RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510009,Strada Gabriel Bethlen,5,"Strada Gabriel Bethlen 5, Alba Iulia 510009, Romania",46.06927109999999,23.5724944,True,1017
sc tobimar construct s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510193,,,"Str. Clujului, 29A, Alba Iulia 510193, Romania",46.09679999999999,23.5992,True,1017
sc tipo-rex service srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,,,,"Str. Alecsandri Vasile, 68, Alba Iulia, Alba, 510165, Alba Iulia, Romania",46.07960749999999,23.5760427,True,1017
sc tipo-rex srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,,,,"Str. Alecsandri Vasile, 68, Alba Iulia, Alba, 510165, Alba Iulia, Romania",46.07960749999999,23.5760427,True,1017
sc tobimar construct srl,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510193,,,"Str. Clujului, 29A, Alba Iulia 510193, Romania",46.09679999999999,23.5992,True,1017
tobimar s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Alba,Municipiul Alba Iulia,Alba Iulia,510193,,,"Str. Clujului, 29A, Alba Iulia 510193, Romania",46.09679999999999,23.5992,True,1017
rodotex s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700670,Bulevardul Poitiers,30,"Bulevardul Poitiers 30, Iași 700670, Romania",47.1357843,27.5843086,True,95060
rodotex srl,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700670,Bulevardul Poitiers,30,"Bulevardul Poitiers 30, Iași 700670, Romania",47.1357843,27.5843086,True,95060
s.c. am industrie s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700545,Șoseaua Păcurari,nr. 128,"Șoseaua Păcurari nr. 128, Iași 700545, Romania",47.17360799999999,27.526034,True,95060
s.c. centrul de cercetare inventica s.r.l. iasi,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,,Bulevardul Carol I,1,"Bulevardul Carol I 1, Iași, Romania",47.17125,27.57522999999999,True,95060
s.c. certest proiect srl iasi,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,,DN24,,"DN24, Iași, Romania",47.12481909999999,27.6219356,True,95060
s.c. quartz matrix srl iasi,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700506,Bulevardul Carol I,5,"Bulevardul Carol I 5, Iași 700506, Romania",47.1718428,27.5735633,True,95060
s.c. self trust srl iasi,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700265,Strada Bucium,34,"Strada Bucium 34, Iași 700265, Romania",47.1432639,27.6087789,True,95060
sc ems-electra srl,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700291,,,"Bulevardul Chimiei nr. 8, Iași 700291, Romania",47.151543,27.616865,True,95060
parapharm srl,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Brașov,507190,Strada Ungheni,2,"Strada Ungheni 2, Brașov 507190, Romania",47.1519725,27.6454535,True,95060
mitropolia moldovei si bucovinei,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700497,Bulevardul Ștefan cel Mare și Sfânt,,"Palatul Mitropolitan, Bulevardul Ștefan cel Mare și Sfânt, Iași 700497, Romania",47.16100549999999,27.5821142,True,95060
electric company s.a.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700124,Bulevardul Ștefan cel Mare și Sfânt,1A,"Bulevardul Ștefan cel Mare și Sfânt 1A, Iași 700124, Romania",47.158282,27.5885211,True,95060
i.p.p.u. packaging srl,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700259,Calea Chișinăului,23,"Calea Chișinăului 23, Iași 700259, Romania",47.150353,27.599624,True,95060
clima therm center s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,,Șoseaua Păcurari,,"Șoseaua Păcurari, Iași, Romania",47.17332,27.507751,True,95060
fundatia filocalia,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700039,Strada Golia,1,"nr., Strada Golia 1, Iași 700039, Romania",47.163431,27.59064,True,95060
fundatia serviciilor sociale bethany,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700259,Stradela Varianta Uzinei,1,"Stradela Varianta Uzinei 1, Iași 700259, Romania",47.16142,27.5779079,True,95060
fundatia solidaritate si speranta,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700259,,,"Str. Negri Costache, 48, Iasi, Iasi, 700071, Iași 700259, Romania",47.1617608,27.5878845,True,95060
fundatiaecologicagreen,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700123,Strada Cuza Vodă,1,"Strada Cuza Vodă 1, Iași 700123, Romania",47.1654959,27.5819697,True,95060
euro project consulting s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700515,Strada Păcurari,85,"Strada Păcurari 85, Iași 700515, Romania",47.17214870000001,27.5639323,True,95060
expert moldova trading s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,,Strada Bucium,37,"Strada Bucium 37, Iași, Romania",47.14345359999999,27.6037489,True,95060
grupo srl,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700133,Strada Bacinschi,7,"Strada Bacinschi 7, Iași 700133, Romania",47.1704,27.5644,True,95060
asociatia cluster regional inovativ euronest it&c,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700075,Bulevardul Ștefan cel Mare și Sfânt,69,"Casa Pătrată, Bulevardul Ștefan cel Mare și Sfânt 69, Iași 700075, Romania",47.1600652,27.5863753,True,95060
asociatia de dezvoltare intercomunitara euronest,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700075,Bulevardul Ștefan cel Mare și Sfânt,69,"Casa Pătrată, Bulevardul Ștefan cel Mare și Sfânt 69, Iași 700075, Romania",47.1600652,27.5863753,True,95060
asociatia helicomed,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700115,Strada Sfântul Atanasie,13,"Strada Sfântul Atanasie 13, Iași 700115, Romania",47.1688309,27.58663,True,95060
casa design srl,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700259,,,"Str. Sf. Andrei, 35, Iasi, Iasi, 700028, Iași 700259, Romania",47.15683629999999,27.5830808,True,95060
ab plus events s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700382,Strada Ungheni,Ungheni,"no 2, Strada Ungheni Ungheni, Iași 700382, Romania",47.15293279999999,27.6437712,True,95060
agropan impex s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700177,Calea Chișinăului,29,"nr, Calea Chișinăului 29, Iași 700177, Romania",47.1464762,27.61387880000001,True,95060
aldoor systems srl,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,,,,"Sos. Bucium, 19, Iasi, Iasi, 700280, Iași, Romania",47.135431,27.610201,True,95060
auto land s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700440,Strada Sergent Grigore Ioan,nr. 7,"Strada Sergent Grigore Ioan nr. 7, Iași 700440, Romania",47.17076590000001,27.5448928,True,95060
avatti industries s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700259,Bulevardul Tudor Vladimirescu,,"Bulevardul Tudor Vladimirescu, Iași 700259, Romania",47.1507933,27.6014328,True,95060
bluenote communications s.a.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,,Strada Stejar,18,"Strada Stejar 18, Iași, Romania",47.16276089999999,27.6081182,True,95060
asociatia paradisul copiilor,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,707410,,,"Str. Fagului, 10, Iasi, Iasi, Iași 707410, Romania",47.17865,27.55958,True,95060
comstart 93 s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700259,,,"Str. Closca, 12C, Iasi, Iasi, 700126, Iași 700259, Romania",47.1627,27.5791,True,95060
crescento print s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700275,Șoseaua Bucium,120,"Iasi, 700275, Șoseaua Bucium 120, Iași 700275, Romania",47.12840500000001,27.61589,True,95060
crescento print srl,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700275,Șoseaua Bucium,120,"Iasi, 700275, Șoseaua Bucium 120, Iași 700275, Romania",47.12840500000001,27.61589,True,95060
ami turing s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700259,Strada Zugravi,2,"Strada Zugravi 2, Iași 700259, Romania",47.1670713,27.5724931,True,95060
astra universal srl,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,,,,"Str. Masinii, 3, Iasi, Iasi, 0, Iași, Romania",47.14575,27.58402,True,95060
fene grup s.a.,RO,Romania,project,,,,,,,Romania,Județul Iași,Municipiul Iași,Iași,700259,,,"Str. Ureche Grigore, 1-3, Iasi, Iasi, 700023, Iași 700259, Romania",47.15895,27.59003,True,95060
primariacomuneivictoria,RO,Romania,project,,,,,,,Romania,Județul Iași,Comuna Victoria,Victoria,707580,DC16,,"DC16, Victoria 707580, Romania",47.2938882,27.5841674,True,100004
consiliul local vorniceni,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Comuna Vorniceni,Vorniceni,717470,,,"Com. Vorniceni, Botosani, Vorniceni 717470, Romania",47.97575,26.6661101,True,39836
sc agremin srl,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Comuna Vlădeni,Vlădeni,717460,,,"Com. Vladeni, Botosani, 717460, Vlădeni 717460, Romania",47.7163,26.5146999,True,39738
primaria varfu campului,RO,Romania,project,,,,,,,Romania,Botoșani County,Varfu Campului,Vârfu Câmpului,717450,,,"Vârfu Câmpului 717450, Romania",47.8472225,26.332368,True,39694
sc tamistef srl,RO,Romania,project,,,,,,,Romania,Botoșani County,Botosani,Botoșani,710013,,,"Botoșani 710013, Romania",47.751232,26.628382,True,38063
tehnic - asist srl,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Comuna Mihai Eminescu,"Loc.Catamarasti Deal ,Com.M.Eminescu, Jud.Botosani",717248,,,"Catamarasti Deal, Nr.532, Com.Mihai Eminescu, jud.Botosani, Loc.Catamarasti Deal ,Com.M.Eminescu, Jud.Botosani 717248, Romania",47.768998,26.599992,True,38063
sc foliplast srl,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,,,,"Str. Pacea, 36, Botosani, Botosani, 710013, Botoșani, Romania",47.75374,26.62365,True,38063
municipiul dorohoi,RO,Romania,project,,,,,,,Romania,Botoșani County,Dorohoi,Dorohoi,715200,,,"Dorohoi 715200, Romania",47.9549207,26.4012087,True,36006
asociatiaclara,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Dorohoi,Dorohoi,715200,Strada Dumitru Furtună,16,"Strada Dumitru Furtună 16, Dorohoi 715200, Romania",47.9527422,26.4013253,True,36006
directia de asistenta sociala dorohoi,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Dorohoi,Dorohoi,715200,Strada Ștefan cel Mare,43,"Strada Ștefan cel Mare 43, Dorohoi 715200, Romania",47.9525727,26.4035033,True,36006
duo mat srl,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Comuna Curtești,Botoșani,,,,"zona Lebada Botosani, Botoșani, Romania",47.70314800000001,26.690533,True,35759
elsaco business software s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,710013,Strada Pacea,41A,"Strada Pacea 41A, Botoșani 710013, Romania",47.7495862,26.6339996,True,35731
electroalfa,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,710001,Calea Națională,15,"Calea Națională 15, Botoșani 710001, Romania",47.756869,26.628859,True,35731
modern calor s.a.,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,,,,"Str. Pacea, 43, Botosani, Botosani, Botoșani, Romania",47.74894570000001,26.6361144,True,35731
cibocaz s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,,,,"Str. Creanga Ion, 8-10, Botosani, Botosani, 710329, Botoșani, Romania",47.73919060000001,26.68152169999999,True,35731
s.c. electro alfa international s.r.l. botosani,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,710001,Calea Națională,15,"Calea Națională 15, Botoșani 710001, Romania",47.756869,26.628859,True,35731
oti impex s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,710016,Strada Primăverii,nr 19,"Strada Primăverii nr 19, Botoșani 710016, Romania",47.7399305,26.6506772,True,35731
sc icecomputers srl,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,710051,Calea Națională,,"Calea Națională, Botoșani 710051, Romania",47.7415239,26.6669378,True,35731
sc dorotex srl,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,710010,Calea Națională,nr. 1,"Calea Națională nr. 1, Botoșani 710010, Romania",47.7606777,26.6202526,True,35731
sc arca alfa srl,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,,,,"Str. Creanga Ion, 43, Botosani, Botosani, 710330, Botoșani, Romania",47.73708999999999,26.68382,True,35731
sc carola conf srl,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,,Calea Națională,30,"Calea Națională 30, Botoșani, Romania",47.752277,26.641411,True,35731
sc silpop training center s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,,,,"Str. Pillat Ion, 9, Botosani, Botosani, 710335, Botoșani, Romania",47.74337000000001,26.67092,True,35731
sc total invest srl,RO,Romania,project,,,,,,,Romania,Județul Botoșani,Municipiul Botoșani,Botoșani,,,,"Str. Pillat Ion, 9, Botosani, Botosani, 710335, Botoșani, Romania",47.74337000000001,26.67092,True,35731
sc biota construct srl,RO,Romania,project,,,,,,,Romania,Județul Bacău,Comuna Hemeiuș,Hemeiuș,607235,,,"Com. Hemeius, Bacau, Hemeiuș 607235, Romania",46.62775000000001,26.85196,True,20313
s.c eurobyota construct s.r.l,RO,Romania,project,,,,,,,Romania,Bacău County,Hemeius,Hemeiuș,607235,,,"Hemeiuș 607235, Romania",46.6266507,26.85952169999999,True,20313
municipiul bacau,RO,Romania,project,,,,,,,Romania,Bacău County,Bacau,Bacău,,,,"Bacău, Romania",46.5670437,26.9145748,True,20297
directia generala de asistenta sociala si protectie a copilului,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,,Strada Condorilor,2,"Strada Condorilor 2, Bacău, Romania",46.5297,26.9190001,True,20297
coriolan impex s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,,,,"Str. Vadul Bistritei, 14, Bacau, Bacau, 600191, Bacău, Romania",46.5718,26.9212,True,20297
asociatia pentru dezvoltare economica locala bacau,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,600191,Strada Nicu Enea,42,"Strada Nicu Enea 42, Bacău 600191, Romania",46.57218899999999,26.9176839,True,20297
partener s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bacău,Comuna Mărgineni,Bacău,600281,,,"str. Calea Moinesti, nr. 34, Bacău 600281, Romania",46.579623,26.870959,True,20297
sc milibuz srl,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,,,,"Str. Russo Alecu, 22, Bacau, Bacau, 600178, Bacău, Romania",46.5535,26.91959,True,20297
sc infoprob srl bacau,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,607605,Strada Ștefan cel Mare,28,"Strada Ștefan cel Mare 28, Bacău 607605, Romania",46.58008,26.91395,True,20297
sc helmert srl,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,,Bulevardul Ioniță Sandu Sturza,27,"Bulevardul Ioniță Sandu Sturza 27, Bacău, Romania",46.5644769,26.907232,True,20297
sc hecomin impex srl,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,,Strada Bradului,60,"Strada Bradului 60, Bacău, Romania",46.57342240000001,26.894276,True,20297
sc bon construct srl,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,,,,"Str. Razboieni, 11, Bacau, Bacau, 600032, Bacău, Romania",46.56411,26.9101201,True,20297
sc barleta srl,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,,,,"Cal. Republicii, 207, Bacau, Bacau, 600304, Bacău, Romania",46.5194238,26.9278395,True,20297
sc aerostar sa,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,,,,"Str. Condorilor, 9, Bacau, Bacau, 600302, Bacău, Romania",46.52932,26.9171399,True,20297
sc anca - rom srl,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,600170,,,"Str. Izvoare, 36, Bacau, 600170, Bacău 600170, Romania",46.536371,26.930324,True,20297
sitech s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,,Strada Alexei Tolstoi,,"Strada Alexei Tolstoi, Bacău, Romania",46.550563,26.9072311,True,20297
sonoma trading srl,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,600233,Strada Tineretului,,"Strada Tineretului, Bacău 600233, Romania",46.561338,26.887407,True,20297
"universitatea ""vasile alecsandri"" din bacau",RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,600114,Strada Spiru Haret,8,"Strada Spiru Haret 8, Bacău 600114, Romania",46.5554378,26.9079775,True,20297
sir safety srl,RO,Romania,project,,,,,,,Romania,Județul Bacău,Municipiul Bacău,Bacău,,Strada Mihai Eminescu,10,"Strada Mihai Eminescu 10, Bacău, Romania",46.56630089999999,26.8995272,True,20297
