Date,Price,Open,High,Low,Change %
"Feb 06, 2012",1.2054,1.2058,1.2105,1.2028,0.17%
"Feb 03, 2012",1.2034,1.2023,1.2065,1.1985,0.09%
"Feb 02, 2012",1.2023,1.2028,1.2091,1.1997,-0.07%
"Feb 01, 2012",1.2032,1.2042,1.2076,1.1981,-0.13%
"Jan 31, 2012",1.2048,1.1951,1.208,1.1921,0.79%
"Jan 30, 2012",1.1953,1.1894,1.1978,1.1889,0.48%
"Jan 27, 2012",1.1896,1.197,1.1993,1.1891,-0.65%
"Jan 26, 2012",1.1974,1.1946,1.198,1.1901,0.22%
"Jan 25, 2012",1.1948,1.1987,1.2038,1.192,-0.36%
"Jan 24, 2012",1.1991,1.1949,1.2033,1.1914,0.33%
"Jan 23, 2012",1.1951,1.2078,1.2085,1.1938,-0.73%
"Jan 20, 2012",1.2039,1.1943,1.2041,1.1931,0.77%
"Jan 19, 2012",1.1947,1.2002,1.2012,1.1939,-0.45%
"Jan 18, 2012",1.2001,1.2035,1.2046,1.1966,-0.29%
"Jan 17, 2012",1.2036,1.2096,1.2105,1.2008,-0.51%
"Jan 16, 2012",1.2098,1.2089,1.2117,1.2066,0.05%
"Jan 13, 2012",1.2092,1.1959,1.2094,1.1933,1.09%
"Jan 12, 2012",1.1962,1.2059,1.2065,1.1936,-0.83%
"Jan 11, 2012",1.2062,1.2118,1.2138,1.2052,-0.47%
"Jan 10, 2012",1.2119,1.2108,1.2128,1.2061,0.08%
"Jan 09, 2012",1.2109,1.2143,1.2166,1.2075,-0.18%
"Jan 06, 2012",1.2131,1.2114,1.214,1.2091,0.12%
"Jan 05, 2012",1.2116,1.2063,1.2127,1.2057,0.41%
"Jan 04, 2012",1.2067,1.1988,1.2102,1.1974,0.63%
"Jan 03, 2012",1.1991,1.1991,1.2005,1.1938,-0.03%
"Jan 02, 2012",1.1995,1.1982,1.2005,1.1949,-0.09%
"Dec 30, 2011",1.2006,1.1889,1.2008,1.1886,0.94%
"Dec 29, 2011",1.1894,1.1942,1.1976,1.187,-0.42%
"Dec 28, 2011",1.1944,1.1983,1.2004,1.1933,-0.37%
"Dec 27, 2011",1.1988,1.1965,1.2,1.1937,0.15%
"Dec 26, 2011",1.197,1.1953,1.1985,1.1938,0.14%
"Dec 23, 2011",1.1953,1.201,1.2024,1.1947,-0.49%
"Dec 22, 2011",1.2012,1.2009,1.2043,1.1975,-0.03%
"Dec 21, 2011",1.2016,1.197,1.2047,1.1935,0.35%
