"Date","Price","Open","High","Low","Change %"
"Nov 17, 2009","1.9558","1.9551","1.9573","1.9510","0.00%"
"Nov 18, 2009","1.9558","1.9555","1.9640","1.9536","0.00%"
"Nov 19, 2009","1.9558","1.9551","1.9577","1.9466","0.00%"
"Nov 20, 2009","1.9560","1.9551","1.9600","1.9530","0.01%"
"Nov 23, 2009","1.9558","1.9552","1.9646","1.9540","-0.01%"
"Nov 24, 2009","1.9558","1.9555","1.9589","1.9510","0.00%"
"Nov 25, 2009","1.9558","1.9552","1.9590","1.9531","0.00%"
"Nov 26, 2009","1.9558","1.9551","1.9587","1.9529","0.00%"
"Nov 27, 2009","1.9556","1.9553","1.9581","1.9530","-0.01%"
"Nov 30, 2009","1.9558","1.9557","1.9695","1.9528","0.01%"
"Dec 01, 2009","1.9558","1.9556","1.9581","1.9538","0.00%"
"Dec 02, 2009","1.9562","1.9556","1.9569","1.9539","0.02%"
"Dec 03, 2009","1.9560","1.9554","1.9587","1.9534","-0.01%"
"Dec 04, 2009","1.9567","1.9555","1.9597","1.9517","0.04%"
"Dec 07, 2009","1.9558","1.9555","1.9595","1.9522","-0.05%"
"Dec 08, 2009","1.9558","1.9555","1.9590","1.9538","0.00%"
"Dec 09, 2009","1.9557","1.9552","1.9578","1.9537","-0.01%"
"Dec 10, 2009","1.9558","1.9559","1.9572","1.9540","0.01%"
"Dec 11, 2009","1.9549","1.9555","1.9588","1.9532","-0.05%"
"Dec 14, 2009","1.9556","1.9546","1.9577","1.9538","0.04%"
"Dec 15, 2009","1.9557","1.9556","1.9573","1.9534","0.01%"
"Dec 16, 2009","1.9558","1.9554","1.9595","1.9525","0.01%"
"Dec 17, 2009","1.9558","1.9551","1.9571","1.9522","0.00%"
"Dec 18, 2009","1.9568","1.9554","1.9578","1.9533","0.05%"
"Dec 21, 2009","1.9560","1.9551","1.9571","1.9533","-0.04%"
"Dec 22, 2009","1.9558","1.9551","1.9577","1.9519","-0.01%"
"Dec 23, 2009","1.9560","1.9551","1.9580","1.9535","0.01%"
"Dec 24, 2009","1.9558","1.9559","1.9571","1.9540","-0.01%"
"Dec 25, 2009","1.9558","1.9554","1.9615","1.9529","0.00%"
"Dec 28, 2009","1.9558","1.9553","1.9569","1.9524","0.00%"
"Dec 29, 2009","1.9559","1.9553","1.9570","1.9530","0.01%"
"Dec 30, 2009","1.9558","1.9553","1.9573","1.9539","-0.01%"
"Dec 31, 2009","1.9558","1.9553","1.9585","1.9533","0.00%"
"Jan 01, 2010","1.9558","1.9555","1.9573","1.9539","0.00%"
"Jan 04, 2010","1.9558","1.9545","1.9577","1.9537","0.00%"
"Jan 05, 2010","1.9558","1.9552","1.9607","1.9539","0.00%"
"Jan 06, 2010","1.9558","1.9551","1.9585","1.9493","0.00%"
"Jan 07, 2010","1.9559","1.9552","1.9571","1.9538","0.01%"
"Jan 08, 2010","1.9558","1.9554","1.9636","1.9531","-0.01%"
"Jan 11, 2010","1.9558","1.9550","1.9577","1.9538","0.00%"
"Jan 12, 2010","1.9558","1.9553","1.9589","1.9539","0.00%"
"Jan 13, 2010","1.9559","1.9552","1.9581","1.9537","0.01%"
"Jan 14, 2010","1.9563","1.9554","1.9624","1.9535","0.02%"
"Jan 15, 2010","1.9567","1.9555","1.9589","1.9521","0.02%"
"Jan 18, 2010","1.9558","1.9555","1.9570","1.9542","-0.05%"
"Jan 19, 2010","1.9558","1.9548","1.9567","1.9537","0.00%"
"Jan 20, 2010","1.9558","1.9552","1.9586","1.9441","0.00%"
"Jan 21, 2010","1.9558","1.9551","1.9583","1.9502","0.00%"
"Jan 22, 2010","1.9560","1.9553","1.9572","1.9539","0.01%"
"Jan 25, 2010","1.9558","1.9548","1.9583","1.9540","-0.01%"
"Jan 26, 2010","1.9558","1.9554","1.9573","1.9463","0.00%"
"Jan 27, 2010","1.9558","1.9556","1.9638","1.9478","0.00%"
"Jan 28, 2010","1.9559","1.9552","1.9605","1.9517","0.01%"
"Jan 29, 2010","1.9561","1.9551","1.9571","1.9496","0.01%"
"Feb 01, 2010","1.9559","1.9554","1.9573","1.9541","-0.01%"
"Feb 02, 2010","1.9558","1.9552","1.9576","1.9525","-0.01%"
"Feb 03, 2010","1.9557","1.9552","1.9577","1.9541","-0.01%"
"Feb 04, 2010","1.9561","1.9554","1.9571","1.9532","0.02%"
"Feb 05, 2010","1.9560","1.9560","1.9588","1.9483","-0.01%"
"Feb 08, 2010","1.9559","1.9556","1.9573","1.9536","-0.01%"
"Feb 09, 2010","1.9560","1.9551","1.9617","1.9479","0.01%"
"Feb 10, 2010","1.9558","1.9554","1.9592","1.9513","-0.01%"
"Feb 11, 2010","1.9558","1.9557","1.9577","1.9537","0.00%"
"Feb 12, 2010","1.9561","1.9555","1.9584","1.9535","0.02%"
"Feb 15, 2010","1.9558","1.9554","1.9579","1.9494","-0.02%"
"Feb 16, 2010","1.9559","1.9555","1.9608","1.9539","0.01%"
"Feb 17, 2010","1.9560","1.9552","1.9589","1.9526","0.01%"
"Feb 18, 2010","1.9560","1.9552","1.9574","1.9494","0.00%"
"Feb 19, 2010","1.9591","1.9535","1.9596","1.9535","0.16%"
"Feb 22, 2010","1.9558","1.9550","1.9573","1.9538","-0.17%"
"Feb 23, 2010","1.9558","1.9555","1.9617","1.9534","0.00%"
"Feb 24, 2010","1.9559","1.9554","1.9583","1.9531","0.01%"
"Feb 25, 2010","1.9559","1.9554","1.9578","1.9530","0.00%"
"Feb 26, 2010","1.9566","1.9555","1.9577","1.9532","0.04%"
"Mar 01, 2010","1.9559","1.9552","1.9582","1.9478","-0.04%"
"Mar 02, 2010","1.9557","1.9553","1.9593","1.9535","-0.01%"
"Mar 03, 2010","1.9560","1.9552","1.9580","1.9533","0.02%"
"Mar 04, 2010","1.9558","1.9554","1.9578","1.9469","-0.01%"
"Mar 05, 2010","1.9564","1.9550","1.9586","1.9506","0.03%"
"Mar 08, 2010","1.9559","1.9547","1.9571","1.9534","-0.03%"
"Mar 09, 2010","1.9558","1.9552","1.9571","1.9536","-0.01%"
"Mar 10, 2010","1.9555","1.9557","1.9582","1.9538","-0.02%"
"Mar 11, 2010","1.9560","1.9557","1.9577","1.9537","0.03%"
"Mar 12, 2010","1.9560","1.9551","1.9571","1.9534","0.00%"
"Mar 15, 2010","1.9558","1.9554","1.9568","1.9535","-0.01%"
"Mar 16, 2010","1.9558","1.9547","1.9617","1.9524","0.00%"
"Mar 17, 2010","1.9559","1.9556","1.9584","1.9540","0.01%"
"Mar 18, 2010","1.9558","1.9554","1.9567","1.9432","-0.01%"
"Mar 19, 2010","1.9562","1.9553","1.9578","1.9538","0.02%"
"Mar 22, 2010","1.9558","1.9552","1.9573","1.9492","-0.02%"
"Mar 23, 2010","1.9558","1.9552","1.9577","1.9503","0.00%"
"Mar 24, 2010","1.9558","1.9553","1.9579","1.9526","0.00%"
"Mar 25, 2010","1.9558","1.9556","1.9587","1.9484","0.00%"
"Mar 26, 2010","1.9561","1.9554","1.9583","1.9538","0.02%"
"Mar 29, 2010","1.9558","1.9547","1.9570","1.9537","-0.02%"
"Mar 30, 2010","1.9558","1.9555","1.9587","1.9541","0.00%"
"Mar 31, 2010","1.9558","1.9551","1.9573","1.9537","0.00%"
"Apr 01, 2010","1.9558","1.9549","1.9589","1.9523","0.00%"
"Apr 02, 2010","1.9558","1.9553","1.9583","1.9529","0.00%"
"Apr 05, 2010","1.9555","1.9548","1.9566","1.9542","-0.02%"
"Apr 06, 2010","1.9560","1.9554","1.9568","1.9538","0.03%"
"Apr 07, 2010","1.9558","1.9551","1.9576","1.9531","-0.01%"
"Apr 08, 2010","1.9558","1.9557","1.9568","1.9503","0.00%"
"Apr 09, 2010","1.9558","1.9552","1.9591","1.9515","0.00%"
"Apr 12, 2010","1.9558","1.9545","1.9573","1.9539","0.00%"
"Apr 13, 2010","1.9558","1.9549","1.9577","1.9538","0.00%"
"Apr 14, 2010","1.9560","1.9553","1.9655","1.9533","0.01%"
"Apr 15, 2010","1.9558","1.9554","1.9567","1.9509","-0.01%"
"Apr 16, 2010","1.9552","1.9545","1.9580","1.9533","-0.03%"
"Apr 19, 2010","1.9558","1.9551","1.9572","1.9513","0.03%"
"Apr 20, 2010","1.9556","1.9550","1.9581","1.9532","-0.01%"
"Apr 21, 2010","1.9557","1.9556","1.9573","1.9512","0.01%"
"Apr 22, 2010","1.9555","1.9552","1.9595","1.9491","-0.01%"
"Apr 23, 2010","1.9563","1.9554","1.9586","1.9521","0.04%"
"Apr 26, 2010","1.9561","1.9552","1.9573","1.9535","-0.01%"
"Apr 27, 2010","1.9561","1.9547","1.9583","1.9515","0.00%"
"Apr 28, 2010","1.9558","1.9551","1.9588","1.9474","-0.02%"
"Apr 29, 2010","1.9558","1.9556","1.9579","1.9526","0.00%"
"Apr 30, 2010","1.9562","1.9556","1.9572","1.9539","0.02%"
"May 03, 2010","1.9556","1.9551","1.9575","1.9531","-0.03%"
"May 04, 2010","1.9560","1.9549","1.9575","1.9538","0.02%"
"May 05, 2010","1.9558","1.9550","1.9579","1.9531","-0.01%"
"May 06, 2010","1.9555","1.9556","1.9604","1.9515","-0.02%"
"May 07, 2010","1.9568","1.9554","1.9613","1.9511","0.07%"
"May 10, 2010","1.9557","1.9548","1.9601","1.9503","-0.06%"
"May 11, 2010","1.9556","1.9558","1.9577","1.9521","-0.01%"
"May 12, 2010","1.9562","1.9553","1.9577","1.9535","0.03%"
"May 13, 2010","1.9558","1.9555","1.9583","1.9532","-0.02%"
"May 14, 2010","1.9561","1.9552","1.9585","1.9527","0.02%"
"May 17, 2010","1.9560","1.9557","1.9584","1.9514","-0.01%"
"May 18, 2010","1.9565","1.9552","1.9640","1.9523","0.03%"
"May 19, 2010","1.9559","1.9555","1.9592","1.9439","-0.03%"
"May 20, 2010","1.9558","1.9549","1.9635","1.9530","-0.01%"
"May 21, 2010","1.9568","1.9551","1.9593","1.9515","0.05%"
"May 24, 2010","1.9559","1.9551","1.9579","1.9532","-0.05%"
"May 25, 2010","1.9558","1.9551","1.9577","1.9530","-0.01%"
"May 26, 2010","1.9560","1.9556","1.9577","1.9529","0.01%"
"May 27, 2010","1.9558","1.9557","1.9628","1.9532","-0.01%"
"May 28, 2010","1.9558","1.9557","1.9592","1.9486","0.00%"
"May 31, 2010","1.9558","1.9554","1.9575","1.9536","0.00%"
"Jun 01, 2010","1.9558","1.9555","1.9586","1.9510","0.00%"
"Jun 02, 2010","1.9558","1.9548","1.9573","1.9532","0.00%"
"Jun 03, 2010","1.9557","1.9552","1.9577","1.9526","-0.01%"
"Jun 04, 2010","1.9567","1.9552","1.9590","1.9505","0.05%"
"Jun 07, 2010","1.9558","1.9547","1.9581","1.9526","-0.05%"
"Jun 08, 2010","1.9558","1.9550","1.9586","1.9536","0.00%"
"Jun 09, 2010","1.9558","1.9552","1.9577","1.9436","0.00%"
"Jun 10, 2010","1.9555","1.9553","1.9581","1.9533","-0.02%"
"Jun 11, 2010","1.9559","1.9555","1.9581","1.9532","0.02%"
"Jun 14, 2010","1.9558","1.9552","1.9589","1.9527","-0.01%"
"Jun 15, 2010","1.9558","1.9552","1.9581","1.9500","0.00%"
"Jun 16, 2010","1.9558","1.9555","1.9577","1.9539","0.00%"
"Jun 17, 2010","1.9559","1.9551","1.9579","1.9534","0.01%"
"Jun 18, 2010","1.9556","1.9547","1.9572","1.9538","-0.02%"
"Jun 21, 2010","1.9558","1.9549","1.9579","1.9506","0.01%"
"Jun 22, 2010","1.9559","1.9551","1.9621","1.9529","0.01%"
"Jun 23, 2010","1.9560","1.9551","1.9585","1.9482","0.01%"
"Jun 24, 2010","1.9559","1.9550","1.9583","1.9535","-0.01%"
"Jun 25, 2010","1.9563","1.9556","1.9585","1.9469","0.02%"
"Jun 28, 2010","1.9558","1.9556","1.9573","1.9534","-0.03%"
"Jun 29, 2010","1.9558","1.9556","1.9579","1.9474","0.00%"
"Jun 30, 2010","1.9558","1.9552","1.9617","1.9534","0.00%"
"Jul 01, 2010","1.9558","1.9551","1.9590","1.9527","0.00%"
"Jul 02, 2010","1.9551","1.9567","1.9639","1.9531","-0.04%"
"Jul 05, 2010","1.9558","1.9555","1.9569","1.9535","0.04%"
"Jul 06, 2010","1.9558","1.9551","1.9583","1.9533","0.00%"
"Jul 07, 2010","1.9558","1.9551","1.9572","1.9460","0.00%"
"Jul 08, 2010","1.9557","1.9553","1.9651","1.9529","-0.01%"
"Jul 09, 2010","1.9551","1.9556","1.9605","1.9537","-0.03%"
"Jul 12, 2010","1.9559","1.9553","1.9625","1.9534","0.04%"
"Jul 13, 2010","1.9559","1.9550","1.9590","1.9512","0.00%"
"Jul 14, 2010","1.9560","1.9552","1.9587","1.9536","0.01%"
"Jul 15, 2010","1.9561","1.9553","1.9573","1.9533","0.01%"
"Jul 16, 2010","1.9565","1.9548","1.9597","1.9534","0.02%"
"Jul 19, 2010","1.9558","1.9553","1.9576","1.9530","-0.04%"
"Jul 20, 2010","1.9557","1.9550","1.9581","1.9530","-0.01%"
"Jul 21, 2010","1.9558","1.9551","1.9569","1.9519","0.01%"
"Jul 22, 2010","1.9557","1.9543","1.9574","1.9503","-0.01%"
"Jul 23, 2010","1.9556","1.9557","1.9606","1.9525","-0.01%"
"Jul 26, 2010","1.9555","1.9559","1.9645","1.9534","-0.01%"
"Jul 27, 2010","1.9558","1.9551","1.9587","1.9534","0.02%"
"Jul 28, 2010","1.9556","1.9556","1.9570","1.9534","-0.01%"
"Jul 29, 2010","1.9557","1.9556","1.9580","1.9537","0.01%"
"Jul 30, 2010","1.9555","1.9549","1.9636","1.9535","-0.01%"
"Aug 02, 2010","1.9558","1.9553","1.9569","1.9535","0.02%"
"Aug 03, 2010","1.9559","1.9556","1.9570","1.9533","0.01%"
"Aug 04, 2010","1.9560","1.9553","1.9581","1.9518","0.01%"
"Aug 05, 2010","1.9567","1.9550","1.9570","1.9534","0.04%"
"Aug 06, 2010","1.9568","1.9556","1.9628","1.9509","0.01%"
"Aug 09, 2010","1.9558","1.9556","1.9571","1.9469","-0.05%"
"Aug 10, 2010","1.9559","1.9549","1.9648","1.9498","0.01%"
"Aug 11, 2010","1.9558","1.9558","1.9583","1.9515","-0.01%"
"Aug 12, 2010","1.9559","1.9555","1.9576","1.9532","0.01%"
"Aug 13, 2010","1.9561","1.9555","1.9624","1.9532","0.01%"
"Aug 16, 2010","1.9560","1.9557","1.9582","1.9528","-0.01%"
"Aug 17, 2010","1.9563","1.9555","1.9595","1.9518","0.02%"
"Aug 18, 2010","1.9558","1.9548","1.9661","1.9537","-0.03%"
"Aug 19, 2010","1.9558","1.9554","1.9583","1.9455","0.00%"
"Aug 20, 2010","1.9555","1.9554","1.9577","1.9517","-0.02%"
"Aug 23, 2010","1.9558","1.9550","1.9573","1.9534","0.02%"
"Aug 24, 2010","1.9556","1.9553","1.9579","1.9521","-0.01%"
"Aug 25, 2010","1.9558","1.9549","1.9581","1.9513","0.01%"
"Aug 26, 2010","1.9558","1.9557","1.9652","1.9528","0.00%"
"Aug 27, 2010","1.9562","1.9554","1.9585","1.9517","0.02%"
"Aug 30, 2010","1.9558","1.9552","1.9571","1.9532","-0.02%"
"Aug 31, 2010","1.9558","1.9551","1.9581","1.9508","0.00%"
"Sep 01, 2010","1.9558","1.9551","1.9581","1.9533","0.00%"
"Sep 02, 2010","1.9560","1.9552","1.9569","1.9524","0.01%"
"Sep 03, 2010","1.9559","1.9560","1.9608","1.9519","-0.01%"
"Sep 06, 2010","1.9558","1.9553","1.9571","1.9538","-0.01%"
"Sep 07, 2010","1.9558","1.9549","1.9572","1.9535","0.00%"
"Sep 08, 2010","1.9560","1.9550","1.9579","1.9531","0.01%"
"Sep 09, 2010","1.9558","1.9558","1.9623","1.9508","-0.01%"
"Sep 10, 2010","1.9559","1.9558","1.9572","1.9515","0.01%"
"Sep 13, 2010","1.9558","1.9557","1.9575","1.9532","-0.01%"
"Sep 14, 2010","1.9558","1.9551","1.9579","1.9526","0.00%"
"Sep 15, 2010","1.9558","1.9551","1.9575","1.9505","0.00%"
"Sep 16, 2010","1.9559","1.9558","1.9587","1.9533","0.01%"
"Sep 17, 2010","1.9556","1.9551","1.9588","1.9525","-0.02%"
"Sep 20, 2010","1.9561","1.9557","1.9600","1.9534","0.03%"
"Sep 21, 2010","1.9558","1.9550","1.9645","1.9502","-0.02%"
"Sep 22, 2010","1.9560","1.9556","1.9575","1.9537","0.01%"
"Sep 23, 2010","1.9558","1.9556","1.9585","1.9535","-0.01%"
"Sep 24, 2010","1.9560","1.9557","1.9591","1.9525","0.01%"
"Sep 27, 2010","1.9557","1.9549","1.9573","1.9535","-0.02%"
"Sep 28, 2010","1.9558","1.9551","1.9591","1.9535","0.01%"
"Sep 29, 2010","1.9558","1.9556","1.9579","1.9535","0.00%"
"Sep 30, 2010","1.9561","1.9553","1.9591","1.9482","0.02%"
"Oct 01, 2010","1.9558","1.9552","1.9650","1.9534","-0.02%"
"Oct 04, 2010","1.9558","1.9556","1.9569","1.9533","0.00%"
"Oct 05, 2010","1.9558","1.9554","1.9588","1.9527","0.00%"
"Oct 06, 2010","1.9559","1.9559","1.9587","1.9534","0.01%"
"Oct 07, 2010","1.9558","1.9555","1.9573","1.9533","-0.01%"
"Oct 08, 2010","1.9566","1.9556","1.9637","1.9500","0.04%"
"Oct 11, 2010","1.9558","1.9558","1.9577","1.9529","-0.04%"
"Oct 12, 2010","1.9558","1.9554","1.9598","1.9525","0.00%"
"Oct 13, 2010","1.9556","1.9555","1.9581","1.9535","-0.01%"
"Oct 14, 2010","1.9556","1.9555","1.9581","1.9536","0.00%"
"Oct 15, 2010","1.9560","1.9549","1.9604","1.9527","0.02%"
"Oct 18, 2010","1.9557","1.9552","1.9581","1.9532","-0.02%"
"Oct 19, 2010","1.9558","1.9551","1.9589","1.9531","0.01%"
"Oct 20, 2010","1.9560","1.9546","1.9589","1.9536","0.01%"
"Oct 21, 2010","1.9562","1.9550","1.9577","1.9502","0.01%"
"Oct 22, 2010","1.9561","1.9553","1.9580","1.9530","-0.01%"
"Oct 25, 2010","1.9559","1.9552","1.9572","1.9535","-0.01%"
"Oct 26, 2010","1.9558","1.9557","1.9577","1.9533","-0.01%"
"Oct 27, 2010","1.9560","1.9552","1.9571","1.9530","0.01%"
"Oct 28, 2010","1.9560","1.9553","1.9569","1.9538","0.00%"
"Oct 29, 2010","1.9564","1.9555","1.9582","1.9535","0.02%"
"Nov 01, 2010","1.9558","1.9557","1.9583","1.9479","-0.03%"
"Nov 02, 2010","1.9558","1.9549","1.9591","1.9541","0.00%"
"Nov 03, 2010","1.9560","1.9555","1.9764","1.9478","0.01%"
"Nov 04, 2010","1.9558","1.9559","1.9585","1.9540","-0.01%"
"Nov 05, 2010","1.9562","1.9553","1.9597","1.9493","0.02%"
"Nov 08, 2010","1.9560","1.9556","1.9580","1.9533","-0.01%"
"Nov 09, 2010","1.9562","1.9555","1.9575","1.9523","0.01%"
"Nov 10, 2010","1.9558","1.9556","1.9575","1.9522","-0.02%"
"Nov 11, 2010","1.9558","1.9554","1.9579","1.9536","0.00%"
"Nov 12, 2010","1.9560","1.9549","1.9594","1.9503","0.01%"
"Nov 15, 2010","1.9558","1.9556","1.9573","1.9537","-0.01%"
"Nov 16, 2010","1.9558","1.9553","1.9589","1.9535","0.00%"
"Nov 17, 2010","1.9556","1.9555","1.9581","1.9533","-0.01%"
"Nov 18, 2010","1.9560","1.9548","1.9622","1.9536","0.02%"
"Nov 19, 2010","1.9560","1.9550","1.9587","1.9532","0.00%"
"Nov 22, 2010","1.9558","1.9553","1.9575","1.9461","-0.01%"
"Nov 23, 2010","1.9559","1.9547","1.9579","1.9535","0.01%"
"Nov 24, 2010","1.9558","1.9552","1.9586","1.9532","-0.01%"
"Nov 25, 2010","1.9559","1.9550","1.9574","1.9537","0.01%"
"Nov 26, 2010","1.9548","1.9550","1.9574","1.9532","-0.06%"
"Nov 29, 2010","1.9559","1.9556","1.9579","1.9528","0.06%"
"Nov 30, 2010","1.9559","1.9554","1.9584","1.9530","0.00%"
"Dec 01, 2010","1.9558","1.9553","1.9593","1.9531","-0.01%"
"Dec 02, 2010","1.9557","1.9553","1.9590","1.9527","-0.01%"
"Dec 03, 2010","1.9562","1.9555","1.9629","1.9497","0.03%"
"Dec 06, 2010","1.9558","1.9550","1.9579","1.9538","-0.02%"
"Dec 07, 2010","1.9558","1.9552","1.9573","1.9537","0.00%"
"Dec 08, 2010","1.9558","1.9550","1.9582","1.9532","0.00%"
"Dec 09, 2010","1.9558","1.9552","1.9585","1.9527","0.00%"
"Dec 10, 2010","1.9564","1.9550","1.9578","1.9520","0.03%"
"Dec 13, 2010","1.9560","1.9554","1.9571","1.9537","-0.02%"
"Dec 14, 2010","1.9559","1.9555","1.9581","1.9529","-0.01%"
"Dec 15, 2010","1.9554","1.9555","1.9580","1.9458","-0.03%"
"Dec 16, 2010","1.9560","1.9548","1.9571","1.9535","0.03%"
"Dec 17, 2010","1.9562","1.9555","1.9578","1.9532","0.01%"
"Dec 20, 2010","1.9558","1.9556","1.9576","1.9533","-0.02%"
"Dec 21, 2010","1.9558","1.9550","1.9575","1.9494","0.00%"
"Dec 22, 2010","1.9558","1.9548","1.9579","1.9533","0.00%"
"Dec 23, 2010","1.9559","1.9556","1.9587","1.9522","0.01%"
"Dec 24, 2010","1.9563","1.9556","1.9578","1.9525","0.02%"
"Dec 27, 2010","1.9559","1.9549","1.9572","1.9534","-0.02%"
"Dec 28, 2010","1.9558","1.9558","1.9585","1.9531","-0.01%"
"Dec 29, 2010","1.9555","1.9552","1.9576","1.9537","-0.02%"
"Dec 30, 2010","1.9559","1.9550","1.9659","1.9537","0.02%"
"Dec 31, 2010","1.9569","1.9549","1.9584","1.9537","0.05%"
"Jan 03, 2011","1.9558","1.9550","1.9585","1.9531","-0.06%"
"Jan 04, 2011","1.9558","1.9552","1.9577","1.9537","0.00%"
"Jan 05, 2011","1.9559","1.9554","1.9572","1.9531","0.01%"
"Jan 06, 2011","1.9558","1.9549","1.9579","1.9533","-0.01%"
"Jan 07, 2011","1.9560","1.9547","1.9650","1.9501","0.01%"
"Jan 10, 2011","1.9559","1.9558","1.9586","1.9532","-0.01%"
"Jan 11, 2011","1.9561","1.9549","1.9595","1.9535","0.01%"
"Jan 12, 2011","1.9559","1.9554","1.9593","1.9526","-0.01%"
"Jan 13, 2011","1.9559","1.9555","1.9590","1.9529","0.00%"
"Jan 14, 2011","1.9557","1.9556","1.9583","1.9530","-0.01%"
"Jan 17, 2011","1.9559","1.9551","1.9594","1.9528","0.01%"
"Jan 18, 2011","1.9561","1.9550","1.9608","1.9527","0.01%"
"Jan 19, 2011","1.9560","1.9558","1.9677","1.9534","-0.01%"
"Jan 20, 2011","1.9558","1.9549","1.9583","1.9500","-0.01%"
"Jan 21, 2011","1.9567","1.9549","1.9681","1.9536","0.05%"
"Jan 24, 2011","1.9559","1.9560","1.9581","1.9538","-0.04%"
"Jan 25, 2011","1.9557","1.9546","1.9576","1.9533","-0.01%"
"Jan 26, 2011","1.9558","1.9550","1.9631","1.9530","0.01%"
"Jan 27, 2011","1.9558","1.9549","1.9592","1.9535","0.00%"
"Jan 28, 2011","1.9567","1.9547","1.9605","1.9529","0.05%"
"Jan 31, 2011","1.9560","1.9557","1.9582","1.9534","-0.04%"
"Feb 01, 2011","1.9556","1.9549","1.9573","1.9532","-0.02%"
"Feb 02, 2011","1.9558","1.9550","1.9630","1.9534","0.01%"
"Feb 03, 2011","1.9558","1.9547","1.9593","1.9511","0.00%"
"Feb 04, 2011","1.9556","1.9551","1.9606","1.9506","-0.01%"
"Feb 07, 2011","1.9560","1.9550","1.9596","1.9536","0.02%"
"Feb 08, 2011","1.9558","1.9554","1.9650","1.9528","-0.01%"
"Feb 09, 2011","1.9559","1.9549","1.9587","1.9494","0.01%"
"Feb 10, 2011","1.9558","1.9554","1.9578","1.9533","-0.01%"
"Feb 11, 2011","1.9560","1.9548","1.9573","1.9436","0.01%"
"Feb 14, 2011","1.9560","1.9554","1.9575","1.9531","0.00%"
"Feb 15, 2011","1.9559","1.9549","1.9628","1.9531","-0.01%"
"Feb 16, 2011","1.9557","1.9550","1.9614","1.9536","-0.01%"
"Feb 17, 2011","1.9558","1.9550","1.9605","1.9525","0.01%"
"Feb 18, 2011","1.9580","1.9553","1.9586","1.9535","0.11%"
"Feb 21, 2011","1.9559","1.9555","1.9579","1.9533","-0.11%"
"Feb 22, 2011","1.9558","1.9553","1.9578","1.9509","-0.01%"
"Feb 23, 2011","1.9559","1.9554","1.9614","1.9539","0.01%"
"Feb 24, 2011","1.9559","1.9551","1.9590","1.9537","0.00%"
"Feb 25, 2011","1.9554","1.9553","1.9605","1.9534","-0.03%"
"Feb 28, 2011","1.9560","1.9553","1.9581","1.9539","0.03%"
"Mar 01, 2011","1.9558","1.9553","1.9589","1.9536","-0.01%"
"Mar 02, 2011","1.9558","1.9551","1.9571","1.9476","0.00%"
"Mar 03, 2011","1.9561","1.9552","1.9610","1.9531","0.02%"
"Mar 04, 2011","1.9560","1.9555","1.9589","1.9531","-0.01%"
"Mar 07, 2011","1.9557","1.9555","1.9571","1.9534","-0.02%"
"Mar 08, 2011","1.9558","1.9548","1.9578","1.9537","0.01%"
"Mar 09, 2011","1.9554","1.9557","1.9576","1.9521","-0.02%"
"Mar 10, 2011","1.9561","1.9548","1.9572","1.9504","0.04%"
"Mar 11, 2011","1.9568","1.9556","1.9577","1.9530","0.04%"
"Mar 14, 2011","1.9558","1.9554","1.9661","1.9537","-0.05%"
"Mar 15, 2011","1.9558","1.9551","1.9577","1.9462","0.00%"
"Mar 16, 2011","1.9565","1.9550","1.9591","1.9530","0.04%"
"Mar 17, 2011","1.9560","1.9555","1.9581","1.9533","-0.03%"
"Mar 18, 2011","1.9553","1.9558","1.9639","1.9501","-0.04%"
"Mar 21, 2011","1.9559","1.9549","1.9579","1.9536","0.03%"
"Mar 22, 2011","1.9559","1.9553","1.9595","1.9525","0.00%"
"Mar 23, 2011","1.9558","1.9556","1.9577","1.9498","-0.01%"
"Mar 24, 2011","1.9560","1.9544","1.9585","1.9496","0.01%"
"Mar 25, 2011","1.9553","1.9557","1.9580","1.9537","-0.04%"
"Mar 28, 2011","1.9560","1.9555","1.9587","1.9509","0.04%"
"Mar 29, 2011","1.9558","1.9547","1.9573","1.9531","-0.01%"
"Mar 30, 2011","1.9558","1.9554","1.9579","1.9537","0.00%"
"Mar 31, 2011","1.9553","1.9550","1.9660","1.9533","-0.03%"
"Apr 01, 2011","1.9553","1.9548","1.9587","1.9533","0.00%"
"Apr 04, 2011","1.9558","1.9549","1.9683","1.9530","0.03%"
"Apr 05, 2011","1.9560","1.9553","1.9610","1.9529","0.01%"
"Apr 06, 2011","1.9557","1.9554","1.9591","1.9537","-0.02%"
"Apr 07, 2011","1.9562","1.9552","1.9597","1.9506","0.03%"
"Apr 08, 2011","1.9553","1.9548","1.9585","1.9541","-0.05%"
"Apr 11, 2011","1.9558","1.9552","1.9574","1.9539","0.03%"
"Apr 12, 2011","1.9556","1.9550","1.9577","1.9477","-0.01%"
"Apr 13, 2011","1.9558","1.9548","1.9595","1.9541","0.01%"
"Apr 14, 2011","1.9559","1.9553","1.9574","1.9536","0.01%"
"Apr 15, 2011","1.9561","1.9552","1.9583","1.9533","0.01%"
"Apr 18, 2011","1.9559","1.9557","1.9617","1.9459","-0.01%"
"Apr 19, 2011","1.9558","1.9548","1.9581","1.9530","-0.01%"
"Apr 20, 2011","1.9559","1.9547","1.9667","1.9534","0.01%"
"Apr 21, 2011","1.9558","1.9549","1.9634","1.9533","-0.01%"
"Apr 22, 2011","1.9550","1.9554","1.9575","1.9534","-0.04%"
"Apr 25, 2011","1.9558","1.9550","1.9571","1.9537","0.04%"
