NUTS_3_2013_CODE;NUTS_3_2010_CODE;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA;DEGURBA
FR251;FR251;1407;14719;no;Urville;Urville;502;6020000;3
FR251;FR251;1407;14749;no;Vieux-Fumé;Vieux-Fumé;440;6690000;3
FR251;FR251;1408;14101;no;Bretteville-sur-Odon;Bretteville-sur-Odon;4 091;6460000;1
FR251;FR251;1409;14030;no;Authie;Authie;1 394;3210000;1
FR251;FR251;1409;14137;no;Carpiquet;Carpiquet;2 374;5880000;1
FR251;FR251;1409;14566;no;Saint-Contest;Saint-Contest;2 443;8050000;1
FR251;FR251;1409;14587;no;Saint-Germain-la-Blanche-Herbe;Saint-Germain-la-Blanche-Herbe;2 475;2630000;1
FR251;FR251;1410;14033;no;Auvillars;Auvillars;220;11620000;3
FR251;FR251;1410;14070;no;Beuvron-en-Auge;Beuvron-en-Auge;239;9680000;3
FR251;FR251;1410;14083;no;Bonnebosq;Bonnebosq;716;12170000;3
FR251;FR251;1410;14126;no;Cambremer;Cambremer;1 114;23570000;3
FR251;FR251;1410;14178;no;Corbon;Corbon;66;4090000;3
FR251;FR251;1410;14231;no;Beaufour-Druval;Beaufour-Druval;433;11340000;3
FR251;FR251;1410;14280;no;Formentin;Formentin;214;5930000;3
FR251;FR251;1410;14285;no;Le Fournet;Le Fournet;59;2990000;3
FR251;FR251;1410;14300;no;Gerrots;Gerrots;54;3480000;3
FR251;FR251;1410;14335;no;Hotot-en-Auge;Hotot-en-Auge;307;24050000;3
FR251;FR251;1410;14358;no;Léaupartie;Léaupartie;82;3200000;3
FR251;FR251;1410;14448;no;Montreuil-en-Auge;Montreuil-en-Auge;46;3370000;3
FR251;FR251;1410;14474;no;Notre-Dame-d'Estrées;Notre-Dame-d'Estrées;168;7430000;3
FR251;FR251;1410;14533;no;Repentigny;Repentigny;89;2130000;3
FR251;FR251;1410;14541;no;La Roque-Baignard;La Roque-Baignard;117;4640000;3
FR251;FR251;1410;14550;no;Rumesnil;Rumesnil;93;5350000;3
FR251;FR251;1410;14639;no;Saint-Ouen-le-Pin;Saint-Ouen-le-Pin;285;5590000;3
FR251;FR251;1410;14723;no;Valsemé;Valsemé;280;5620000;3
FR251;FR251;1410;14743;no;Victot-Pontfol;Victot-Pontfol;119;10660000;3
FR251;FR251;1411;14011;no;Anctoville;Anctoville;1 067;17480000;3
FR251;FR251;1411;14143;no;Caumont-l'Éventé;Caumont-l'Éventé;1 350;6270000;3
FR251;FR251;1411;14182;no;Cormolain;Cormolain;394;11040000;3
FR251;FR251;1411;14282;no;Foulognes;Foulognes;200;6430000;3
FR251;FR251;1411;14336;no;Hottot-les-Bagues;Hottot-les-Bagues;484;8390000;3
FR251;FR251;1411;14350;no;La Lande-sur-Drôme;La Lande-sur-Drôme;64;1570000;3
FR251;FR251;1411;14372;no;Livry;Livry;782;23480000;3
FR251;FR251;1411;14376;no;Longraye;Longraye;240;6590000;3
FR251;FR251;1411;14581;no;Saint-Germain-d'Ectot;Saint-Germain-d'Ectot;337;4970000;3
FR251;FR251;1411;14590;no;Sainte-Honorine-de-Ducy;Sainte-Honorine-de-Ducy;133;4990000;3
FR251;FR251;1411;14664;no;Sallen;Sallen;297;11210000;3
FR251;FR251;1411;14672;no;Sept-Vents;Sept-Vents;409;12520000;3
FR251;FR251;1411;14695;no;Torteval-Quesnay;Torteval-Quesnay;349;16960000;3
FR251;FR251;1411;14722;no;La Vacquerie;La Vacquerie;288;10180000;3
FR251;FR251;1412;14152;no;La Chapelle-Engerbold;La Chapelle-Engerbold;116;4070000;3
FR251;FR251;1412;14174;no;Condé-sur-Noireau;Condé-sur-Noireau;5 422;12530000;2
FR251;FR251;1412;14357;no;Lassy;Lassy;348;12600000;3
FR251;FR251;1412;14361;no;Lénault;Lénault;189;6670000;3
FR251;FR251;1412;14496;no;Périgny;Périgny;55;2660000;3
FR251;FR251;1412;14512;no;Pontécoulant;Pontécoulant;92;2380000;3
FR251;FR251;1412;14523;no;Proussy;Proussy;411;12640000;3
FR251;FR251;1412;14585;no;Saint-Germain-du-Crioult;Saint-Germain-du-Crioult;912;14640000;3
FR251;FR251;1412;14597;no;Saint-Jean-le-Blanc;Saint-Jean-le-Blanc;341;15120000;3
FR251;FR251;1412;14653;no;Saint-Pierre-la-Vieille;Saint-Pierre-la-Vieille;363;12430000;3
FR251;FR251;1412;14662;no;Saint-Vigor-des-Mézerets;Saint-Vigor-des-Mézerets;241;9470000;3
FR251;FR251;1413;14008;no;Amblie;Amblie;262;5820000;3
FR251;FR251;1413;14014;no;Anguerny;Anguerny;768;2850000;3
FR251;FR251;1413;14015;no;Anisy;Anisy;666;4190000;3
FR251;FR251;1413;14044;no;Basly;Basly;1 093;3920000;3
FR251;FR251;1413;14062;no;Bény-sur-Mer;Bény-sur-Mer;347;6650000;3
FR251;FR251;1413;14123;no;Cairon;Cairon;1 616;5910000;3
FR251;FR251;1413;14125;no;Cambes-en-Plaine;Cambes-en-Plaine;1 387;3250000;1
FR251;FR251;1413;14170;no;Colomby-sur-Thaon;Colomby-sur-Thaon;388;2760000;3
FR251;FR251;1413;14186;no;Coulombs;Coulombs;366;4430000;3
FR251;FR251;1413;14191;no;Courseulles-sur-Mer;Courseulles-sur-Mer;4 153;7920000;3
FR251;FR251;1413;14200;no;Creully;Creully;1 651;8560000;3
FR251;FR251;1413;14212;no;Cully;Cully;165;6550000;3
FR251;FR251;1413;14275;no;Fontaine-Henry;Fontaine-Henry;478;5810000;3
FR251;FR251;1413;14288;no;Le Fresne-Camilly;Le Fresne-Camilly;827;7060000;3
FR251;FR251;1413;14355;no;Lantheuil;Lantheuil;653;4420000;3
FR251;FR251;1413;14356;no;Lasson;Lasson;601;4020000;3
FR251;FR251;1413;14406;no;Martragny;Martragny;369;3690000;3
FR251;FR251;1413;14535;no;Reviers;Reviers;564;4380000;3
FR251;FR251;1413;14542;no;Rosel;Rosel;545;3900000;3
FR251;FR251;1413;14548;no;Rucqueville;Rucqueville;124;2630000;3
FR251;FR251;1413;14577;no;Saint-Gabriel-Brécy;Saint-Gabriel-Brécy;301;7440000;3
FR251;FR251;1413;14670;no;Secqueville-en-Bessin;Secqueville-en-Bessin;355;7160000;3
FR251;FR251;1413;14685;no;Thaon;Thaon;1 492;8300000;3
FR251;FR251;1413;14733;no;Vaux-sur-Seulles;Vaux-sur-Seulles;292;6560000;3
FR251;FR251;1413;14758;no;Villons-les-Buissons;Villons-les-Buissons;705;3760000;1
FR251;FR251;1414;14066;no;Bernières-sur-Mer;Bernières-sur-Mer;2 331;7660000;2
FR251;FR251;1414;14197;no;Cresserons;Cresserons;1 208;3590000;3
FR251;FR251;1414;14228;no;Douvres-la-Délivrande;Douvres-la-Délivrande;4 959;10710000;3
FR251;FR251;1414;14325;no;Hermanville-sur-Mer;Hermanville-sur-Mer;2 732;8050000;1
FR251;FR251;1414;14354;no;Langrune-sur-Mer;Langrune-sur-Mer;1 779;4740000;2
FR251;FR251;1414;14365;no;Lion-sur-Mer;Lion-sur-Mer;2 639;4750000;1
FR251;FR251;1414;14384;no;Luc-sur-Mer;Luc-sur-Mer;3 099;3640000;2
FR251;FR251;1414;14407;no;Mathieu;Mathieu;1 940;9410000;1
FR251;FR251;1414;14509;no;Plumetot;Plumetot;221;1230000;3
FR251;FR251;1414;14562;no;Saint-Aubin-sur-Mer;Saint-Aubin-sur-Mer;2 154;3030000;2
FR251;FR251;1415;14012;no;Angerville;Angerville;143;3910000;3
FR251;FR251;1415;14016;no;Annebault;Annebault;415;5540000;3
FR251;FR251;1415;14024;no;Auberville;Auberville;487;2620000;3
FR251;FR251;1415;14045;no;Basseneville;Basseneville;260;10590000;3
FR251;FR251;1415;14091;no;Bourgeauville;Bourgeauville;139;6150000;3
FR251;FR251;1415;14093;no;Branville;Branville;206;6390000;3
FR251;FR251;1415;14110;no;Brucourt;Brucourt;127;6600000;3
FR251;FR251;1415;14198;no;Cresseveuille;Cresseveuille;279;5480000;3
FR251;FR251;1415;14203;no;Cricqueville-en-Auge;Cricqueville-en-Auge;185;6790000;3
FR251;FR251;1415;14218;no;Danestal;Danestal;283;6380000;3
FR251;FR251;1415;14225;no;Dives-sur-Mer;Dives-sur-Mer;5 949;6460000;2
FR251;FR251;1415;14227;no;Douville-en-Auge;Douville-en-Auge;224;6170000;3
FR251;FR251;1415;14229;no;Dozulé;Dozulé;1 923;5230000;3
FR251;FR251;1415;14305;no;Gonneville-sur-Mer;Gonneville-sur-Mer;642;12380000;3
FR251;FR251;1415;14308;no;Goustranville;Goustranville;188;10350000;3
FR251;FR251;1415;14316;no;Grangues;Grangues;248;6610000;3
FR251;FR251;1415;14329;no;Heuland;Heuland;90;3020000;3
FR251;FR251;1415;14338;no;Houlgate;Houlgate;2 086;4690000;3
FR251;FR251;1415;14494;no;Périers-en-Auge;Périers-en-Auge;141;5090000;3
FR251;FR251;1415;14524;no;Putot-en-Auge;Putot-en-Auge;293;6580000;3
FR251;FR251;1415;14598;no;Saint-Jouin;Saint-Jouin;195;5030000;3
FR251;FR251;1415;14606;no;Saint-Léger-Dubosq;Saint-Léger-Dubosq;175;4060000;3
FR251;FR251;1415;14645;no;Saint-Pierre-Azif;Saint-Pierre-Azif;176;6170000;3
FR251;FR251;1415;14657;no;Saint-Samson;Saint-Samson;333;3660000;3
FR251;FR251;1415;14660;no;Saint-Vaast-en-Auge;Saint-Vaast-en-Auge;103;2980000;3
FR251;FR251;1416;14006;no;Amayé-sur-Orne;Amayé-sur-Orne;1 026;5290000;3
FR251;FR251;1416;14034;no;Avenay;Avenay;519;5620000;3
FR251;FR251;1416;14042;no;Baron-sur-Odon;Baron-sur-Odon;842;6430000;2
FR251;FR251;1416;14089;no;Bougy;Bougy;445;3030000;3
FR251;FR251;1416;14122;no;La Caine;La Caine;110;2410000;3
FR251;FR251;1416;14213;no;Curcy-sur-Orne;Curcy-sur-Orne;443;13570000;3
FR251;FR251;1416;14249;no;Esquay-Notre-Dame;Esquay-Notre-Dame;1 382;3020000;3
FR251;FR251;1416;14254;no;Éterville;Éterville;1 376;4870000;1
FR251;FR251;1416;14257;no;Évrecy;Évrecy;1 616;8310000;3
FR251;FR251;1416;14266;no;Feuguerolles-Bully;Feuguerolles-Bully;1 357;8180000;3
FR251;FR251;1416;14274;no;Fontaine-Étoupefour;Fontaine-Étoupefour;1 932;5080000;2
FR251;FR251;1416;14297;no;Gavrus;Gavrus;520;2710000;3
FR251;FR251;1416;14307;no;Goupillières;Goupillières;166;2270000;3
FR251;FR251;1416;14324;no;Hamars;Hamars;433;9440000;3
FR251;FR251;1416;14393;no;Maizet;Maizet;303;5720000;3
FR251;FR251;1416;14396;no;Maltot;Maltot;812;4240000;3
FR251;FR251;1416;14446;no;Montigny;Montigny;97;3910000;3
FR251;FR251;1416;14483;no;Ouffières;Ouffières;189;4210000;3
FR251;FR251;1416;14519;no;Préaux-Bocage;Préaux-Bocage;118;4320000;3
FR251;FR251;1416;14592;no;Sainte-Honorine-du-Fay;Sainte-Honorine-du-Fay;1 306;7560000;3
FR251;FR251;1416;14628;no;Saint-Martin-de-Sallen;Saint-Martin-de-Sallen;597;18100000;3
FR251;FR251;1416;14707;no;Tourville-sur-Odon;Tourville-sur-Odon;1 103;1700000;2
FR251;FR251;1416;14713;no;Trois-Monts;Trois-Monts;402;7040000;3
FR251;FR251;1416;14721;no;Vacognes-Neuilly;Vacognes-Neuilly;507;7900000;3
FR251;FR251;1416;14738;no;Verson;Verson;3 596;10360000;2
FR251;FR251;1416;14747;no;Vieux;Vieux;636;5500000;3
FR251;FR251;1417;14025;no;Aubigny;Aubigny;324;5020000;3
FR251;FR251;1417;14087;no;Bonnoeil;Bonnoeil;113;7190000;3
FR251;FR251;1417;14088;no;Bons-Tassilly;Bons-Tassilly;385;9380000;3
FR251;FR251;1417;14180;no;Cordey;Cordey;138;4520000;3
FR251;FR251;1417;14223;no;Le Détroit;Le Détroit;91;5520000;3
FR251;FR251;1417;14284;no;Fourneaux-le-Val;Fourneaux-le-Val;175;5390000;3
FR251;FR251;1417;14343;no;Les Isles-Bardel;Les Isles-Bardel;65;5690000;3
FR251;FR251;1417;14360;no;Leffard;Leffard;171;6890000;3
FR251;FR251;1417;14375;no;Les Loges-Saulces;Les Loges-Saulces;172;6740000;3
FR251;FR251;1417;14405;no;Martigny-sur-l'Ante;Martigny-sur-l'Ante;333;9340000;3
FR251;FR251;1417;14427;no;Le Mesnil-Villement;Le Mesnil-Villement;291;3550000;3
FR251;FR251;1417;14467;no;Noron-l'Abbaye;Noron-l'Abbaye;339;7620000;3
FR251;FR251;1417;14501;no;Pierrefitte-en-Cinglais;Pierrefitte-en-Cinglais;260;10720000;3
FR251;FR251;1417;14502;no;Pierrepont;Pierrepont;94;4290000;3
FR251;FR251;1417;14516;no;Potigny;Potigny;1 783;4260000;3
FR251;FR251;1417;14531;no;Rapilly;Rapilly;44;4190000;3
FR251;FR251;1417;14588;no;Saint-Germain-Langot;Saint-Germain-Langot;311;10350000;3
FR251;FR251;1417;14627;no;Saint-Martin-de-Mieux;Saint-Martin-de-Mieux;428;10120000;3
FR251;FR251;1417;14646;no;Saint-Pierre-Canivet;Saint-Pierre-Canivet;377;7010000;3
FR251;FR251;1417;14649;no;Saint-Pierre-du-Bû;Saint-Pierre-du-Bû;462;7390000;3
FR251;FR251;1417;14677;no;Soulangy;Soulangy;258;7180000;3
FR251;FR251;1417;14678;no;Soumont-Saint-Quentin;Soumont-Saint-Quentin;560;6870000;3
FR251;FR251;1417;14710;no;Tréprel;Tréprel;109;5400000;3
FR251;FR251;1417;14720;no;Ussy;Ussy;863;8680000;3
FR251;FR251;1417;14753;no;Villers-Canivet;Villers-Canivet;731;12240000;3
FR251;FR251;1417;14764;no;Pont-d'Ouilly;Pont-d'Ouilly;1 016;19500000;3
FR251;FR251;1418;14216;no;Damblainville;Damblainville;232;6350000;3
FR251;FR251;1418;14244;no;Eraines;Eraines;311;4040000;3
FR251;FR251;1418;14289;no;Fresné-la-Mère;Fresné-la-Mère;546;8140000;3
FR251;FR251;1418;14332;no;La Hoguette;La Hoguette;689;24440000;3
FR251;FR251;1418;14498;no;Pertheville-Ners;Pertheville-Ners;250;8250000;3
FR251;FR251;1418;14737;no;Versainville;Versainville;414;7700000;3
FR251;FR251;1418;14759;no;Villy-lez-Falaise;Villy-lez-Falaise;256;4950000;3
FR251;FR251;1419;14001;no;Ablon;Ablon;1 189;12000000;3
FR251;FR251;1419;14041;no;Barneville-la-Bertran;Barneville-la-Bertran;140;4180000;3
FR251;FR251;1419;14202;no;Cricqueboeuf;Cricqueboeuf;198;1850000;3
FR251;FR251;1419;14243;no;Équemauville;Équemauville;1 280;5980000;2
FR251;FR251;1419;14286;no;Fourneville;Fourneville;498;6860000;3
FR251;FR251;1419;14299;no;Genneville;Genneville;759;9360000;3
FR251;FR251;1419;14304;no;Gonneville-sur-Honfleur;Gonneville-sur-Honfleur;808;8500000;2
FR251;FR251;1419;14333;no;Honfleur;Honfleur;8 093;13670000;2
FR251;FR251;1419;14492;no;Pennedepie;Pennedepie;326;5680000;3
FR251;FR251;1419;14528;no;Quetteville;Quetteville;375;10320000;3
FR251;FR251;1419;14536;no;La Rivière-Saint-Sauveur;La Rivière-Saint-Sauveur;1 951;5390000;2
FR251;FR251;1419;14578;no;Saint-Gatien-des-Bois;Saint-Gatien-des-Bois;1 363;49110000;3
FR251;FR251;1419;14687;no;Le Theil-en-Auge;Le Theil-en-Auge;182;2780000;3
FR251;FR251;1420;14023;no;Asnières-en-Bessin;Asnières-en-Bessin;58;4610000;3
FR251;FR251;1420;14124;no;La Cambe;La Cambe;635;11170000;3
FR251;FR251;1420;14132;no;Canchy;Canchy;219;5720000;3
FR251;FR251;1420;14136;no;Cardonville;Cardonville;105;3290000;3
FR251;FR251;1420;14138;no;Cartigny-l'Épinay;Cartigny-l'Épinay;302;10230000;3
FR251;FR251;1420;14142;no;Castilly;Castilly;287;12200000;3
FR251;FR251;1420;14204;no;Cricqueville-en-Bessin;Cricqueville-en-Bessin;192;8550000;3
FR251;FR251;1420;14224;no;Deux-Jumeaux;Deux-Jumeaux;73;4070000;3
FR251;FR251;1420;14239;no;Englesqueville-la-Percée;Englesqueville-la-Percée;86;7880000;3
FR251;FR251;1420;14272;no;La Folie;La Folie;119;6530000;3
FR251;FR251;1420;14298;no;Géfosse-Fontenay;Géfosse-Fontenay;130;11110000;3
FR251;FR251;1420;14312;no;Grandcamp-Maisy;Grandcamp-Maisy;1 752;14850000;3
FR251;FR251;1420;14342;no;Isigny-sur-Mer;Isigny-sur-Mer;2 803;17440000;3
FR251;FR251;1420;14367;no;Lison;Lison;484;10940000;3
FR251;FR251;1420;14378;no;Longueville;Longueville;281;6540000;3
FR251;FR251;1420;14439;no;Monfréville;Monfréville;108;7220000;3
FR251;FR251;1420;14462;no;Neuilly-la-Forêt;Neuilly-la-Forêt;464;21200000;3
FR251;FR251;1420;14480;no;Osmanville;Osmanville;625;10880000;3
FR251;FR251;1420;14481;no;Les Oubeaux;Les Oubeaux;226;4270000;3
FR251;FR251;1420;14586;no;Saint-Germain-du-Pert;Saint-Germain-du-Pert;180;6030000;3
FR251;FR251;1420;14613;no;Saint-Marcouf;Saint-Marcouf;96;5030000;3
FR251;FR251;1420;14614;no;Sainte-Marguerite-d'Elle;Sainte-Marguerite-d'Elle;757;20490000;3
FR251;FR251;1420;14652;no;Saint-Pierre-du-Mont;Saint-Pierre-du-Mont;74;4960000;3
FR251;FR251;1420;14763;no;Vouilly;Vouilly;164;6330000;3
FR251;FR251;1421;14069;no;Beuvillers;Beuvillers;1 333;4920000;2
FR251;FR251;1421;14179;no;Cordebugle;Cordebugle;139;8970000;3
FR251;FR251;1421;14193;no;Courtonne-la-Meurdrac;Courtonne-la-Meurdrac;694;12690000;3
FR251;FR251;1421;14260;no;Fauguernon;Fauguernon;251;7410000;3
FR251;FR251;1421;14270;no;Firfol;Firfol;449;5010000;3
FR251;FR251;1421;14293;no;Fumichon;Fumichon;273;6630000;3
FR251;FR251;1421;14303;no;Glos;Glos;886;12930000;3
FR251;FR251;1421;14326;no;Hermival-les-Vaux;Hermival-les-Vaux;843;13760000;3
FR251;FR251;1421;14334;no;L' Hôtellerie;L' Hôtellerie;317;5740000;3
FR251;FR251;1421;14403;no;Marolles;Marolles;689;12220000;3
FR251;FR251;1421;14421;no;Le Mesnil-Guillaume;Le Mesnil-Guillaume;586;3850000;3
FR251;FR251;1421;14460;no;Moyaux;Moyaux;1 354;16230000;3
FR251;FR251;1421;14484;no;Ouilly-du-Houley;Ouilly-du-Houley;208;8920000;3
FR251;FR251;1421;14487;no;Ouilly-le-Vicomte;Ouilly-le-Vicomte;871;7730000;3
FR251;FR251;1421;14504;no;Le Pin;Le Pin;731;11530000;3
FR251;FR251;1421;14540;no;Rocques;Rocques;315;6140000;3
FR251;FR251;1422;14625;no;Saint-Martin-de-la-Lieue;Saint-Martin-de-la-Lieue;832;8400000;3
FR251;FR251;1423;14028;no;Auquainville;Auquainville;307;9560000;3
FR251;FR251;1423;14029;no;Les Autels-Saint-Bazile;Les Autels-Saint-Bazile;48;5530000;3
FR251;FR251;1423;14058;no;Bellou;Bellou;155;7390000;3
FR251;FR251;1423;14105;no;La Brévière;La Brévière;121;3530000;3
FR251;FR251;1423;14153;no;La Chapelle-Haute-Grue;La Chapelle-Haute-Grue;60;2920000;3
FR251;FR251;1423;14155;no;Cheffreville-Tonnencourt;Cheffreville-Tonnencourt;261;7720000;3
FR251;FR251;1423;14265;no;Fervaques;Fervaques;725;10670000;3
FR251;FR251;1423;14330;no;Heurtevent;Heurtevent;203;5860000;3
FR251;FR251;1423;14368;no;Lisores;Lisores;309;11910000;3
FR251;FR251;1423;14371;no;Livarot;Livarot;2 269;12090000;3
FR251;FR251;1423;14414;no;Le Mesnil-Bacley;Le Mesnil-Bacley;221;4470000;3
FR251;FR251;1423;14418;no;Le Mesnil-Durand;Le Mesnil-Durand;310;9860000;3
FR251;FR251;1423;14420;no;Le Mesnil-Germain;Le Mesnil-Germain;265;8670000;3
FR251;FR251;1423;14459;no;Les Moutiers-Hubert;Les Moutiers-Hubert;49;8130000;3
FR251;FR251;1423;14471;no;Notre-Dame-de-Courson;Notre-Dame-de-Courson;423;19400000;3
FR251;FR251;1423;14576;no;Sainte-Foy-de-Montgommery;Sainte-Foy-de-Montgommery;203;4590000;3
FR251;FR251;1423;14583;no;Saint-Germain-de-Montgommery;Saint-Germain-de-Montgommery;159;8130000;3
FR251;FR251;1423;14615;no;Sainte-Marguerite-des-Loges;Sainte-Marguerite-des-Loges;190;10850000;3
FR251;FR251;1423;14633;no;Saint-Martin-du-Mesnil-Oury;Saint-Martin-du-Mesnil-Oury;102;4780000;3
FR251;FR251;1423;14634;no;Saint-Michel-de-Livet;Saint-Michel-de-Livet;200;4740000;3
FR251;FR251;1423;14638;no;Saint-Ouen-le-Houx;Saint-Ouen-le-Houx;82;5210000;3
FR251;FR251;1423;14696;no;Tortisambert;Tortisambert;150;6070000;3
FR251;FR251;1424;14031;no;Les Authieux-Papion;Les Authieux-Papion;62;4280000;3
FR251;FR251;1424;14075;no;Bissières;Bissières;178;1550000;3
FR251;FR251;1424;14141;no;Castillon-en-Auge;Castillon-en-Auge;151;7230000;3
FR251;FR251;1424;14189;no;Coupesarte;Coupesarte;37;4470000;3
FR251;FR251;1424;14201;no;Crèvecoeur-en-Auge;Crèvecoeur-en-Auge;515;2150000;3
FR251;FR251;1424;14208;no;Croissanville;Croissanville;442;4410000;3
FR251;FR251;1424;14313;no;Grandchamp-le-Château;Grandchamp-le-Château;68;3450000;3
FR251;FR251;1424;14359;no;Lécaude;Lécaude;151;8140000;3
FR251;FR251;1424;14387;no;Magny-le-Freule;Magny-le-Freule;302;6380000;3
FR251;FR251;1424;14410;no;Méry-Corbon;Méry-Corbon;961;7570000;3
FR251;FR251;1424;14422;no;Le Mesnil-Mauger;Le Mesnil-Mauger;1 052;31240000;3
FR251;FR251;1424;14431;no;Mézidon-Canon;Mézidon-Canon;4 944;10920000;3
FR251;FR251;1424;14444;no;Monteille;Monteille;165;4530000;3
FR251;FR251;1424;14473;no;Notre-Dame-de-Livaye;Notre-Dame-de-Livaye;130;2670000;3
FR251;FR251;1424;14493;no;Percy-en-Auge;Percy-en-Auge;249;7040000;3
FR251;FR251;1424;14527;no;Biéville-Quétiéville;Biéville-Quétiéville;319;20100000;3
FR251;FR251;1424;14600;no;Saint-Julien-le-Faucon;Saint-Julien-le-Faucon;719;3220000;3
FR251;FR251;1424;14604;no;Saint-Laurent-du-Mont;Saint-Laurent-du-Mont;194;3480000;3
FR251;FR251;1424;14608;no;Saint-Loup-de-Fribois;Saint-Loup-de-Fribois;183;3470000;3
FR251;FR251;1425;14043;no;Barou-en-Auge;Barou-en-Auge;95;8350000;3
FR251;FR251;1425;14053;no;Beaumais;Beaumais;174;10730000;3
FR251;FR251;1425;14064;no;Bernières-d'Ailly;Bernières-d'Ailly;258;9390000;3
FR251;FR251;1425;14190;no;Courcy;Courcy;151;9120000;3
FR251;FR251;1425;14206;no;Crocy;Crocy;303;10070000;3
FR251;FR251;1425;14240;no;Épaney;Épaney;474;11590000;3
FR251;FR251;1425;14245;no;Ernes;Ernes;297;8900000;3
FR251;FR251;1425;14283;no;Fourches;Fourches;214;4780000;3
FR251;FR251;1425;14345;no;Jort;Jort;337;6580000;3
FR251;FR251;1425;14381;no;Louvagny;Louvagny;67;5500000;3
FR251;FR251;1425;14402;no;Le Marais-la-Chapelle;Le Marais-la-Chapelle;92;2420000;3
FR251;FR251;1425;14452;no;Morteaux-Couliboeuf;Morteaux-Couliboeuf;550;11760000;3
FR251;FR251;1425;14457;no;Les Moutiers-en-Auge;Les Moutiers-en-Auge;120;10100000;3
FR251;FR251;1425;14469;no;Norrey-en-Auge;Norrey-en-Auge;100;8860000;3
FR251;FR251;1425;14476;no;Olendon;Olendon;189;7450000;3
FR251;FR251;1425;14497;no;Perrières;Perrières;309;8170000;3
FR251;FR251;1425;14669;no;Sassy;Sassy;184;9560000;3
FR251;FR251;1425;14735;no;Vendeuvre;Vendeuvre;736;26310000;3
FR251;FR251;1425;14742;no;Vicques;Vicques;55;2660000;3
FR251;FR251;1425;14751;no;Vignats;Vignats;272;8800000;3
FR251;FR251;1426;14147;no;Cernay;Cernay;137;5820000;3
FR251;FR251;1426;14148;no;Cerqueux;Cerqueux;95;5660000;3
FR251;FR251;1426;14154;no;La Chapelle-Yvon;La Chapelle-Yvon;537;7010000;3
FR251;FR251;1426;14194;no;Courtonne-les-Deux-Églises;Courtonne-les-Deux-Églises;648;13680000;3
FR251;FR251;1426;14210;no;La Croupte;La Croupte;132;3450000;3
FR251;FR251;1426;14259;no;Familly;Familly;126;10710000;3
FR251;FR251;1426;14273;no;La Folletière-Abenon;La Folletière-Abenon;154;10750000;3
FR251;FR251;1426;14292;no;Friardel;Friardel;242;9390000;3
FR251;FR251;1426;14429;no;Meulles;Meulles;396;16290000;3
FR251;FR251;1426;14478;no;Orbec;Orbec;2 344;10140000;3
FR251;FR251;1426;14518;no;Préaux-Saint-Sébastien;Préaux-Saint-Sébastien;36;3720000;3
FR251;FR251;1426;14570;no;Saint-Cyr-du-Ronceray;Saint-Cyr-du-Ronceray;620;4030000;3
FR251;FR251;1426;14571;no;Saint-Denis-de-Mailloc;Saint-Denis-de-Mailloc;324;4250000;3
FR251;FR251;1426;14599;no;Saint-Julien-de-Mailloc;Saint-Julien-de-Mailloc;495;6180000;3
FR251;FR251;1426;14621;no;Saint-Martin-de-Bienfaite-la-Cressonnière;Saint-Martin-de-Bienfaite-la-Cressonnière;506;11550000;3
FR251;FR251;1426;14626;no;Saint-Martin-de-Mailloc;Saint-Martin-de-Mailloc;883;7170000;3
FR251;FR251;1426;14647;no;Saint-Pierre-de-Mailloc;Saint-Pierre-de-Mailloc;496;4680000;3
FR251;FR251;1426;14693;no;Tordouet;Tordouet;271;6760000;3
FR251;FR251;1426;14740;no;La Vespière;La Vespière;973;8650000;3
FR251;FR251;1427;14055;no;Beaumont-en-Auge;Beaumont-en-Auge;450;7980000;3
FR251;FR251;1427;14086;no;Bonneville-sur-Touques;Bonneville-sur-Touques;395;6630000;3
FR251;FR251;1427;14131;no;Canapville;Canapville;219;2500000;3
FR251;FR251;1427;14161;no;Clarbec;Clarbec;383;9700000;3
FR251;FR251;1427;14185;no;Coudray-Rabut;Coudray-Rabut;305;4910000;3
FR251;FR251;1427;14230;no;Drubec;Drubec;111;3140000;3
FR251;FR251;1427;14238;no;Englesqueville-en-Auge;Englesqueville-en-Auge;112;3610000;3
FR251;FR251;1427;14302;no;Glanville;Glanville;176;6430000;3
FR251;FR251;1427;14500;no;Pierrefitte-en-Auge;Pierrefitte-en-Auge;155;5480000;3
FR251;FR251;1427;14514;no;Pont-l'Évêque;Pont-l'Évêque;4 347;8070000;3
FR251;FR251;1427;14534;no;Reux;Reux;348;7390000;3
FR251;FR251;1427;14563;no;Saint-Benoît-d'Hébertot;Saint-Benoît-d'Hébertot;372;7130000;3
FR251;FR251;1427;14575;no;Saint-Étienne-la-Thillaye;Saint-Étienne-la-Thillaye;492;12360000;3
FR251;FR251;1427;14593;no;Saint-Hymer;Saint-Hymer;671;12320000;3
FR251;FR251;1427;14601;no;Saint-Julien-sur-Calonne;Saint-Julien-sur-Calonne;190;8540000;3
FR251;FR251;1427;14620;no;Saint-Martin-aux-Chartrains;Saint-Martin-aux-Chartrains;405;5060000;3
FR251;FR251;1427;14682;no;Surville;Surville;455;4800000;3
FR251;FR251;1427;14706;no;Tourville-en-Auge;Tourville-en-Auge;250;3160000;3
