nuts1_name,nuts1_code,nuts2_name,nuts2_code,nuts3_name,nuts3_code,lau1_name,lau1_code,lau2_name,lau2_code,population,territory,density
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Deutsch Schützen-Eisenberg,AT113_10903,1104,34.2,32.28
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Grafenschachen,AT113_10904,1187,11.66,101.82
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Großpetersdorf,AT113_10905,3479,37.58,92.58
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Hannersdorf,AT113_10906,756,20.54,36.8
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Kemeten,AT113_10907,1539,24.54,62.7
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Kohfidisch,AT113_10908,1475,36.22,40.73
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Litzelsdorf,AT113_10909,1157,16.34,70.82
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Loipersdorf-Kitzladen,AT113_10910,1244,19.45,63.97
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Mariasdorf,AT113_10911,1124,23.81,47.21
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Markt Allhau,AT113_10912,1762,37.84,46.56
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Markt Neuhodis,AT113_10913,782,23.81,32.85
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Mischendorf,AT113_10914,1700,30.43,55.87
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Oberdorf im Burgenland,AT113_10915,868,10.97,79.11
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Oberschützen,AT113_10916,2245,50.52,44.44
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Oberwart,AT113_10917,6870,43.54,157.8
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Pinkafeld,AT113_10918,5277,31.41,167.99
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Rechnitz,AT113_10919,3088,52.62,58.69
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Riedlingsdorf,AT113_10920,1487,20.22,73.55
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Rotenturm an der Pinka,AT113_10921,1475,20.23,72.91
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Schachendorf,AT113_10922,758,26.58,28.52
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Stadtschlaining,AT113_10923,2193,50.91,43.07
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Unterkohlstätten,AT113_10924,908,35.12,25.85
