beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
"ec3, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Dunajská Streda,,929 01,Mierová,2,"Mierová 1079/2, 929 01 Dunajská Streda, Slovakia",47.9900241,17.6160397,True,501433
"ecoen slovakia, a.s.",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Martin,Martin,03601,Dúbravca,5,"Dúbravca 5, 03601 Martin-Košúty, Slovakia",49.08603,18.954458,True,512036
"edm, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Tvrdošín,Nižná,027 43,,,"Nižná 783, 02743, 027 43 Nižná-Zemianska Dedina, Slovakia",49.322722,19.516861,True,509876
effeta,SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Nitra,,949 01,Samova,4,"Samova 978/4, 949 01 Nitra, Slovakia",48.3159678,18.0868274,True,500011
"ekka ba, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava V,,851 03,Mlynarovičova,9,"Mlynarovičova 2471/9, 851 03 Petržalka, Slovakia",48.12655400000001,17.1201448,True,529460
"eko svip, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Sabinov,,083 01,Ovocinárska,48,"Ovocinárska 348/48, 083 01 Sabinov, Slovakia",49.1086743,21.0841789,True,525146
ekometal,SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Rimavská Sobota,Tisovec,980 61,,,"Šťavica 478, 98061 Tisovec, 980 61 Tisovec-Šťavica, Slovakia",48.686362,19.961587,True,515680
ekoservis,SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Poprad,Veľký Slavkov,059 91,,,"Stredná 126, 05991 Veľký Slavkov, 059 91 Veľký Slavkov, Slovakia",49.09543399999999,20.28034,True,524018
elaut baumont ,SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Snina,,069 01,Budovateľská,11,"Budovateľská 2204/11, 069 01 Snina, Slovakia",48.99290440000001,22.1619151,True,520802
elektrokarbon,SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Topoľčany,,955 01,,,"Tovarnícka 412, 95501 Topoľčany, 955 01 Topoľčany, Slovakia",48.558613,18.164756,True,504998
elektrotechnicky ustav sav,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava IV,,841 04,Dúbravská cesta,9,"Dúbravská cesta 3484/9, 841 04 Karlova Ves, Slovakia",48.169199,17.069064,True,529397
elmon sk s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Nitra,,949 05,Novozámocká,102,"Novozámocká 80/102, 949 05 Nitra, Slovakia",48.2802562,18.0921651,True,500011
emm,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava IV,,841 02,Sekurisova,16,"Sekurisova 3413/16, 841 02 Dúbravka, Slovakia",48.19220850000001,17.0388675,True,529389
"emp, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Žilina,,010 01,M. R. Štefánika,3560/109,"M. R. Štefánika 3560/109, 010 01 Žilina, Slovakia",49.2215421,18.7555601,True,517402
"endoservice-mac, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Levice,Demandice,935 85,,,"Demandice 315, 935 85 Demandice, Slovakia",48.12734759999999,18.7823511,True,502154
energomont s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Trnava,,917 01,Zavarská,11B,"Zavarská 8138/11B, 917 01 Trnava, Slovakia",48.3739488,17.61647049999999,True,506745
"energyco, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice II,Košice,040 15,Učňovská,10,"Učňovská 10, 040 15 Košice-Šaca, Slovakia",48.6300426,21.1771355,True,599841
"erb hotel, s. r. o.",SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Banská Štiavnica,,969 01,Novozámocká,2,"Novozámocká 132/2, 969 01 Banská Štiavnica, Slovakia",48.458163,18.8934449,True,516643
erves n. o.,SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Ilava,,018 41,Sládkovičova,20,"Sládkovičova 533/20, 018 41 Dubnica nad Váhom, Slovakia",48.9602172,18.1603676,True,513016
esox,SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Dunajská Streda,Hubice,930 39,,,"Hubice 176, 930 39 Hubice, Slovakia",48.09589889999999,17.3941354,True,501620
"este, spol. s r.o.",SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Banská Bystrica,Banská Bystrica,97401,,,"Kynceľová 13, 97401 Banská Bystrica, Slovakia",48.7477408,19.1842611,True,557277
"etop wheels, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Púchov,Horovce,020 62,,,"Logistický park ETOP 302, 020 62 Horovce, Slovakia",49.049177,18.254802,True,513121
"euro senior, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Komárno,Marcelová,946 32,Lesná,1,"Lesná 951/1, 946 32 Marcelová, Slovakia",47.78060469999999,18.2978621,True,501239
"eurodesign, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Žilina,,010 01,Hodžova,13,"Hodžova 13, 010 01 Žilina, Slovakia",49.2249946,18.7387637,True,517402
"eurofima, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Trenčín Region,Myjava District,,907 01,,,"907 01 Myjava, Slovakia",48.764335,17.5763221,True,504581
eurofluid hydraulik sr s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava II,,821 06,Závodná,3,"Závodná 10001/3, 821 06 Bratislava, Slovakia",48.1372137,17.1892126,True,529311
"euromobil, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava V,,851 03,Námestie hraničiarov,6A,"Námestie hraničiarov 6A, 851 03 Petržalka, Slovakia",48.1218987,17.1155646,True,529460
europack akciova spolocnost,SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Dunajská Streda,Dunajská Streda,929 01,,,"Veľkoblahovská cesta, 680, 929 01 Dunajská Streda-Čótfa Pusta, Slovakia",48.002955,17.591714,True,501433
"europin, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Trenčín,Trenčianske Stankovce,913 11,,,"Johanna Vaillanta 3047/4, 913 11 Trenčianske Stankovce, Slovakia",48.848676,17.99543199999999,True,545741
europsky parlament romov,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava I,,811 06,Palisády,29,"Palisády 5029/29, 811 06 Bratislava, Slovakia",48.1476316,17.1001676,True,528595
"eurosweet, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Lučenec,Boľkovce,984 01,,,"Boľkovce 286, 98401, 984 01 Boľkovce, Slovakia",48.3392364,19.7324988,True,511251
"eurotron component, a.s.",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Tvrdošín,,027 43,,,"Závodná 953, Nižná, 027 43 Nižná, Slovakia",49.31025400000001,19.533639,True,509876
evanjelicka spojena skola,SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Martin,,036 01,M. R. Štefánika,19,"M. R. Štefánika 19, 036 01 Martin, Slovakia",49.06821,18.9234772,True,512036
evanjelicke gymnazium,SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice I,,040 01,Škultétyho,10,"Škultétyho 1359/10, 040 01 Košice, Slovakia",48.7196192,21.2485232,True,598186
evpu pro dubnica,SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Ilava,,018 41,Štúrova,1,"Štúrova 101/1, 018 41 Dubnica nad Váhom, Slovakia",48.9499371,18.1878427,True,513016
"expletus, n.o.",SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Galanta,Matúškovo,925 01,,,"Matúškovo 82, 92501, 925 01 Matúškovo, Slovakia",48.17381,17.73218,True,555754
expres slovakia,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava II,,820 01,Ivanská cesta,,"Letisko Milana Rastislava Štefánika, Ivanská cesta 15843, 820 01 Bratislava-Ružinov, Slovakia",48.16445479999999,17.1905278,True,529320
"fagus sk, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Bytča,Bytča,014 01,,,"Hliník nad Váhom 428, 014 01 Bytča, Slovakia",49.23041300000001,18.574288,True,517461
"fajp, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Bytča,Predmier,014 01,Okružná,,"183 01351, Okružná, 014 01 Predmier-Bytča, Slovakia",49.225112,18.550488,True,517461
faun spol. s r.o.,SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Senica,,905 01,Palárikova,12,"Palárikova 308/12, 905 01 Senica, Slovakia",48.67716609999999,17.3566715,True,504203
fedan s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Prešov,,080 01,Weberova,2,"Weberova 2, 080 01 Prešov, Slovakia",48.9944268,21.241945,True,524140
ferdinand kocak,SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Skalica,,908 45,Naftárska,1413,"Naftárska 1413, 908 45 Gbely, Slovakia",48.7259036,17.0882042,True,504351
"fg - metal, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Dolný Kubín,,026 01,M. R. Štefánika,44,"M. R. Štefánika 1832/44, 026 01 Dolný Kubín, Slovakia",49.2173782,19.2936478,True,509540
"fibra, spol.s r.o.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Levice,,936 01,SNP,49,"SNP 915/49, 936 01 Šahy, Slovakia",48.0803142,18.9454041,True,502782
fierce s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice III,,040 01,,,"Prešovská cesta 57, 04001 Košice, 040 01 Košice-Dargovských hrdinov, Slovakia",48.731373,21.277317,True,598682
"fimad, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Ilava,,018 41,,,"Areál ZŤS, 01841 Dubnica nad Váhom, 018 41 Dubnica nad Váhom, Slovakia",48.96363770000001,18.1919621,True,513016
"financial investment, a.s.",SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava II,,821 09,Mlynské nivy,45,"Mlynské nivy 15781/45, 821 09 Bratislava, Slovakia",48.14531100000001,17.1369636,True,529320
"finerg international, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Kežmarok,Stará Lesná,059 52,,,"Stará Lesná 153, 059 52 Stará Lesná, Slovakia",49.14532469999999,20.2884733,True,523887
"fintex, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Spišská Nová Ves,Spišská Nová Ves,052 01,Sadová,14A,"Sadová 2973/14A, 052 01 Spišská Nová Ves-Tarča, Slovakia",48.930445,20.5718108,True,526355
"flexoprint, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Ružomberok,,034 01,Bystrická cesta,69,"Bystrická cesta 69, 034 01 Ružomberok, Slovakia",49.0520083,19.3043223,True,510998
fol-kontakt,SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Žilina,,010 09,Dlhá,85,"Dlhá 74/85, 010 09 Žilina, Slovakia",49.19041379999999,18.7311678,True,517402
for clean ,SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Trenčín,,911 01,Zamarovská,117,"Zamarovská 56/117, 911 01 Trenčín - Zamarovce, Slovakia",48.9107597,18.05417019999999,True,556475
fordom s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Zvolen,,960 01,Družstevná,14,"Družstevná 1664/14, 960 01 Zvolen, Slovakia",48.574482,19.14752,True,518158
"fornetti slovakia, spol. s r.o.",SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Dunajská Streda,,929 01,Múzejná,1,"Múzejná 208/1, 929 01 Dunajská Streda, Slovakia",47.9963542,17.62505,True,501433
four design factory s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Skalica,,909 01,Sasinkova,4,"Sasinkova 211/4, 909 01 Skalica, Slovakia",48.8477875,17.2246763,True,504815
"fresh food, s.r.o.  ",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Martin,,036 01,Thurzova,16,"Thurzova 16, 036 01 Martin, Slovakia",49.071525,18.919948,True,512036
future,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava III,,831 54,Račianska,2409/124,"Račianska 2409/124, 831 54 Bratislava, Slovakia",48.18964099999999,17.138114,True,529354
fyzikalny ustav sav,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava IV,,845 11,Dúbravská cesta,5807/9,"Dúbravská cesta 5807/9, 845 11 Karlova Ves, Slovakia",48.168888,17.0703176,True,529397
galija color s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice I,,040 01,Čárskeho,1,"Čárskeho 263/1, 040 01 Košice, Slovakia",48.738302,21.255527,True,598151
gamota - agro s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Komárno,,945 01,Hadovská cesta,870,"Hadovská cesta 870, 945 01 Komárno, Slovakia",47.77019790000001,18.0942866,True,501026
"gastrocentrum, spol. s r.o.",SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Galanta,,924 01,Hodská,50,"Hodská 1596/50, 924 01 Galanta, Slovakia",48.19014869999999,17.7251598,True,503665
gazza s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Prievidza,,971 01,Andreja Hlinku,8,"Andreja Hlinku 8, 971 01 Prievidza, Slovakia",48.773228,18.616441,True,513881
generalna prokuratura slovenskej republiky,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava I,,811 02,Štúrova,2,"Štúrova 2, 811 02 Staré Mesto, Slovakia",48.14353149999999,17.112851,True,528595
geofyzikalny ustav sav,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava IV,,841 04,Dúbravská cesta,5807/9,"Dúbravská cesta 5807/9, 841 04 Karlova Ves, Slovakia",48.1688791,17.0703283,True,529397
"geras, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Prievidza,,972 41,Okružná,42,"Okružná 42, 972 41 Koš, Slovakia",48.7359877,18.6033702,True,514110
"getrag ford transmissions slovakia, s.r.",SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice - okolie,Kechnec,044 58,,,"291, Kechnec 291, 044 58 Kechnec, Slovakia",48.551357,21.228227,True,559687
"gkti, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Piešťany,,921 01,Štefánikova,45A,"Štefánikova 6528/45A, 921 01 Piešťany, Slovakia",48.5971878,17.8313745,True,507440
"glass lps, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Medzilaborce,Medzilaborce,068 01,,,"56 Dobrianského Medzilaborce, 068 01 Medzilaborce-Podňagovčík, Slovakia",49.2618727,21.90603969999999,True,520471
gm technology sk s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Trenčín,Trenčín,911 01,K zábraniu,,"K zábraniu 734, 911 01 Trenčín-Kubrá, Slovakia",48.8922388,18.0678923,True,505820
"gohr, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Prešov,,082 21,Železničná,9,"Železničná 9, 082 21 Veľký Šariš, Slovakia",49.0481584,21.2030786,True,525405
"gort, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice II,,040 11,Popradská,68,"Popradská 251/68, 040 11 Košice, Slovakia",48.7168021,21.2258878,True,598224
gradient ecm s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava II,,821 08,Košická,56,"Košická 5590/56, 821 08 Bratislava, Slovakia",48.15243129999999,17.1363672,True,529320
"grafol trade, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Komárno,Marcelová,946 32,Lesná,1,"Lesná 951/1, 946 32 Marcelová, Slovakia",47.78060469999999,18.2978621,True,501239
grd s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Krupina,,963 01,Zvolenská cesta,2817,"Zvolenská cesta 2817, 963 01 Krupina, Slovakia",48.36981840000001,19.0641917,True,518557
"grepp, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava III,,831 04,Vajnorská,108,"Vajnorská 10301/108, 831 04 Nové Mesto, Slovakia",48.176228,17.1462151,True,529346
"gryf media, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Žilina,,010 09,Pažite,56,"Pažite 56, 010 09 Žilina, Slovakia",49.1935617,18.7361208,True,517402
"gukom, spol. s r.o.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Kolárovo,,94603,Priemyselný areál,327,"Priemyselný areál 327, 94603 Kolárovo, Slovakia",47.908206,17.985372,True,501204
gymn. ladislava novomeskeho,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava II,,821 04,Tomášikova,2,"Tomášikova 889/2, 821 04 Bratislava, Slovakia",48.1510287,17.1660579,True,529320
gymnazium ,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava V,,851 04,Haanova,28,"Haanova 2697/28, 851 04 Petržalka, Slovakia",48.1230173,17.1238637,True,529460
gymnazium a. sladkovica,SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Banská Bystrica,,974 01,Komenského,18,"Komenského 3164/18, 974 01 Banská Bystrica, Slovakia",48.7436481,19.1475099,True,508438
gymnazium andreja vrabla,SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Levice,,934 01,Mierová,5,"Mierová 1451/5, 934 01 Levice, Slovakia",48.2158521,18.5934955,True,502031
gymnazium arm. gen. l. svobodu,SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Humenné,,066 01,Komenského,4,"Komenského 4, 066 01 Humenné, Slovakia",48.9335037,21.8928955,True,520004
gymnazium ivana horvatha,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava II,,821 04,,,"Ivana Horvátha 14, 821 04 Bratislava-Ružinov, Slovakia",48.1546095,17.1749342,True,529320
"gymnazium janka jesenskeho, radlinskeho 665/2",SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Bánovce nad Bebravou,,957 01,Radlinského,12,"Radlinského 671/12, 957 01 Bánovce nad Bebravou, Slovakia",48.7217929,18.2570424,True,542652
"gymnazium juraja fandlyho, skolska 3",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Šaľa,,927 01,Školská,3,"Školská 371/3, 927 01 Šaľa, Slovakia",48.1528417,17.8790624,True,504025
gymnazium l. stura,SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Trenčín,,911 01,1. mája,2,"1. mája 170/2, 911 01 Trenčín, Slovakia",48.8922163,18.0361373,True,505820
gymnazium leonarda stockela,SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Bardejov,,085 01,Jiráskova,12,"Jiráskova 12, 085 01 Bardejov, Slovakia",49.29006800000001,21.272084,True,519006
gymnazium michala miloslava hodzu,SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Liptovský Mikuláš,,031 01,,,"031 01 Liptovský Mikuláš, Slovakia",49.0881146,19.6098788,True,510262
gymnazium milana rufusa,SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Žiar nad Hronom,,965 01,,,"J. Kollára 364/2, 965 01 Žiar nad Hronom, Slovakia",48.5894762,18.8546862,True,516589
gymnazium pavla horova,SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Michalovce,,071 79,Masarykova,1,"Masarykova 1, 071 79 Michalovce, Slovakia",48.7592368,21.9127926,True,522279
gymnazium sv. edity steinovej,SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice III,Košice,040 22,Charkovská,1,"Charkovská 1, 040 22 Košice-Košická Nová Ves, Slovakia",48.7356372,21.2902862,True,598682
gymnazium sv. t. akvinskeho,SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice I,,040 01,Zbrojničná,3,"Zbrojničná 512/3, 040 01 Staré Mesto, Slovakia",48.724743,21.252688,True,598186
gymnazium v ziline,SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Žilina,,010 01,Veľká Okružná,22,"Veľká Okružná 1128/22, 010 01 Žilina, Slovakia",49.2239473,18.7333278,True,517402
"gymnazium, bilikova",SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava IV,,841 01,Bílikova,24,"Bílikova 24, 841 01 Dúbravka, Slovakia",48.1876128,17.0425028,True,529389
"h - color, spol. s r.o.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Nitra,Nitra,949 05,Novozámocká,36,"Novozámocká 44/36, 949 05 Nitra-Horné Krškany, Slovakia",48.2861988,18.0861908,True,500011
"h3, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Zvolen,,960 01,Buzulucká,3,"Buzulucká 2472/3, 960 01 Zvolen, Slovakia",48.5788411,19.1377179,True,518158
"hako, a.s.",SK,Slovakia,project,,,,,,,Slovakia,Trnavský kraj,Dunajská Streda,,929 01,Priemyselná,,"Priemyselná 5298, 929 01 Dunajská Streda, Slovakia",47.9882092,17.5970148,True,501433
hameln rds a.s.,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Pezinok,Modra,900 01,Horná,36,"900 01, Horná 1408/36, 900 01 Modra, Slovakia",48.3428889,17.317047,True,508101
hasma,SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Spišská Nová Ves,,053 42,Hornádska,1,"Hornádska 585/1, 053 42 Krompachy, Slovakia",48.9246077,20.8907155,True,543268
hastra s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Žilina,,010 01,Dolné Rudiny,2/3528,"Dolné Rudiny 2/3528, 010 01 Žilina, Slovakia",49.2272184,18.7211787,True,517402
hbm pharma s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Žilinský kraj,Martin,,036 01,Sklabinská,30,"Sklabinská 30, 036 01 Martin, Slovakia",49.0560275,18.9336846,True,512036
heliostech s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Levice,,934 01,Hronská,2,"Hronská 582/2, 934 01 Levice, Slovakia",48.2103994,18.5830787,True,502031
"herba drug, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Spišská Nová Ves,Smižany,053 11,Mlynská,9,"Mlynská 9, 053 11 Smižany, Slovakia",48.9525302,20.526916,True,560154
"hesta, spol. s r.o.",SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Prešov,,080 01,Jilemnického,3D,"Jilemnického 8770/3D, 080 01 Prešov, Slovakia",48.97376649999999,21.248138,True,524140
"hi-reklama, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice I,,040 01,Komenského,11A,"Komenského 11A, 040 01 Staré Mesto, Slovakia",48.7292157,21.2526591,True,598186
"hobes slovakia, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Trebišov,,075 01,Družstevná,8,"Družstevná 2487/8, 075 01 Trebišov, Slovakia",48.61018310000001,21.7128107,True,528099
"hopa slovakia, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Nové Zámky,,940 66,Považská,34,"Považská 34, 940 66 Nové Zámky, Slovakia",48.0054796,18.1637503,True,503011
hornonitrianske bane zamestnanecka a. s.,SK,Slovakia,project,,,,,,,Slovakia,Trenčiansky kraj,Prievidza,,972 71,,,"Nováky, 97172, 972 71 Nováky, Slovakia",48.71777669999999,18.5555904,True,514268
horska sluzba mala fatra,SK,Slovakia,project,,,,,,,Slovakia,Žilina Region,Martin District,Turany,038 53,,,"Malá Fatra, 038 53 Turany, Slovakia",49.1937147,19.0082391,True,512681
"hotel arkada, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Levoča,,054 01,Námestie Majstra Pavla,26,"Námestie Majstra Pavla 26, 054 01 Levoča, Slovakia",49.025307,20.58923399999999,True,543292
"hotel hviezda, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Krupina,,962 71,Okružná,,"Okružná 123, 962 71 Dudince - sídlisko, Slovakia",48.168474,18.8851981,True,518387
hotel slovan servis s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Lučenec,,984 01,Železničná,25,"Železničná 166/25, 984 01 Lučenec, Slovakia",48.3328091,19.6666275,True,511218
hotelova akademia,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava III,,831 02,Mikovíniho,1,"Mikovíniho 1, 831 02 Nové Mesto, Slovakia",48.1600563,17.1181959,True,529346
"hotelova akademia jana andrascika, pod vinbargom 3",SK,Slovakia,project,,,,,,,Slovakia,Prešovský kraj,Bardejov,,085 01,Pod Vinbargom,3,"Pod Vinbargom 1121/3, 085 01 Bardejov, Slovakia",49.301022,21.2801522,True,519006
"hotely a penziony, a. s.",SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice I,,040 01,Orlia,6,"Orlia 6, 040 01 Košice, Slovakia",48.72059240000001,21.2601828,True,598186
hr servis s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Košický kraj,Košice - okolie,Veľká Ida,058 01,,,"Ulica Slobody 200, Veľká Ida, 058 01 Veľká Ida, Slovakia",48.593675,21.1679651,True,522147
"hrinovske strojarne, a.s.",SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Detva,,962 05,Partizánska,2,"Partizánska 1465/2, 962 05 Hriňová, Slovakia",48.58491799999999,19.5293781,True,518468
"hs wood-bau, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Komárno,,946 19,,,"Dunajská 43/12, 94619 Číčov, 946 19 Číčov, Slovakia",47.7698298,17.7675349,True,501093
hti slovakia s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava II,,821 04,Trnavská cesta,112,"Trnavská cesta 183/112, 821 04 Bratislava, Slovakia",48.1635207,17.1590354,True,529320
human for human,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava I,,811 01,Obchodná,2,"Obchodná 507/2, 811 01 Bratislava, Slovakia",48.1461154,17.1080881,True,528595
"hvt, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Banskobystrický kraj,Krupina,,962 71,Okružná,,"Okružná 124, 962 71 Dudince - sídlisko, Slovakia",48.169845,18.88575,True,518387
"hydraflex slovakia, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Zlaté Moravce,,951 75,Čeladická,,"Čeladická 620, 951 75 Beladice, Slovakia",48.34185000000001,18.2883051,True,500062
"i&p slovakia, a.s.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Topoľčany,Oponice,956 14,,,"Oponice 271, 956 14 Oponice, Slovakia",48.4639547,18.1486309,True,505285
