"query_country_code","lau1_code","sum"
FR,FR723_4319,1915960
FR,FR523_3516,1914512
FR,FR251_1437,1911895
DE,DE40B_120660320,1911578
FR,FR232_7654,1911439
FR,FR422_6808,1910849
FR,FR832_2B19,1909909
FR,FR223_8039,1908707
DE,DEC06_100460115,1907470
FR,FR533_7911,1907015
DE,DED43_14522070,1906483
FR,FR413_5726,1903574
FR,FR515_8531,1902276
FR,FR717_7323,1900432
DE,DE147_84355002,1898980
FR,FR534_8612,1896773
FR,FR302_6235,1896743
FR,FR242_2809,1895333
FR,FR718_7432,1894953
FR,FR413_5703,1893488
FR,FR723_4327,1892492
FR,FR713_2628,1891312
FR,FR812_3003,1890186
DE,DEA2C_5382028,1889551
FR,FR421_6731,1888798
DK,DK012_153,1888657
FR,FR222_6033,1887997
FR,FR515_8507,1887007
FR,FR723_4397,1886798
FR,FR534_8628,1886523
FR,FR223_8029,1886078
DE,DED42_145210360,1885036
FR,FR261_2197,1884657
FR,FR815_6627,1883720
FR,FR826_8402,1883151
FR,FR631_1928,1879557
FR,FR214_5227,1879490
DE,DE715_6431001,1879268
FR,FR252_5046,1878498
DE,DEA2C_5382060,1878296
FR,FR241_1835,1876460
DE,DEF0E_10615134,1876040
FR,FR231_2715,1876040
FR,FR511_4403,1875531
DE,DEB3K_73405002,1875524
DE,DEA46_5770020,1875509
FR,FR717_7328,1875143
FR,FR612_3346,1873749
FR,FR103_7812,1873518
DE,DED2E_14627030,1873414
FR,FR812_3038,1871919
BG,SFO58,1870596
FR,FR713_2635,1868289
FR,FR251_1444,1866585
FR,FR106_9326,1865415
FR,FR717_7398,1864527
DE,DE80B_130555521,1863916
FR,FR252_5004,1862102
FR,FR622_1245,1861746
BG,RSE03,1861735
DE,DED43_145220370,1860083
FR,FR223_8038,1858996
FR,FR431_2516,1858514
DE,DE923_3252006,1857984
DE,DEE0C_15089042,1857829
FR,FR812_3002,1857782
DE,DEF09_10565687,1857656
FR,FR252_5028,1857227
FR,FR627_8143,1856925
DE,DEB15_71345002,1855786
DE,DED53_147300250,1855178
FR,FR614_4732,1854307
FR,FR244_3736,1853225
FR,FR231_2719,1853159
DE,DE929_3241008,1851613
FR,FR302_6223,1850918
FR,FR421_6715,1849369
FR,FR242_2826,1849361
FR,FR723_4322,1848994
FR,FR522_2934,1848627
DE,DED53_147305303,1847939
FR,FR246_4538,1847154
FR,FR221_201,1846767
UK,S30000009,1846667
FR,FR711_110,1845803
DE,DE132_83155006,1845795
FR,FR243_3605,1844827
DE,DED2C_146250110,1843947
FR,FR717_7335,1843024
FR,FR724_6349,1841790
DE,DE215_91720116,1840885
DE,DEB25_72355007,1840026
FR,FR302_6274,1838412
DE,DE229_92760138,1837264
DE,DE809_130535312,1836723
FR,FR223_8015,1835016
DE,DE24D_94790169,1834399
FR,FR108_9504,1834328
DE,DED44_145230100,1833871
FR,FR714_3815,1832682
BG,KNL31,1831598
FR,FR302_6290,1827049
DE,DEE06_15086145,1826248
FR,FR633_8719,1823635
UK,E07000047,1822705
DE,DED2D_146260250,1822075
DE,DED52_147295309,1821668
FR,FR244_3703,1820846
FR,FR514_7236,1820382
DE,DE119_81265004,1819373
FR,FR717_7316,1816988
FR,FR431_2521,1816911
FR,FR611_2416,1816625
FR,FR433_7094,1815836
FR,FR712_722,1815086
FR,FR302_6270,1814989
FR,FR302_6216,1814156
FR,FR264_8939,1813958
FR,FR104_9143,1813714
FR,FR920_97203,1811601
FR,FR611_2426,1811449
FR,FR231_2724,1811212
FR,FR511_4414,1810605
UK,E07000235,1809403
DE,DED52_147290320,1808365
DE,DEA56_5954024,1806530
FR,FR104_9130,1805077
DE,DEB13_71325003,1804932
FR,FR615_6407,1804391
DE,DEB3C_73325003,1804200
FR,FR212_1005,1803458
FR,FR244_3724,1801899
FR,FR231_2735,1801889
DE,DE11A_81275009,1800490
DE,DE733_6632003,1800486
FR,FR103_7806,1799833
FR,FR232_7624,1799458
FR,FR812_3030,1799036
DE,DE40D_120685805,1797248
DE,DE719_6435023,1795512
FR,FR624_3208,1795298
DE,DE80A_130545425,1793114
FR,FR714_3837,1792905
BG,VID30,1792715
FR,FR411_5416,1791775
DE,DE40I_120735305,1791322
FR,FR511_4436,1790119
FR,FR211_836,1789154
FR,FR413_5716,1788332
FR,FR533_7920,1787691
FR,FR105_9233,1787678
DE,DE80G_130605013,1786904
FR,FR242_2801,1786681
FR,FR615_6420,1786479
FR,FR711_143,1785430
DE,DE80D_130575724,1784672
FR,FR612_3317,1784258
DE,DEA5C_5978004,1784243
FR,FR222_6032,1784203
FR,FR263_7126,1782609
DE,DE407_12062024,1781582
DE,DEA2C_5382068,1780805
DE,DEB24_72335001,1779483
FR,FR301_5994,1778077
FR,FR512_4920,1777752
FR,FR811_1112,1775966
FR,FR246_4518,1775240
FR,FR422_6819,1775211
DE,DE408_120630189,1773900
FR,FR223_8025,1773607
FR,FR432_3928,1772709
DE,DE80F_130595928,1772395
DE,DED2C_146255222,1772269
DE,DE40A_12065096,1772195
DE,DED43_145225129,1770396
DE,DEA37_5566028,1769736
FR,FR301_5950,1768936
FR,FR511_4419,1768936
DE,DEG0L_160765053,1768929
DE,DE937_3357039,1768911
FR,FR511_4428,1768745
FR,FR721_396,1768181
DE,DEG0J_160745050,1767341
DE,DED43_145220500,1767161
FR,FR512_4924,1766825
FR,FR245_4101,1764551
UK,E07000131,1762973
FR,FR213_5116,1760841
DE,DE935_33555406,1760142
DE,DE40H_120720426,1759596
DE,DEB1B_71435004,1759596
FR,FR714_3802,1759146
DK,DK042_730,1758122
DE,DEE0A_15087015,1757098
FR,FR211_804,1756966
FR,FR613_4010,1756466
UK,S30000001,1755536
DE,DE115_8118046,1754918
DE,DEB3B_7331003,1754139
FR,FR246_4519,1753512
FR,FR263_7120,1752275
FR,FR246_4533,1751584
FR,FR301_5930,1748554
DE,DE80A_13054067,1748472
FR,FR212_1016,1746988
DE,DED53_147300170,1746453
FR,FR421_6712,1743923
FR,FR626_6526,1743791
DE,DED44_145235402,1743342
DE,DEA47_5774016,1743021
DE,DE939_3359013,1742839
DE,DED2F_146280100,1742765
DE,DEF0B_1058034,1742443
FR,FR713_2604,1742035
FR,FR246_4515,1741506
FR,FR421_6720,1741266
DE,DE80G_130605011,1739776
FR,FR724_6334,1739287
FR,FR232_7634,1739113
FR,FR613_4022,1738370
FR,FR241_1804,1738251
FR,FR613_4016,1737154
FR,FR712_709,1737145
FR,FR825_8342,1735915
FR,FR514_7238,1732854
DE,DEF0F_1062060,1732504
DE,DEF08_10555543,1732292
FR,FR831_2A22,1731833
DE,DEC02_100420116,1730781
DE,DE40E_120690397,1730120
DE,DEE0E_15091010,1729420
BG,VID06,1728889
FR,FR534_8624,1728063
DE,DEA2C_5382024,1727666
FR,FR431_2512,1727547
GR,EL421_6104,1727109
FR,FR624_3224,1726009
DK,DK50_840,1725540
FR,FR612_3321,1724012
FR,FR613_4029,1723919
FR,FR434_9015,1723447
BG,HKV18,1722284
DE,DEA29_5370004,1718815
FR,FR515_8521,1718308
FR,FR723_4310,1718101
DE,DE229_92760121,1718058
FR,FR722_1509,1716474
FR,FR413_5724,1716380
DE,DE236_93730147,1715770
FR,FR253_6102,1715129
FR,FR223_8028,1713328
FR,FR717_7307,1713025
UK,E07000206,1712390
FR,FR302_6224,1710408
DE,DED45_14524070,1709283
FR,FR301_5932,1706157
FR,FR631_1903,1706047
DE,DEG0C_160675001,1706044
FR,FR714_3839,1705379
FR,FR825_8397,1704750
FR,FR717_7314,1703968
DE,DED53_14730040,1700365
FR,FR718_7409,1698251
DE,DEF0C_10595919,1696416
FR,FR232_7669,1693928
FR,FR302_6254,1693909
DE,DEG0P_160635011,1692818
FR,FR523_3518,1692714
FR,FR711_135,1692695
DE,DEB19_71405005,1692604
DE,DE246_94720175,1692110
IE,IE012_2,1691990
FR,FR534_8604,1691499
FR,FR421_6707,1691267
DE,DE406_120610217,1689187
FR,FR414_8824,1689030
FR,FR214_5230,1689018
FR,FR515_8511,1687475
FR,FR512_4911,1686387
DE,DED52_14729030,1685896
DE,DEF06_10535323,1685095
FR,FR831_2A07,1683219
DE,DE406_120610572,1681970
FR,FR523_3503,1681741
FR,FR211_809,1681405
GR,EL543_1806,1679698
DK,DK013_217,1679017
FR,FR223_8026,1678910
DE,DED43_145220120,1677600
DE,DEA58_5962040,1677050
FR,FR106_9337,1676573
FR,FR411_5437,1676441
FR,FR106_9333,1675936
FR,FR712_704,1674111
FR,FR261_2103,1673886
FR,FR612_3340,1672469
FR,FR531_1624,1672306
FR,FR631_1902,1672197
FR,FR431_2506,1671106
FR,FR612_3341,1669593
FR,FR223_8035,1669577
FR,FR433_7003,1668211
FR,FR434_9012,1667664
FR,FR302_6241,1667512
DE,DE809_130535320,1667351
FR,FR222_6006,1665704
FR,FR523_3513,1664623
FR,FR615_6415,1663110
FR,FR222_6022,1662769
FR,FR523_3546,1661362
FR,FR223_8009,1661043
BG,VRC05,1660972
FR,FR433_7020,1660586
FR,FR832_2B24,1660248
DE,DEE05_15082005,1660187
FR,FR813_3421,1659918
DE,DED42_14521070,1659817
BG,MON36,1658411
FR,FR214_5221,1656812
DE,DE407_120620341,1656337
FR,FR621_908,1656199
FR,FR302_6208,1655922
FR,FR251_1427,1654637
FR,FR713_2613,1654526
DE,DE239_93765346,1653856
UK,E07000004,1653352
UK,E07000072,1652897
DE,DEB3K_73405008,1652793
FR,FR421_6710,1648972
FR,FR411_5431,1648463
DE,DEG0F_160705002,1646790
UK,E07000136,1646463
FR,FR232_7638,1646047
DE,DEC01_100410513,1646021
FR,FR821_429,1645101
DE,DE249_94755428,1644342
FR,FR214_5213,1643719
DE,DEG09_16064069,1642235
DE,DE947_3452001,1639433
DE,DEB3F_73355008,1639384
FR,FR414_8822,1638979
DE,DED53_14730060,1637078
DE,DE931_3351012,1636681
DE,DE809_130535313,1636056
FR,FR532_1701,1635933
FR,FR523_3510,1633852
DE,DE40B_12066052,1633699
DE,DEA34_5554020,1633667
FR,FR831_2A61,1632820
DK,DK022_306,1632773
FR,FR611_2437,1632718
FR,FR242_2830,1632672
FR,FR815_6630,1631863
FR,FR245_4104,1631542
DE,DE914_3151009,1631200
DE,DEF0D_10605024,1631052
DE,DEA1D_5162004,1630832
FR,FR241_1801,1630598
FR,FR815_6619,1629506
FR,FR511_4441,1628664
DE,DE93A_3360004,1626371
DE,DEG0E_160695002,1626065
FR,FR824_1351,1625739
FR,FR512_4933,1623965
FR,FR711_126,1622187
UK,E07000242,1621527
FR,FR231_2701,1621217
DE,DEA1F_5170012,1620490
FR,FR826_8422,1620047
DE,DEG09_160645006,1619898
FR,FR422_6820,1619440
FR,FR232_7656,1619410
DE,DE237_93740111,1619295
FR,FR103_7838,1619082
FR,FR512_4913,1618346
FR,FR715_4202,1617494
FR,FR512_4931,1616398
FR,FR615_6498,1616388
FR,FR245_4118,1615515
FR,FR232_7620,1612686
FR,FR421_6704,1612672
FR,FR231_2714,1611870
FR,FR421_6733,1611487
FR,FR244_3734,1611424
FR,FR223_8020,1611307
FR,FR613_4027,1608084
DE,DE11A_81275002,1608037
FR,FR614_4720,1607756
FR,FR721_328,1605584
FR,FR824_1354,1605000
FR,FR832_2B26,1604839
DE,DED2D_146260530,1604318
FR,FR252_5032,1602246
FR,FR231_2709,1601715
DE,DE11D_8136050,1601339
DE,DED2C_146250550,1600481
FR,FR102_7739,1600235
FR,FR515_8504,1599468
FR,FR716_6904,1599454
FR,FR422_6825,1598794
FR,FR263_7123,1598376
FR,FR631_1917,1598255
FR,FR263_7151,1597916
FR,FR252_5020,1597505
DE,DEA1D_5162008,1595765
FR,FR625_4610,1594763
DE,DED2C_146250330,1594580
DE,DEA35_5558016,1593935
DE,DEA42_5754028,1593779
FR,FR721_305,1593491
FR,FR724_6301,1592637
GR,EL611_2302,1592136
FR,FR714_3828,1592116
DE,DE143_84175002,1591720
FR,FR524_5624,1591661
FR,FR711_121,1591169
FR,FR813_3425,1591000
DE,DEC01_100410511,1590858
FR,FR232_7608,1590569
FR,FR261_2108,1588158
FR,FR623_3117,1586777
FR,FR421_6718,1586252
FR,FR811_1110,1585478
DE,DE409_120640448,1585151
FR,FR432_3916,1585001
FR,FR221_232,1584093
UK,S30000039,1584065
FR,FR246_4502,1583937
DE,DE116_81195001,1583818
DE,DEA5B_5974032,1583409
DE,DEB17_7137068,1581048
FR,FR414_8828,1580648
DE,DEE09_15085227,1579741
DE,DEB3J_73395006,1578763
FR,FR232_7623,1578283
DE,DE721_6531014,1577778
FR,FR221_207,1577375
DE,DE25A_95750145,1575630
FR,FR633_8733,1575533
FR,FR715_4210,1574288
DE,DE40G_120710244,1574226
UK,E07000202,1573846
DE,DE807_130515114,1573771
DE,DE229_92760122,1573710
FR,FR614_4730,1573436
FR,FR712_710,1571155
DE,DEG07_160625006,1569131
DE,DE40H_120720340,1568973
DE,DEE04_15081030,1568616
FR,FR231_2704,1565083
FR,FR823_601,1564793
DE,DEE07_150830390,1564653
FR,FR252_5034,1564548
FR,FR513_5311,1564522
FR,FR626_6513,1564268
DE,DE128_82265008,1563909
FR,FR512_4941,1563221
FR,FR633_8704,1562723
FR,FR213_5125,1562351
UK,E07000153,1561670
FR,FR213_5136,1561569
FR,FR241_1823,1560967
DE,DEB17_71375008,1560467
FR,FR714_3829,1558550
DE,DE939_33595404,1558068
FR,FR711_122,1557526
FR,FR222_6028,1556620
FR,FR714_3807,1556609
FR,FR411_5405,1556399
UK,S30000031,1555474
FR,FR615_6403,1555304
DE,DE40H_120720297,1553424
FR,FR262_5805,1551910
UK,E07000194,1551681
FR,FR261_2124,1551033
FR,FR714_3835,1550502
FR,FR231_2742,1550354
DE,DE929_3241010,1549601
DE,DEG0A_16065061,1549519
DE,DE25B_95760127,1549339
FR,FR531_1617,1548582
FR,FR252_5006,1548324
FR,FR241_1825,1547592
FR,FR222_6025,1547569
FR,FR627_8125,1547451
DE,DE407_120620124,1547176
FR,FR411_5403,1547131
DE,DEA5A_5970032,1545661
FR,FR251_1401,1545253
DE,DE133_83165006,1543953
FR,FR622_1226,1542658
DE,DEF0F_10625270,1541834
DE,DE277_97735718,1541333
FR,FR213_5143,1541324
DE,DEA45_5766008,1538986
DE,DE146_84265003,1538944
FR,FR107_9422,1538144
FR,FR515_8517,1537514
DE,DE80H_130615115,1537309
DE,DE267_96740163,1537119
UK,E06000006,1535803
DE,DEG0E_16069049,1534601
FR,FR515_8516,1533466
FR,FR611_2428,1530723
DE,DE264_96710111,1529991
FR,FR524_5604,1529441
DE,DE239_93760161,1528617
FR,FR261_2115,1528235
FR,FR411_5412,1528178
FR,FR718_7434,1527916
FR,FR107_9496,1527835
DE,DE21G_91830148,1527517
FR,FR622_1216,1525914
FR,FR531_1627,1525725
FR,FR264_8911,1525454
DE,DE407_120620128,1525441
UK,E07000187,1525376
FR,FR521_2229,1525105
FR,FR107_9486,1523029
FR,FR252_5037,1521512
FR,FR252_5007,1521058
DE,DE937_33575407,1519839
FR,FR532_1703,1519525
FR,FR251_1429,1519221
FR,FR232_7609,1517378
FR,FR534_8631,1516717
DE,DEB22_72315001,1516531
FR,FR512_4930,1515442
DE,DEB31_7311000,1512792
DE,DEC06_100460118,1510735
DE,DEC04_100440111,1510644
FR,FR711_130,1506843
DE,DEF0F_1062006,1506828
FR,FR413_5714,1506633
FR,FR831_2A02,1506485
DE,DE40C_120675709,1504844
FR,FR533_7912,1503308
DE,DEA38_5570020,1503170
DE,DE118_81255008,1502477
FR,FR261_2130,1502435
BG,VID37,1501736
FR,FR261_2198,1500881
FR,FR515_8525,1500416
DE,DE24D_94790166,1500039
DE,DE256_95710174,1499141
DE,DE80B_130555520,1498170
FR,FR262_5817,1497171
DE,DE808_130525220,1495658
DE,DEA5A_5970036,1495046
FR,FR615_6432,1493972
FR,FR515_8530,1493776
DE,DEB3J_7339005,1493747
FR,FR515_8529,1493163
PT,PT300_3106,1492955
FR,FR612_3343,1492514
FR,FR721_307,1491011
FR,FR411_5415,1490999
DE,DE127_82255005,1490655
DE,DE932_33525401,1490558
FR,FR421_6706,1489754
FR,FR243_3602,1489550
FR,FR512_4910,1489219
FR,FR627_8138,1488528
DE,DE266_96735635,1488165
DE,DE235_93720155,1487685
FR,FR625_4611,1487531
FR,FR433_7022,1485740
FR,FR532_1740,1484413
FR,FR625_4628,1483665
DE,DE135_83255003,1483472
FR,FR263_7148,1483323
FR,FR421_6717,1482964
FR,FR624_3206,1482069
DE,DEC01_100410518,1481284
FR,FR713_2625,1480887
DE,DED2D_146265237,1480371
FR,FR715_4220,1479903
FR,FR211_837,1479840
FR,FR263_7108,1479651
DE,DE724_6534007,1479378
DE,DE807_13051086,1478579
DE,DED43_145220320,1478439
FR,FR432_3904,1476816
DE,DE21H_91840112,1476539
FR,FR611_2425,1474724
FR,FR532_1732,1472769
DE,DE40H_120725204,1471958
FR,FR724_6305,1471700
FR,FR822_521,1470414
DE,DEF0A_1057091,1469909
FR,FR712_701,1469524
FR,FR826_8401,1468841
FR,FR263_7117,1467990
FR,FR103_7801,1467965
FR,FR715_4232,1467743
DE,DEC04_100440120,1467399
FR,FR815_6629,1467028
DE,DE142_84165003,1466180
FR,FR252_5036,1465953
DE,DEG0D_160685001,1464601
DE,DEF09_1056049,1464364
DE,DE234_93715302,1464316
FR,FR615_6436,1463077
FR,FR222_6012,1462765
FR,FR421_6726,1462462
BG,PER22,1462371
DK,DK013_219,1461663
FR,FR107_9447,1461332
DE,DE40D_120680264,1460405
DE,DEG0K_160755004,1460356
FR,FR414_8818,1459238
DE,DEA35_5558036,1458196
FR,FR523_3531,1456103
FR,FR611_2438,1454292
FR,FR613_4012,1454039
FR,FR522_2933,1454005
FR,FR615_6437,1453386
DE,DEG06_160615012,1452890
DK,DK042_615,1452806
FR,FR213_5128,1452533
FR,FR821_433,1450891
DE,DEE09_150850185,1450122
FR,FR513_5317,1450086
FR,FR245_4197,1449180
FR,FR302_6249,1449119
FR,FR531_1633,1448865
DE,DEG0C_16067083,1448176
FR,FR711_132,1446719
FR,FR422_6805,1446515
FR,FR245_4103,1445135
FR,FR263_7133,1443790
FR,FR615_6447,1443159
DE,DE721_6531008,1442983
DE,DEF05_10515166,1442332
FR,FR251_1430,1440496
FR,FR613_4018,1440446
FR,FR523_3527,1438665
DE,DEF0A_10575727,1437966
DE,DE409_120645408,1437306
FR,FR261_2134,1436566
DE,DED44_145230245,1436023
FR,FR512_4921,1434099
FR,FR821_498,1433025
DE,DED2C_146250160,1432348
FR,FR107_9407,1431704
FR,FR108_9519,1431207
FR,FR512_4909,1431129
FR,FR814_4810,1429268
FR,FR223_8017,1429179
UK,E06000033,1428373
FR,FR103_7829,1427354
FR,FR813_3403,1427255
FR,FR721_331,1426843
DE,DEG0F_16070055,1426612
FR,FR511_4405,1425976
DE,DEF0F_1062018,1425513
FR,FR717_7317,1424855
FR,FR521_2209,1424546
DE,DEG0C_160675012,1423653
FR,FR512_4917,1422941
DE,DE21K_91870177,1422661
DE,DE40A_120650165,1422004
FR,FR534_8634,1419467
FR,FR824_1335,1417288
FR,FR624_3209,1417082
FR,FR711_108,1416646
FR,FR222_6009,1416277
FR,FR822_501,1415888
FR,FR831_2A62,1413478
FR,FR422_6810,1413149
FR,FR718_7402,1413127
FR,FR521_2218,1413034
FR,FR718_7426,1412099
FR,FR421_6735,1411959
FR,FR533_7906,1411410
DE,DEB1B_71435005,1410219
FR,FR232_7603,1409409
DE,DED2E_146270300,1408463
FR,FR627_8126,1407983
FR,FR714_3811,1407408
FR,FR214_5228,1407173
FR,FR242_2820,1406918
DE,DEF05_10515163,1406810
FR,FR512_4908,1406579
FR,FR421_6734,1406480
FR,FR722_1522,1405905
DE,DE716_6432002,1405664
FR,FR302_6229,1405491
DE,DEF0C_10595990,1405271
FR,FR301_5926,1404927
FR,FR106_9340,1403902
DE,DE272_9762000,1403437
DE,DE408_12063056,1403238
FR,FR532_1709,1402148
UK,E07000065,1402010
FR,FR512_4934,1401204
FR,FR231_2708,1401115
FR,FR263_7156,1400240
UK,E07000151,1400206
FR,FR621_901,1399598
DE,DE115_81185005,1399280
FR,FR213_5135,1398908
DE,DE134_83175006,1398385
FR,FR231_2725,1397339
DE,DED2C_146255211,1396938
FR,FR212_1004,1396808
DE,DE406_120615113,1396515
DE,DEA57_5958012,1395183
FR,FR718_7416,1395038
DE,DED2E_146275217,1394390
FR,FR722_1503,1394151
FR,FR823_693,1393635
FR,FR212_1002,1392366
FR,FR724_6337,1392140
DE,DE40E_120695918,1391678
DE,DEC03_100430111,1391093
DE,DED2F_146280220,1391088
DE,DED42_14521010,1390634
DE,DEG0C_160675007,1390623
FR,FR524_5610,1390379
DE,DE21I_91850149,1389776
FR,FR431_2530,1389197
FR,FR263_7119,1389148
DE,DEC03_100430117,1387687
FR,FR102_7738,1387565
DE,DED2E_146270270,1386910
FR,FR263_7153,1385503
FR,FR627_8111,1384524
FR,FR232_7653,1384000
DE,DE249_94755432,1383478
FR,FR414_8803,1383440
FR,FR612_3304,1383140
FR,FR824_1353,1382611
DE,DED53_147300160,1382594
FR,FR251_1424,1381943
FR,FR431_2518,1381780
FR,FR221_240,1380965
DE,DEF0B_10585890,1380889
FR,FR611_2431,1379928
DE,DED53_14730080,1379483
FR,FR524_5631,1378312
DE,DEG0P_160635054,1378209
DE,DEG0A_160655052,1376084
DE,DE40E_120695902,1374752
FR,FR628_8222,1374733
FR,FR221_222,1374429
DE,DEE09_150850110,1373871
DE,DE931_33515403,1372791
FR,FR107_9494,1372191
FR,FR102_7706,1371950
DE,DE40D_120685804,1371793
FR,FR614_4729,1371554
FR,FR812_3039,1371391
FR,FR241_1820,1370834
DE,DEF0D_1060092,1369878
DE,DE409_120645404,1369520
FR,FR512_4912,1368687
FR,FR106_9314,1366958
FR,FR532_1708,1366908
DE,DED44_14523365,1366607
FR,FR231_2737,1366548
DE,DED2C_146250280,1366513
DE,DE40F_120700125,1366333
FR,FR414_8821,1365115
DE,DEB3H_73375003,1364090
DE,DED44_14523040,1363631
FR,FR515_8501,1363414
DE,DE807_130515118,1363256
FR,FR611_2422,1362105
FR,FR813_3402,1361102
FR,FR411_5418,1360842
DE,DEG09_160645008,1360331
FR,FR711_125,1360159
FR,FR522_2918,1359493
FR,FR724_6333,1359004
DE,DEB3D_73335006,1358740
FR,FR515_8523,1357493
FR,FR264_8901,1357385
FR,FR711_127,1356859
FR,FR532_1725,1356596
FR,FR221_214,1356594
FR,FR422_6815,1356424
UK,E07000106,1355748
DE,DEA1D_5162022,1355437
DE,DEF0B_10585889,1355294
FR,FR623_3126,1355156
DE,DEC03_100430115,1354674
FR,FR523_3509,1354112
DE,DED2C_146250220,1351494
DE,DE265_96720127,1350348
FR,FR105_9243,1350048
DE,DE80F_130595918,1349650
DE,DE40C_120675708,1349572
UK,E07000195,1349293
FR,FR412_5501,1348270
FR,FR421_6701,1347234
FR,FR414_8813,1346163
FR,FR253_6140,1345828
FR,FR263_7147,1344950
FR,FR531_1606,1344509
FR,FR522_2932,1342531
FR,FR821_410,1342167
FR,FR264_8933,1341818
FR,FR531_1616,1341596
FR,FR824_1307,1340745
FR,FR301_5903,1340624
FR,FR615_6427,1340595
FR,FR106_9334,1340004
FR,FR222_6041,1338506
DE,DEF08_1055032,1338412
DE,DEF0D_10605034,1337377
FR,FR627_8142,1337187
FR,FR514_7207,1336698
FR,FR102_7735,1336005
FR,FR633_8731,1335492
FR,FR822_518,1334917
FR,FR534_8629,1334327
DE,DE928_3257009,1334284
GR,EL307_5203,1333580
DK,DK013_250,1332528
FR,FR628_8220,1332468
FR,FR814_4820,1331857
DE,DE716_6432018,1331816
DE,DEA42_5754048,1330464
FR,FR724_6347,1329953
FR,FR252_5039,1329287
FR,FR615_6412,1328916
DE,DEA57_5958036,1328665
FR,FR422_6812,1328138
FR,FR213_5134,1327903
FR,FR421_6713,1327198
UK,E07000240,1326222
DE,DEF0F_10625262,1326151
FR,FR811_1116,1325179
DE,DED44_14523090,1325087
FR,FR221_237,1323962
FR,FR515_8505,1323550
FR,FR534_8608,1322645
FR,FR722_1510,1322270
FR,FR253_6110,1322248
FR,FR615_6448,1322234
FR,FR245_4106,1322217
DE,DEC04_100440118,1321912
FR,FR716_6927,1321578
DE,DE24D_94795442,1321314
FR,FR232_7650,1320780
DE,DE80E_130585815,1320124
DE,DEB3H_73375002,1318839
DE,DEF0C_10595952,1318701
FR,FR211_834,1318109
FR,FR231_2706,1318075
FR,FR246_4520,1317787
FR,FR612_3331,1317293
DE,DED2D_146265226,1316934
FR,FR513_5305,1315794
DE,DEA28_5366016,1315315
DE,DE40F_120705005,1314924
DE,DEF0D_10605086,1314494
FR,FR512_4927,1314362
FR,FR714_3826,1314153
FR,FR412_5514,1313346
FR,FR813_3411,1313113
FR,FR722_1525,1312777
FR,FR822_502,1311910
FR,FR211_831,1311142
FR,FR612_3342,1308469
DE,DE24A_94760177,1308185
DE,DE807_13051041,1306833
DE,DEG0G_16071008,1306748
FR,FR432_3920,1306283
DK,DK021_253,1305799
FR,FR411_5429,1304019
FR,FR432_3909,1303510
UK,E07000083,1302819
FR,FR243_3699,1302479
FR,FR614_4718,1302175
DE,DEF07_10545453,1302008
DE,DEC02_100420112,1301390
DE,DE409_120640512,1301364
FR,FR221_236,1300706
FR,FR714_3853,1300666
DE,DE21A_91770117,1299592
FR,FR521_2249,1299216
DE,DEB3C_73325001,1299133
FR,FR813_3430,1299091
DE,DEA38_5570028,1298801
DE,DE40B_120665601,1298767
FR,FR524_5619,1296839
FR,FR221_229,1295732
FR,FR813_3429,1295048
DE,DED2D_146265233,1294502
FR,FR212_1012,1294232
FR,FR534_8611,1293946
FR,FR246_4507,1293611
FR,FR431_2504,1291971
FR,FR411_5423,1291911
FR,FR524_5601,1291281
FR,FR523_3517,1291174
DE,DE27E_97800124,1291008
FR,FR414_8829,1290152
DE,DEB13_71325007,1289800
FR,FR252_5030,1289323
DE,DE933_3353029,1289200
FR,FR614_4717,1288633
DE,DE224_92710113,1287690
DE,DEA27_5362036,1287095
FR,FR431_2514,1285108
FR,FR411_5414,1285040
FR,FR432_3929,1283909
FR,FR611_2441,1283692
FR,FR251_1402,1283664
FR,FR222_6007,1281754
DE,DE808_130525221,1280670
FR,FR722_1515,1278922
DE,DEG0M_160775050,1278681
DE,DEC02_100420111,1277526
FR,FR513_5397,1276714
DE,DEA29_5370020,1276395
DE,DEB3K_73405001,1276372
FR,FR232_7649,1276316
FR,FR711_139,1275173
DE,DEG0P_16063076,1274887
FR,FR633_8717,1274593
FR,FR632_2314,1274410
DE,DEB3F_73355005,1274191
FR,FR301_5906,1274156
DE,DEF0C_10595937,1274051
FR,FR515_8519,1273594
FR,FR825_8313,1273539
FR,FR824_1352,1273477
DE,DE71E_6440023,1273351
DE,DED2D_146260390,1273299
DE,DED45_145240140,1272591
FR,FR244_3716,1272309
FR,FR632_2320,1271764
FR,FR624_3219,1271732
DE,DE115_8118050,1271620
FR,FR263_7125,1269626
FR,FR223_8037,1268857
FR,FR221_233,1268533
GR,EL421_6902,1265710
DE,DE80B_130555516,1265443
FR,FR262_5818,1263738
FR,FR302_6239,1263477
FR,FR431_2510,1262900
FR,FR422_6807,1261982
DE,DE146_84265007,1261323
FR,FR241_1830,1261018
FR,FR523_3549,1261012
FR,FR531_1625,1260789
DE,DE933_33535405,1260753
FR,FR713_2607,1260551
DE,DEF0B_10585864,1260420
FR,FR611_2404,1259555
FR,FR826_8410,1259419
FR,FR524_5629,1259040
FR,FR623_3122,1258901
FR,FR824_1326,1258501
DE,DEB3G_73365003,1258359
FR,FR715_4205,1257596
FR,FR832_2B25,1257452
FR,FR261_2133,1256866
DE,DEF09_10565642,1256325
FR,FR263_7113,1254874
FR,FR108_9521,1254558
