beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
agrupamento de escolas de esmoriz ovar norte,PT,Portugal,project,,Centro,,,,,Portugal,Aveiro,,Esmoriz,3885-451,Rua da Casela,131,"R. da Casela 131, 3885-451 Esmoriz, Portugal",40.9629204,-8.620748899999997,True,011503
agrupamento de escolas de estarreja,PT,Portugal,project,,Centro,,,,,Portugal,Aveiro,,Estarreja,3860-256,Rua Doutor Jaime Ferreira da Silva,185,"R. Dr. Jaime Ferreira da Silva 185, 3860-256 Estarreja, Portugal",40.7579971,-8.5686419,True,010802
agrupamento de escolas de eugenio de castro,PT,Portugal,project,,Centro,,,,,Portugal,Coimbra,,Coimbra,3030-779,Rua Tomé Rodrigues Sobral,15,"R. Tomé Rodrigues Sobral 15, 3030-779 Coimbra, Portugal",40.2019529,-8.403580800000002,True,060318
agrupamento de escolas de fernando pessoa,PT,Portugal,project,,Lisboa,,,,,Portugal,Lisboa,,Lisboa,1800-081,Rua Cidade de Carmona,,"R. Cidade de Carmona, 1800-081 Lisboa, Portugal",38.7664263,-9.116022,True,110633
agrupamento de escolas de ferreiras,PT,Portugal,project,,Algarve,,,,,Portugal,Faro,,Ferreiras,,Rua da Associação de Moradores,E22,"R. da Associação de Moradores E22, 8200 Ferreiras, Portugal",37.1285069,-8.2340006,True,080104
agrupamento de escolas de figueira de castelo rodrigo,PT,Portugal,project,,Centro,,,,,Portugal,Guarda District,,Figueira de Castelo Rodrigo,,,,"6440 Figueira de Castelo Rodrigo, Portugal",40.8929841,-6.958156600000001,True,090408
agrupamento de escolas de figueiro dos vinhos,PT,Portugal,project,,Centro,,,,,Portugal,Leiria,,Figueiró dos Vinhos,,Avenida Madre de Deus,,"Av. Me. de Deus, 3260 Figueiró dos Vinhos, Portugal",39.90449279999999,-8.271331199999999,True,100804
agrupamento de escolas de freamunde,PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Freamunde,,Praceta da Escola Preparatória,,"Secundária, 21 4590-314, Praceta da Escola Preparatória, 4590 Freamunde, Portugal",41.2893193,-8.3458144,True,130908
agrupamento de escolas de freixo,PT,Portugal,project,,Norte,,,,,Portugal,Viana do Castelo,,Freixo,4990-435,Rua Bouça de Rodas,,"Rua Bouça de Rodas, 4990-435 Freixo, Portugal",41.65335749999999,-8.5877844,True,160723
agrupamento de escolas de gil vicente,PT,Portugal,project,,Norte,,,,,Portugal,Lisboa,,Lisboa,1170-384,Rua da Verónica,37,"Rua da Verónica 37, 1170-384 Lisboa, Portugal",38.71646779999999,-9.1280281,True,110616
agrupamento de escolas de gondomar,PT,Portugal,project,,Norte,,,,,Portugal,Porto District,,São Cosme,,,,"4420 São Cosme, Portugal",41.1394759,-8.5344873,True,130409
agrupamento de escolas de grandola ,PT,Portugal,project,,Alentejo,,,,,Portugal,Setúbal,,Grândola,7570-185,Avenida António Inácio da Cruz,60,"Av. António Inácio da Cruz 60, 7570-185 Grândola, Portugal",38.17020959999999,-8.558286599999999,True,150502
agrupamento de escolas de ilhavo,PT,Portugal,project,,Centro,,,,,Portugal,Aveiro,,Ílhavo,3830-135,Rua Gabriel Ançã,,"R. Gabriel Ançã, 3830-135 Ílhavo, Portugal",40.5995609,-8.661662399999999,True,011004
agrupamento de escolas de infante d. pedro,PT,Portugal,project,,Centro,,,,,Portugal,Coimbra,,Penela,3230-277,Avenida Infante Dom Pedro,1,"Av. Infante Dom Pedro 1, 3230-277 Penela, Portugal",40.02588780000001,-8.3875723,True,061405
