"query_country_code","lau2_code","sum"
UK,UKN03_95DD08,383310
CZ,CZ063_596701,383305
FR,FR811_11049,383300
SK,SK041_523411,383286
CY,CY000_6101,383279
FR,FR302_62549,383275
IT,ITC14_103077,383254
ES,ES514_43056,383243
UK,UKD12_E05003266,383206
FR,FR422_68298,383156
IT,ITC33_010034,383130
IT,ITG28_095066,383089
DE,DE238_09375174,382996
BE,BE211_11029,382973
GR,EL431_71080204,382969
UK,UKD63_E05008125,382964
FR,FR511_44155,382939
FR,FR813_34310,382829
DE,DE236_09373151,382814
SK,SK022_505331,382802
CZ,CZ041_578011,382782
AT,AT124_30902,382757
UK,UKD32_E05000847,382714
BG,BG341_12591,382699
UK,UKE22_E05006208,382649
CZ,CZ071_540871,382637
BE,BE342_82014,382513
BG,BG343_59046,382512
ES,ES513_25138,382495
IT,ITI32_042020,382473
GR,EL645_31020102,382470
ES,ES522_12067,382444
HU,HU2737,382432
CZ,CZ064_581801,382414
FR,FR302_62735,382402
FR,FR411_54138,382361
FR,FR715_42110,382339
GR,EL633_39020206,382338
BG,BG324_72337,382291
ES,ES415_37102,382280
UK,UKI12_E05000425,382239
RO,RO316_135128,382189
FR,FR523_35023,382185
CZ,CZ020_537411,382135
PT,PT117_181911,382124
HR,HR044_04103,382109
FR,FR512_49193,382084
PT,PT114_131620,381989
BG,BG415_51216,381982
IT,ITH42_030073,381979
ES,ES425_45015,381976
GR,EL307_52040005,381873
PT,PT117_091409,381869
PT,PT117_180708,381869
DE,DE141_08415050,381869
UK,UKL24_W05000316,381789
BG,BG341_53312,381780
FR,FR813_34293,381722
FR,FR231_27493,381688
UK,UKE13_E05001744,381663
HU,HU1730,381616
ES,ES130_39021,381584
FR,FR628_82025,381498
FR,FR622_12288,381441
FR,FR433_70482,381416
ES,ES243_50147,381404
BG,BG342_29533,381395
FR,FR533_79130,381378
CZ,CZ031_549428,381343
SE,SE213_0834,381248
RO,RO123_65154,381240
AT,AT126_30808,381225
IT,ITH34_026071,381155
IT,ITH36_028096,381132
DE,DE138_08335098,381117
DK,DK022_7510,381056
FR,FR412_55117,381037
FR,FR301_59631,381003
UK,UKD32_E05000734,380932
BG,BG313_66576,380884
ES,ES413_24168,380883
ES,ES243_50059,380877
BG,BG415_23282,380870
FR,FR611_24568,380850
UK,UKM65_S31001198,380827
CY,CY000_1212,380808
DE,DE409_12064266,380773
FR,FR253_61391,380772
FR,FR421_67478,380760
HU,HU2349,380702
FR,FR232_76702,380701
IT,ITC46_016016,380658
UK,UKI21_E05000230,380656
HU,HU3272,380637
GR,EL645_31020105,380548
UK,UKI12_E05000586,380548
FR,FR623_31574,380547
HR,HR047_02879,380525
SK,SK041_520101,380518
BG,BG312_11137,380504
FR,FR522_29149,380448
GR,EL631_38030802,380426
RO,RO214_121386,380425
IT,ITC47_017092,380423
CZ,CZ064_581763,380414
FR,FR232_76296,380376
BG,BG321_57340,380347
ES,ES415_37187,380342
BG,BG423_59224,380271
IT,ITC4D_108045,380230
IT,ITH31_023089,380229
IT,ITH32_024103,380221
UK,UKE22_E05006358,380212
IE,IE025_18230,380162
CZ,CZ072_541648,380154
BG,BG323_47977,380119
CZ,CZ051_561398,380104
UK,UKD71_E05000867,380094
UK,UKD32_E05000674,380089
AT,AT223_61316,380057
UK,UKL14_W05000434,380037
IT,ITC16_004222,380020
IT,ITH34_026057,380008
GR,EL532_16020204,380006
UK,UKD74_E05000970,379985
UK,UKD63_E05008118,379975
IT,ITH36_028099,379973
BG,BG422_53802,379963
BG,BG332_10307,379958
UK,UKD31_E05000780,379913
IT,ITH35_027043,379905
GR,EL651_41020603,379833
FR,FR246_45300,379826
PT,PT112_031009,379791
IE,IE021_02033,379787
CZ,CZ032_559792,379773
PT,PT168_091113,379731
DE,DEG0J_16074006,379694
FR,FR301_59578,379677
GR,EL632_37030406,379676
SK,SK032_518361,379651
SK,SK023_502723,379647
FR,FR301_59471,379635
UK,UKD11_E05003194,379610
SK,SK032_526118,379609
FR,FR831_2A276,379558
FR,FR716_69116,379548
IT,ITI19_052014,379528
IT,ITF11_066002,379446
ES,ES413_24073,379436
HR,HR031_00086,379430
RO,RO423_90262,379407
GR,EL644_27010513,379403
HU,HU1646,379362
IT,ITG13_083071,379344
BG,BG324_29218,379343
SK,SK041_527017,379339
SK,SK041_527025,379265
ES,ES413_24066,379203
DK,DK022_7347,379199
BG,BG421_32038,379165
CZ,CZ063_549053,379131
DK,DK050_8465,379100
IT,ITC16_004040,379053
ES,ES422_13076,379049
ES,ES422_13091,379049
FR,FR718_74001,378998
DE,DEG0J_16074008,378993
BE,BE331_61019,378977
UK,UKC22_E05001088,378968
CZ,CZ032_554251,378910
IT,ITH32_024055,378903
AT,AT334_70608,378875
DE,DEA34_05554068,378870
FR,FR213_51562,378785
RO,RO317_153829,378747
UK,UKD12_E05003158,378729
DE,DEA34_05554056,378690
CZ,CZ072_588300,378668
FR,FR822_05079,378668
BG,BG312_15299,378636
ES,ES512_17035,378629
CZ,CZ053_575551,378627
FR,FR713_26113,378617
ES,ES423_16245,378615
IT,ITI41_056052,378588
SK,SK023_542954,378570
RO,RO215_151497,378552
FR,FR413_57452,378523
BE,BE341_81003,378500
FR,FR431_25259,378478
FR,FR252_50606,378456
FR,FR611_24167,378426
RO,RO116_142373,378399
HR,HR044_00850,378337
ES,ES241_22099,378336
GR,EL612_22030108,378326
FR,FR511_44213,378295
DE,DEA28_05366032,378292
SK,SK042_543551,378277
SK,SK041_524565,378277
GR,EL514_02030011,378238
UK,UKG36_E05001241,378226
ES,ES230_26124,378191
UK,UKM65_S31001196,378173
FR,FR244_37123,378142
DE,DEE0C_15089041,378131
FR,FR712_07129,378127
ES,ES415_37007,378100
ES,ES532_07017,378053
BE,BE234_44048,378043
FR,FR251_14407,378036
IT,ITC11_001044,378010
UK,UKI23_E05000053,377929
GR,EL653_43010405,377897
ES,ES415_37367,377882
SK,SK023_500321,377872
RO,RO222_50564,377839
DE,DED42_14521090,377833
ES,ES512_17002,377827
PT,PT171_111403,377823
RO,RO317_152724,377822
HU,HU0453,377808
HU,HU3334,377806
HU,HU0902,377790
BE,BE242_24038,377783
UK,UKM65_S31001205,377731
BG,BG344_72970,377726
GR,EL651_40040201,377725
UK,UKD31_E05000768,377689
GR,EL512_06020106,377672
FR,FR524_56010,377630
HU,HU0731,377609
FR,FR524_56149,377604
PT,PT111_160143,377575
UK,UKI21_E05000606,377566
PT,PT118_171218,377558
BG,BG422_66487,377555
AT,AT335_70522,377547
IT,ITF11_066029,377533
FR,FR252_50394,377531
ES,ES212_20022,377519
DE,DE807_13051051,377485
FR,FR515_85163,377431
FR,FR422_68163,377428
FR,FR411_54263,377422
FR,FR302_62393,377412
GR,EL633_39030104,377410
UK,UKI21_E05000069,377400
FR,FR821_04039,377327
FR,FR626_65226,377327
PT,PT118_040505,377320
CZ,CZ042_566667,377320
GR,EL524_10020111,377251
DE,DEF06_01053089,377249
UK,UKD12_E05003173,377237
GR,EL622_32010205,377234
RO,RO311_19212,377227
AT,AT126_32142,377220
DE,DE237_09374139,377101
ES,ES411_05262,377071
GR,EL413_57010402,377038
ES,ES411_05065,377037
BG,BG333_12838,376993
GR,EL633_39010112,376979
NL,NL413_1684,376927
ES,ES421_02041,376902
IT,ITG28_095083,376900
FR,FR523_35337,376883
IT,ITG13_083100,376860
BE,BE221_71002,376820
GR,EL632_37020505,376795
DE,DEA43_05758004,376775
ES,ES512_17093,376771
FR,FR627_81042,376708
PT,PT168_091116,376631
FR,FR716_69285,376617
IT,ITI42_057044,376597
UK,UKF12_E05003341,376583
UK,UKN04_95MM14,376547
GR,EL624_36010213,376546
SK,SK041_527033,376536
ES,ES230_26003,376530
FR,FR301_59262,376442
ES,ES423_16015,376381
DE,DE27E_09780139,376361
DE,DEE0D_15090007,376346
HU,HU2596,376318
BG,BG332_56695,376269
UK,UKI21_E05000037,376263
UK,UKH21_E05002193,376231
SK,SK022_506346,376203
SK,SK023_503061,376169
FR,FR223_80013,376156
ES,ES512_17111,376129
AT,AT341_80234,376093
FR,FR243_36046,376074
GR,EL524_10020205,376074
BG,BG424_61193,376067
GR,EL651_41020107,376022
CZ,CZ080_598399,376010
FR,FR245_41276,375990
ES,ES413_24130,375934
CZ,CZ052_579149,375929
UK,UKE22_E05006222,375915
GR,EL644_27030106,375913
CZ,CZ064_594768,375908
FR,FR411_54157,375892
ES,ES512_17214,375859
FR,FR301_59444,375763
BG,BG334_58493,375754
GR,EL434_74050311,375745
IT,ITI11_045005,375735
ES,ES413_24068,375725
FR,FR721_03186,375705
IT,ITC47_017088,375703
BE,BE351_91120,375696
DE,DEA44_05762036,375660
CZ,CZ042_567060,375629
UK,UKL24_W05000287,375602
SK,SK022_505838,375565
FR,FR622_12201,375551
PT,PT118_040503,375466
IT,ITI33_043003,375465
BG,BG334_56856,375453
GR,EL431_71070109,375412
GR,EL411_55010302,375406
FR,FR826_84016,375383
PT,PT183_070407,375368
BG,BG333_30274,375344
UK,UKG39_E05001340,375311
IT,ITH10_021105,375303
DE,DEA1C_05158012,375266
CZ,CZ032_560863,375261
BG,BG343_47768,375260
DE,DE26B_09678178,375222
CY,CY000_1110,375198
GR,EL526_12030301,375171
FR,FR241_18255,375101
FR,FR531_16106,375099
BE,BE100_21017,374983
FR,FR213_51380,374943
GR,EL612_22020404,374881
FR,FR626_65340,374761
AT,AT314_41514,374757
FR,FR512_49283,374745
FR,FR213_51043,374729
FR,FR231_27112,374712
RO,RO123_63553,374673
FR,FR302_62288,374635
BG,BG321_46532,374618
IT,ITG27_092115,374613
ES,ES423_16026,374585
FR,FR612_33394,374561
IT,ITG12_082066,374487
RO,RO412_78668,374472
RO,RO413_110027,374459
DE,DEA1F_05170036,374446
DE,DEB17_07137209,374400
DE,DE24D_09479150,374388
FR,FR714_38451,374332
AT,AT213_20918,374286
FR,FR252_50416,374249
HR,HR04D_02810,374229
FR,FR814_48009,374225
PT,PT167_091204,374198
BE,BE342_82037,374176
FR,FR813_34010,374174
CZ,CZ071_590207,374148
GR,EL531_14040111,374132
GR,EL653_44050204,374109
FR,FR414_88009,374100
BG,BG343_80220,374012
PT,PT168_090301,374007
UK,UKE13_E05001728,374000
FR,FR614_47143,373969
BG,BG311_81757,373909
SK,SK032_511684,373906
IT,ITF12_067023,373885
RO,RO115_138538,373863
IT,ITI41_056011,373840
UK,UKN04_95ZZ09,373808
FR,FR104_91691,373801
PT,PT164_061120,373798
IT,ITH36_028103,373787
GR,EL653_43020108,373753
GR,EL653_43020405,373753
GR,EL632_37030413,373743
FR,FR511_44079,373717
FR,FR621_09312,373693
FR,FR621_09047,373633
DE,DEG0I_16073001,373630
UK,UKD31_E05000788,373588
SE,SE124_1864,373574
GR,EL631_38040207,373564
ES,ES511_08038,373547
PT,PT168_091013,373538
PT,PT115_030417,373531
ES,ES418_47124,373472
ES,ES514_43106,373466
HU,HU1005,373462
UK,UKN04_95JJ16,373404
ES,ES611_04012,373394
FR,FR615_64558,373339
GR,EL541_19020305,373337
FR,FR714_38349,373326
AT,AT222_61236,373256
DE,DEA46_05770016,373239
FR,FR714_38052,373204
IT,ITH35_027017,373149
UK,UKD62_E05008108,373139
BE,BE331_61041,373095
GR,EL632_37020108,373092
BE,BE344_84035,373071
ES,ES130_39033,373047
UK,UKI23_E05000179,373045
IT,ITF22_070045,373028
AT,AT223_61113,373015
ES,ES422_13029,373009
RO,RO225_160779,372995
SK,SK041_524280,372989
UK,UKL23_W05000187,372977
ES,ES423_16082,372962
FR,FR232_76752,372939
GR,EL432_72040306,372936
BG,BG341_53984,372934
DE,DEG07_16062062,372902
FR,FR614_47027,372887
FR,FR223_80711,372876
DE,DEB22_07231502,372872
SK,SK041_518964,372852
FR,FR721_03211,372836
PT,PT117_180116,372832
UK,UKD43_E05005396,372830
FR,FR716_69176,372823
SK,SK022_505889,372822
FR,FR222_60338,372801
IT,ITH43_031023,372797
HU,HU2295,372761
BE,BE353_93010,372733
DE,DE732_06631019,372696
PT,PT118_040515,372673
FR,FR301_59582,372668
DE,DE80B_13055083,372666
SK,SK022_505200,372662
PT,PT118_040120,372633
DK,DK032_7986,372612
FR,FR722_15095,372550
BG,BG331_11702,372466
IT,ITH33_025020,372447
IT,ITH53_035011,372446
SK,SK041_523801,372438
FR,FR823_06161,372382
GR,EL631_38060102,372381
DE,DED2F_14628090,372360
CZ,CZ052_574694,372319
UK,UKI21_E05000201,372318
GR,EL612_22070204,372309
ES,ES415_37335,372295
BG,BG344_15864,372276
BG,BG344_16780,372276
IT,ITC16_004061,372271
FR,FR515_85049,372162
IT,ITH54_036003,372148
CZ,CZ042_565300,372136
FR,FR714_38001,372128
FR,FR511_44137,372126
FR,FR421_67205,372121
GR,EL645_31010104,372114
FR,FR253_61508,372088
UK,UKD63_E05008114,372078
CY,CY000_5213,372051
IT,ITI31_041001,372035
SK,SK032_580309,372020
ES,ES120_33078,372017
BE,BE236_46025,372004
CZ,CZ080_569909,371961
BG,BG425_36350,371946
CZ,CZ064_583197,371930
FR,FR512_49332,371930
UK,UKD32_E05000730,371926
IT,ITF11_066084,371890
GR,EL653_44040303,371871
FR,FR413_57572,371820
UK,UKD32_E05000663,371785
FR,FR522_29199,371757
SK,SK042_523275,371717
IT,ITH33_025023,371656
HU,HU1022,371616
SK,SK023_500551,371574
AT,AT225_60315,371571
IT,ITH36_028039,371532
FR,FR514_72168,371508
SE,SE211_0617,371471
PT,PT118_040815,371469
FR,FR244_37273,371462
DE,DE267_09674195,371432
GR,EL433_73030202,371425
FR,FR511_44116,371355
PT,PT16B_111319,371331
BG,BG325_57577,371315
DE,DED2C_14625470,371273
ES,ES415_37232,371270
HU,HU1768,371133
CZ,CZ053_581216,371117
BG,BG331_53691,371060
DE,DE235_09372115,371054
CZ,CZ052_576263,371013
CZ,CZ020_534064,371000
GR,EL651_41020402,370941
CZ,CZ072_589161,370908
UK,UKE22_E05006355,370908
GR,EL622_32011305,370883
ES,ES522_12056,370881
ES,ES513_25185,370842
IE,IE023_21133,370798
BG,BG315_16002,370777
CZ,CZ063_590908,370704
BG,BG425_59361,370659
UK,UKM65_S31001197,370654
ES,ES413_24125,370651
FR,FR612_33514,370627
FR,FR627_81039,370611
ES,ES617_29016,370578
DE,DE21N_09190148,370504
PT,PT166_050603,370477
UK,UKM28_S31000409,370473
FR,FR626_65304,370444
FR,FR251_14057,370431
AT,AT225_61615,370422
SK,SK021_501671,370397
SK,SK021_501778,370397
BG,BG424_48814,370379
CZ,CZ020_532967,370373
FR,FR711_01452,370365
UK,UKM23_S31000172,370336
FR,FR262_58046,370332
CZ,CZ064_595063,370299
CZ,CZ064_593656,370258
FR,FR413_57752,370244
ES,ES213_48023,370237
BG,BG415_83354,370211
UK,UKI23_E05000089,370211
SK,SK041_520098,370206
FR,FR232_76636,370189
CY,CY000_3217,370176
IT,ITC16_004049,370164
FR,FR531_16271,370162
GR,EL434_74040201,370132
CZ,CZ041_554880,370090
GR,EL653_43020307,370016
ES,ES414_34218,370001
UK,UKK23_E05006858,369984
GR,EL431_71080107,369955
ES,ES419_49123,369950
FR,FR511_44149,369940
DE,DE931_03351023,369893
DE,DED42_14521610,369798
FI,FI196_254,369790
ES,ES425_45032,369752
UK,UKJ14_E05006613,369736
FR,FR614_47102,369699
FR,FR822_05130,369687
FR,FR612_33081,369670
DE,DE809_13053003,369660
FR,FR812_30348,369616
DE,DE114_08117042,369611
FR,FR243_36123,369592
IT,ITF21_094012,369552
PT,PT117_181905,369526
SK,SK042_522023,369517
DE,DE932_03352005,369496
IE,IE025_18012,369462
DK,DK031_7868,369442
IT,ITI44_059031,369403
GR,EL632_37020602,369389
DE,DE933_03353004,369360
FR,FR302_62350,369291
UK,UKM38_S31000875,369243
FR,FR812_30179,369233
FR,FR532_17153,369216
FR,FR514_72350,369208
DE,DEA1D_05162016,369166
PT,PT113_031121,369150
ES,ES412_09413,369115
UK,UKN04_95ZZ03,369106
FR,FR411_54261,369094
CZ,CZ064_582263,369050
BE,BE342_82036,369046
CZ,CZ031_553239,369019
GR,EL624_36010702,369015
ES,ES413_24006,368978
IT,ITF14_069075,368963
SE,SE124_1860,368959
GR,EL653_43050311,368942
FR,FR302_62540,368905
FR,FR626_65388,368873
HR,HR048_00574,368848
PT,PT117_180106,368840
FR,FR244_37011,368832
GR,EL434_74050103,368829
FR,FR532_17420,368799
GR,EL631_38060603,368774
GR,EL526_12040104,368762
ES,ES412_09168,368754
IT,ITH55_037055,368740
IE,IE023_21067,368696
FR,FR102_77533,368691
FR,FR815_66189,368621
GR,EL422_70010207,368591
CZ,CZ063_596051,368517
DE,DE80D_13057083,368491
IT,ITI14_048022,368473
CZ,CZ072_586960,368469
ES,ES523_46010,368437
DK,DK041_8749,368395
PT,PT117_180118,368394
BG,BG425_46872,368383
GR,EL622_32010206,368343
SK,SK041_527700,368329
UK,UKD43_E05005245,368216
PT,PT166_050907,368208
CZ,CZ020_532461,368177
SK,SK041_519529,368177
IT,ITF14_069028,368172
SK,SK041_520578,368143
GR,EL523_09020404,368140
BG,BG331_51233,368136
RO,RO126_144964,368066
GR,EL611_26030106,368005
IT,ITC17_005067,367978
ES,ES522_12060,367968
CZ,CZ031_545619,367941
FR,FR514_72334,367937
RO,RO112_34422,367908
UK,UKM66_S31001213,367866
DK,DK041_8742,367857
BG,BG315_53730,367820
ES,ES416_40233,367820
BG,BG341_38947,367754
BG,BG324_70384,367745
FR,FR411_54076,367689
GR,EL644_27070103,367673
BG,BG343_20804,367637
HU,HU1608,367635
AT,AT332_70365,367618
UK,UKM31_S31000446,367616
FR,FR615_64191,367606
SK,SK022_506028,367593
GR,EL641_28040403,367583
DE,DE21L_09188144,367561
CZ,CZ032_540412,367555
FR,FR213_51105,367549
FR,FR718_74272,367495
FR,FR714_38126,367432
GR,EL421_69040001,367402
DE,DE725_06535013,367372
SK,SK023_555827,367369
IT,ITC16_004128,367354
FR,FR524_56181,367349
SK,SK023_502049,367343
FR,FR511_44002,367332
FR,FR522_29181,367297
FR,FR252_50041,367270
UK,UKI12_E05000282,367228
UK,UKD32_E05000732,367224
GR,EL434_74060106,367188
DE,DEE0A_15087125,367145
FR,FR534_86163,367120
GR,EL622_32010603,367072
HU,HU3433,366935
UK,UKI21_E05000600,366873
CZ,CZ051_546631,366847
UK,UKM34_S31000626,366845
RO,RO214_122285,366807
ES,ES241_22009,366790
BG,BG325_30507,366787
GR,EL631_38020305,366759
HU,HU2485,366698
BG,BG412_18174,366694
GR,EL524_10020202,366657
FR,FR534_86092,366647
IT,ITF14_069059,366635
PT,PT168_090734,366631
ES,ES230_26019,366624
BG,BG321_55508,366622
FR,FR263_71070,366545
GR,EL434_74050204,366524
BG,BG334_23087,366508
SK,SK023_502332,366464
DE,DE114_08117035,366457
RO,RO222_48922,366439
UK,UKI11_E05000142,366433
FR,FR243_36031,366395
DE,DE21H_09184122,366377
PT,PT112_031351,366349
GR,EL531_15010809,366303
PT,PT16B_110804,366288
GR,EL543_18050517,366241
CZ,CZ072_557188,366176
IT,ITF13_068042,366145
CY,CY000_1130,366081
SK,SK042_525839,366065
HU,HU0881,366027
FR,FR613_40283,365984
UK,UKD12_E05003251,365945
BG,BG334_53062,365912
FR,FR302_62252,365901
FR,FR223_80126,365762
IT,ITH58_040049,365759
CY,CY000_6111,365715
FR,FR301_59357,365673
DE,DEE0D_15090610,365621
RO,RO311_13891,365583
FR,FR252_50409,365582
HR,HR031_02739,365569
ES,ES425_45076,365545
IT,ITH32_024021,365542
FR,FR413_57067,365541
UK,UKD32_E05000719,365535
ES,ES419_49178,365485
FR,FR813_34237,365466
ES,ES411_05211,365416
GR,EL513_01020111,365410
CZ,CZ080_597546,365377
UK,UKI11_E05000642,365324
GR,EL651_40040116,365318
UK,UKL14_W05000364,365311
ES,ES415_37016,365280
ES,ES412_09301,365246
FR,FR813_34147,365192
ES,ES415_37350,365155
SK,SK041_527793,365140
BG,BG412_10690,365125
FR,FR627_81182,365115
IE,IE022_06070,365092
ES,ES423_16035,365085
AT,AT224_60502,365061
FR,FR301_59247,365059
GR,EL434_74060207,365040
FR,FR232_76610,365002
GR,EL433_73010412,364978
FR,FR623_31106,364972
IT,ITC31_008050,364965
IT,ITC42_013036,364949
CZ,CZ071_589454,364943
DE,DE935_03355003,364938
RO,RO315_180064,364926
GR,EL611_23010506,364912
GR,EL433_73050301,364890
UK,UKD31_E05000832,364880
BE,BE326_56088,364798
FR,FR241_18267,364792
SK,SK041_525022,364788
NL,NL421_1507,364731
FR,FR533_79213,364719
ES,ES522_12044,364699
ES,ES513_25244,364633
BG,BG334_73078,364575
CZ,CZ051_563731,364575
SK,SK041_524204,364575
BG,BG334_37748,364546
FR,FR221_02549,364543
BG,BG334_51024,364527
CZ,CZ052_579823,364506
GR,EL633_39070202,364480
IT,ITH56_038017,364428
ES,ES423_16053,364423
CZ,CZ063_590631,364415
AT,AT225_61047,364414
ES,ES513_25163,364390
DE,DEE07_15083580,364387
BG,BG313_43400,364359
HU,HU0534,364337
ES,ES521_03003,364330
ES,ES419_49242,364281
BG,BG425_11243,364253
BG,BG425_53816,364253
FR,FR301_59428,364160
BG,BG341_52279,364151
GR,EL543_18030301,364098
GR,EL651_40030808,364073
ES,ES243_50053,364069
CZ,CZ031_550035,364068
UK,UKD73_E05000949,364055
IT,ITG2A_105005,364049
DE,DEG0C_16067045,364039
SK,SK042_528285,364024
UK,UKI21_E05000508,364010
IT,ITC15_003115,363999
BG,BG344_78330,363993
IT,ITI12_046027,363991
HU,HU2979,363925
FR,FR612_33118,363919
DE,DE80E_13058088,363894
FR,FR107_94075,363841
SK,SK022_580856,363835
IT,ITC15_003040,363829
BG,BG324_81619,363825
CZ,CZ041_554707,363806
FR,FR261_21152,363759
FR,FR612_33085,363745
RO,RO316_133919,363710
CZ,CZ052_574350,363709
UK,UKE22_E05006264,363705
DE,DEF09_01056001,363678
FR,FR515_85107,363676
GR,EL541_21020105,363672
PT,PT111_160426,363651
FR,FR431_25228,363634
HU,HU1032,363552
UK,UKK42_E05002110,363548
HU,HU0518,363524
HU,HU2680,363488
DE,DEF0F_01062069,363471
GR,EL653_44040103,363467
RO,RO126_144535,363456
GR,EL611_23050302,363401
IT,ITH55_037047,363379
HR,HR044_04863,363343
CZ,CZ020_570788,363334
FR,FR614_47175,363273
GR,EL621_33010402,363256
GR,EL526_12050306,363254
AT,AT335_70409,363232
ES,ES416_40073,363170
PT,PT300_310604,363166
FR,FR832_2B316,363149
FR,FR251_14370,363149
FR,FR826_84091,363129
DE,DEB19_07140067,363114
DK,DK031_7826,363076
FR,FR712_07076,363051
FR,FR612_33463,363043
GR,EL632_37050115,363017
PT,PT168_090402,363005
ES,ES211_01902,362978
GR,EL653_43010507,362944
ES,ES242_44205,362843
DK,DK050_8384,362841
IT,ITC11_001216,362778
FR,FR252_50165,362738
DE,DE137_08327049,362738
FR,FR533_79339,362736
FR,FR811_11272,362726
UK,UKG23_E05001923,362714
DE,DE93A_03360001,362702
GR,EL642_29060504,362700
FR,FR815_66050,362684
IT,ITC42_013227,362653
FR,FR615_64304,362615
SK,SK031_512320,362610
UK,UKL21_W05000825,362607
DE,DE256_09571166,362597
FR,FR108_95371,362580
GR,EL653_43020109,362541
FR,FR822_05132,362502
UK,UKN04_95UU08,362452
RO,RO311_17423,362429
IE,IE021_03027,362426
SK,SK032_517046,362420
SK,SK022_505129,362396
IT,ITI13_047010,362369
HR,HR043_02127,362347
IT,ITF14_069098,362302
BG,BG412_18561,362273
SK,SK041_524590,362246
HU,HU2704,362230
IT,ITC49_098050,362203
ES,ES300_28901,362199
IT,ITC47_017158,362146
SK,SK023_503312,362133
ES,ES220_31011,362099
ES,ES419_49205,362062
FR,FR815_66144,362053
ES,ES512_17057,362016
FR,FR302_62543,362012
FR,FR625_46330,361980
FR,FR524_56066,361931
CZ,CZ042_562998,361927
UK,UKE13_E05001724,361855
BG,BG422_12810,361813
FR,FR104_91434,361810
IT,ITH52_034013,361788
FR,FR612_33349,361780
GR,EL611_23060103,361777
FR,FR104_91345,361763
UK,UKL12_W05000108,361757
BG,BG414_62219,361698
UK,UKN03_95LL21,361648
FR,FR623_31390,361635
AT,AT311_40422,361582
PT,PT118_170347,361546
FR,FR422_68249,361526
FR,FR232_76043,361470
CZ,CZ031_549304,361438
HU,HU1190,361409
IT,ITI35_109040,361398
FI,FI1B1_407,361395
UK,UKC22_E05001070,361383
GR,EL612_22070412,361359
CZ,CZ063_590533,361352
GR,EL653_44060110,361318
GR,EL653_43050505,361309
HU,HU1688,361305
RO,RO121_8229,361299
FR,FR301_59511,361216
AT,AT213_20912,361210
SK,SK023_502618,361192
SK,SK041_520021,361179
FR,FR513_53007,361101
SK,SK042_521922,361069
UK,UKE21_E05001750,361068
UK,UKL24_W05000296,361060
CZ,CZ052_576808,361057
UK,UKI23_E05000363,361039
ES,ES412_09908,361024
IT,ITC4C_015051,360995
UK,UKC11_E05001479,360985
UK,UKH33_E05004189,360944
FR,FR717_73250,360929
UK,UKC23_E05001172,360895
IT,ITF14_069008,360889
GR,EL432_72020207,360887
BG,BG424_66957,360882
UK,UKI23_E05000049,360866
FR,FR612_33327,360861
ES,ES411_05049,360807
FR,FR715_42181,360779
IT,ITH33_025029,360778
CZ,CZ031_549801,360778
BG,BG314_43044,360757
DE,DED2D_14626070,360728
DE,DE114_08117024,360707
DE,DEB3E_07334025,360580
ES,ES415_37377,360576
CZ,CZ052_574406,360552
AT,AT311_40809,360500
FR,FR523_35297,360455
FR,FR815_66011,360435
DE,DEA47_05774012,360429
SK,SK031_512753,360406
RO,RO115_139250,360401
IT,ITH42_030062,360368
SK,SK041_527998,360356
ES,ES220_31167,360348
ES,ES523_46030,360319
BG,BG424_43387,360250
FR,FR301_59063,360193
UK,UKL13_W05000159,360119
FR,FR711_01247,360104
BG,BG313_14390,360104
FR,FR432_39189,360097
BG,BG324_87285,360087
UK,UKI23_E05000059,360082
IT,ITC47_017199,360050
UK,UKN03_95AA07,360028
DE,DE22A_09277121,360025
NL,NL413_0756,360002
CZ,CZ042_565491,359995
SK,SK022_505692,359986
HU,HU2156,359918
PT,PT117_181811,359916
SK,SK022_514390,359913
UK,UKI21_E05000515,359902
FR,FR713_26088,359899
IT,ITI32_042030,359892
UK,UKD12_E05003177,359887
ES,ES417_42144,359886
BG,BG422_44077,359853
PT,PT118_041234,359847
FR,FR626_65423,359825
PT,PT118_040734,359825
BG,BG325_81075,359823
BG,BG331_21587,359816
IT,ITH20_022158,359791
BG,BG333_78656,359782
HU,HU3233,359775
ES,ES412_09216,359774
GR,EL513_01020213,359753
GR,EL431_71070308,359701
CZ,CZ063_590860,359690
UK,UKE13_E05001741,359678
GR,EL433_73010402,359584
DE,DEF08_01055039,359578
IT,ITH33_025011,359575
ES,ES415_37228,359511
UK,UKL17_W05000629,359470
UK,UKD32_E05000855,359464
GR,EL433_73030105,359443
ES,ES523_46064,359412
IT,ITI31_041054,359410
BG,BG333_72401,359379
IT,ITC13_096006,359375
BG,BG425_48756,359367
UK,UKE22_E05006220,359328
FR,FR623_31145,359327
IT,ITC15_003120,359301
IT,ITF14_069087,359272
HU,HU1095,359271
ES,ES513_25101,359257
ES,ES523_46241,359250
ES,ES242_44241,359241
FR,FR622_12083,359238
DE,DE932_03352040,359236
CZ,CZ063_587681,359234
UK,UKL13_W05000917,359210
FR,FR831_2A100,359198
SK,SK031_557960,359197
FR,FR612_33109,359162
SK,SK022_542920,359141
FR,FR812_30263,359105
PT,PT111_160403,359087
SK,SK032_516082,359054
ES,ES243_50193,359046
FR,FR626_65032,359014
GR,EL513_01040109,359005
IE,IE012_08071,359000
CZ,CZ053_578762,358993
FR,FR511_44028,358988
UK,UKD43_E05005213,358946
UK,UKM35_S31000693,358937
