Date,Price,Open,High,Low,Change %
"Dec 30, 2011",8.9271,8.9271,8.9638,8.8822,-0.08%
"Dec 29, 2011",8.9339,8.9316,8.9581,8.8978,-0.02%
"Dec 28, 2011",8.9359,8.9476,8.9858,8.9245,-0.23%
"Dec 27, 2011",8.9563,8.9843,9.0062,8.9159,-0.33%
"Dec 26, 2011",8.9861,8.9626,9.0053,8.9564,0.14%
"Dec 23, 2011",8.9734,8.9611,8.9947,8.9332,0.03%
"Dec 22, 2011",8.9703,8.9881,9.0272,8.9376,-0.29%
"Dec 21, 2011",8.9963,8.9766,9.0137,8.9359,0.18%
"Dec 20, 2011",8.9804,9.0067,9.0219,8.9376,-0.29%
"Dec 19, 2011",9.0069,9.0135,9.0382,8.9443,-0.18%
"Dec 16, 2011",9.0233,9.0721,9.0995,9.0034,-0.63%
"Dec 15, 2011",9.0804,9.0768,9.1132,9.0442,-0.06%
"Dec 14, 2011",9.0856,9.1034,9.1241,9.0695,-0.26%
"Dec 13, 2011",9.109,9.0609,9.1248,9.025,0.47%
"Dec 12, 2011",9.0664,9.0049,9.077,8.9813,0.69%
"Dec 09, 2011",9.0045,9.0553,9.0702,8.9886,-0.64%
"Dec 08, 2011",9.0624,9.0013,9.075,8.9745,0.64%
"Dec 07, 2011",9.0048,9.0169,9.0407,8.9886,-0.26%
"Dec 06, 2011",9.0285,9.0554,9.0838,9.0069,-0.39%
"Dec 05, 2011",9.0634,9.0415,9.0694,9.0163,0.20%
"Dec 02, 2011",9.0454,9.1079,9.1281,9.0228,-0.80%
"Dec 01, 2011",9.1184,9.0887,9.1515,9.0677,0.27%
"Nov 30, 2011",9.0937,9.1692,9.2126,9.0657,-0.92%
"Nov 29, 2011",9.1781,9.279,9.2957,9.1606,-1.17%
"Nov 28, 2011",9.2866,9.2577,9.2969,9.2227,0.11%
"Nov 25, 2011",9.2767,9.2576,9.2939,9.2249,0.14%
"Nov 24, 2011",9.2638,9.2303,9.2839,9.1997,0.30%
"Nov 23, 2011",9.2359,9.2088,9.2474,9.1868,0.20%
"Nov 22, 2011",9.2172,9.1928,9.2394,9.17,0.22%
"Nov 21, 2011",9.1974,9.1631,9.217,9.1286,0.22%
"Nov 18, 2011",9.1775,9.1586,9.1864,9.13,0.20%
"Nov 17, 2011",9.1594,9.1679,9.1911,9.1309,-0.10%
"Nov 16, 2011",9.1687,9.1108,9.1791,9.0934,0.46%
"Nov 15, 2011",9.1264,9.1047,9.1609,9.083,0.17%
"Nov 14, 2011",9.1107,9.0847,9.1399,9.0622,0.22%
"Nov 11, 2011",9.0911,9.0913,9.1142,9.0677,-0.08%
"Nov 10, 2011",9.0983,9.0592,9.1029,9.0317,0.41%
"Nov 09, 2011",9.0612,9.0294,9.093,9.013,0.30%
"Nov 08, 2011",9.0338,9.0294,9.0611,9.0091,-0.05%
"Nov 07, 2011",9.0386,9.0582,9.1083,9.0217,-0.37%
"Nov 04, 2011",9.0724,9.0665,9.1235,9.046,-0.13%
"Nov 03, 2011",9.0843,9.076,9.1203,9.0058,-0.04%
"Nov 02, 2011",9.0876,9.0487,9.1138,9.0354,0.36%
"Nov 01, 2011",9.0553,9.0088,9.0816,8.9894,0.46%
