"Date","Price","Open","High","Low","Change %"
"Mar 24, 2009","7.4397","7.4384","7.4875","7.4146","-0.47%"
"Mar 23, 2009","7.4745","7.4273","7.4829","7.4234","0.45%"
"Mar 20, 2009","7.4409","7.4323","7.4851","7.4212","-0.24%"
"Mar 19, 2009","7.4587","7.4395","7.4700","7.4128","0.16%"
"Mar 18, 2009","7.4467","7.4521","7.5196","7.3971","-0.18%"
"Mar 17, 2009","7.4603","7.4429","7.4687","7.4003","0.22%"
"Mar 16, 2009","7.4442","7.4071","7.4920","7.3956","0.28%"
"Mar 13, 2009","7.4233","7.4165","7.4773","7.3908","-0.17%"
"Mar 12, 2009","7.4356","7.4067","7.4694","7.3857","0.21%"
"Mar 11, 2009","7.4203","7.4267","7.4663","7.3834","-0.47%"
"Mar 10, 2009","7.4553","7.4122","7.4758","7.3836","0.55%"
"Mar 09, 2009","7.4148","7.3948","7.4695","7.3645","-0.17%"
"Mar 06, 2009","7.4274","7.4071","7.4787","7.3698","0.03%"
"Mar 05, 2009","7.4250","7.3778","7.4585","7.3545","0.02%"
