"Date","Price","Open","High","Low","Change %"
"Dec 19, 2011","7.4330","7.4285","7.4389","7.4237","0.03%"
"Dec 16, 2011","7.4310","7.4313","7.4409","7.4233","-0.02%"
"Dec 15, 2011","7.4322","7.4298","7.4397","7.4231","0.01%"
"Dec 14, 2011","7.4315","7.4340","7.4392","7.4257","-0.06%"
"Dec 13, 2011","7.4359","7.4330","7.4428","7.4271","0.00%"
"Dec 12, 2011","7.4357","7.4321","7.4410","7.4281","0.01%"
"Dec 09, 2011","7.4352","7.4328","7.4406","7.4255","0.00%"
"Dec 08, 2011","7.4352","7.4320","7.4490","7.4225","0.02%"
"Dec 07, 2011","7.4338","7.4315","7.4531","7.4271","-0.01%"
"Dec 06, 2011","7.4343","7.4329","7.4405","7.4267","-0.02%"
"Dec 05, 2011","7.4358","7.4326","7.4417","7.4258","0.01%"
"Dec 02, 2011","7.4347","7.4326","7.4390","7.4139","0.00%"
"Dec 01, 2011","7.4345","7.4354","7.4455","7.4258","-0.02%"
"Nov 30, 2011","7.4358","7.4336","7.4504","7.4116","-0.01%"
"Nov 29, 2011","7.4362","7.4345","7.4468","7.4299","-0.02%"
"Nov 28, 2011","7.4377","7.4350","7.4448","7.4277","0.00%"
"Nov 25, 2011","7.4376","7.4363","7.4422","7.4276","-0.00%"
"Nov 24, 2011","7.4379","7.4343","7.4446","7.4255","0.03%"
"Nov 23, 2011","7.4356","7.4391","7.4493","7.4281","-0.08%"
"Nov 22, 2011","7.4416","7.4396","7.4508","7.4327","-0.01%"
"Nov 21, 2011","7.4425","7.4403","7.4496","7.4342","-0.00%"
"Nov 18, 2011","7.4426","7.4413","7.4494","7.4348","0.00%"
"Nov 17, 2011","7.4425","7.4417","7.4493","7.4337","0.00%"
"Nov 16, 2011","7.4424","7.4406","7.4478","7.4356","-0.02%"
"Nov 15, 2011","7.4440","7.4394","7.4505","7.4351","0.02%"
"Nov 14, 2011","7.4428","7.4403","7.4504","7.4345","-0.01%"
"Nov 11, 2011","7.4432","7.4397","7.4502","7.4327","0.02%"
"Nov 10, 2011","7.4420","7.4422","7.4489","7.4324","-0.02%"
"Nov 09, 2011","7.4436","7.4419","7.4527","7.4367","-0.02%"
"Nov 08, 2011","7.4448","7.4408","7.4498","7.4371","0.01%"
"Nov 07, 2011","7.4442","7.4388","7.4565","7.4306","0.05%"
"Nov 04, 2011","7.4405","7.4390","7.4498","7.4243","-0.01%"
"Nov 03, 2011","7.4414","7.4397","7.4671","7.4278","0.01%"
"Nov 02, 2011","7.4407","7.4373","7.4528","7.4223","-0.00%"
"Nov 01, 2011","7.4409","7.4386","7.4535","7.4303","-0.00%"
"Oct 31, 2011","7.4412","7.4404","7.4517","7.4284","0.02%"
"Oct 28, 2011","7.4400","7.4411","7.4505","7.4330","-0.05%"
"Oct 27, 2011","7.4436","7.4417","7.4506","7.4359","-0.01%"
"Oct 26, 2011","7.4442","7.4423","7.4609","7.4270","-0.00%"
"Oct 25, 2011","7.4444","7.4421","7.4531","7.4312","-0.01%"
"Oct 24, 2011","7.4455","7.4421","7.4515","7.4373","-0.02%"
"Oct 21, 2011","7.4468","7.4414","7.4534","7.4342","0.02%"
"Oct 20, 2011","7.4455","7.4423","7.4639","7.4257","0.00%"
"Oct 19, 2011","7.4453","7.4427","7.4554","7.4374","-0.01%"
"Oct 18, 2011","7.4459","7.4423","7.4517","7.4358","0.00%"
"Oct 17, 2011","7.4459","7.4411","7.4501","7.4365","-0.05%"
"Oct 14, 2011","7.4497","7.4428","7.4540","7.4356","0.07%"
"Oct 13, 2011","7.4442","7.4443","7.4639","7.4374","-0.02%"
"Oct 12, 2011","7.4458","7.4408","7.4489","7.4352","0.02%"
"Oct 11, 2011","7.4443","7.4399","7.4633","7.4348","0.02%"
"Oct 10, 2011","7.4430","7.4432","7.4550","7.4342","-0.07%"
"Oct 07, 2011","7.4484","7.4407","7.4620","7.4258","0.06%"
"Oct 06, 2011","7.4443","7.4407","7.4603","7.4281","0.01%"
"Oct 05, 2011","7.4439","7.4435","7.4520","7.4354","0.02%"
"Oct 04, 2011","7.4424","7.4379","7.4637","7.4308","0.01%"
"Oct 03, 2011","7.4420","7.4374","7.4520","7.4307","0.06%"
"Sep 30, 2011","7.4376","7.4393","7.4482","7.4328","-0.10%"
"Sep 29, 2011","7.4448","7.4394","7.4499","7.4341","0.03%"
"Sep 28, 2011","7.4425","7.4367","7.4480","7.4324","0.01%"
"Sep 27, 2011","7.4417","7.4378","7.4509","7.4283","0.01%"
"Sep 26, 2011","7.4412","7.4390","7.4558","7.4287","-0.01%"
"Sep 23, 2011","7.4417","7.4415","7.4547","7.4341","-0.04%"
"Sep 22, 2011","7.4449","7.4435","7.4571","7.4224","-0.02%"
"Sep 21, 2011","7.4463","7.4454","7.4563","7.4353","-0.01%"
"Sep 20, 2011","7.4472","7.4455","7.4564","7.4315","0.00%"
"Sep 19, 2011","7.4471","7.4467","7.4545","7.4350","0.04%"
"Sep 16, 2011","7.4443","7.4430","7.4561","7.4399","-0.06%"
"Sep 15, 2011","7.4485","7.4434","7.4714","7.4188","0.02%"
"Sep 14, 2011","7.4473","7.4470","7.4599","7.4362","-0.01%"
"Sep 13, 2011","7.4480","7.4456","7.4573","7.4314","0.02%"
"Sep 12, 2011","7.4463","7.4418","7.4544","7.4337","-0.12%"
"Sep 09, 2011","7.4555","7.4455","7.4565","7.4372","0.11%"
"Sep 08, 2011","7.4473","7.4445","7.4609","7.4356","-0.00%"
"Sep 07, 2011","7.4475","7.4449","7.4611","7.4236","-0.01%"
"Sep 06, 2011","7.4481","7.4460","7.4832","7.4199","-0.01%"
"Sep 05, 2011","7.4488","7.4442","7.4542","7.4416","0.06%"
"Sep 02, 2011","7.4447","7.4487","7.4603","7.4361","-0.07%"
"Sep 01, 2011","7.4499","7.4459","7.4560","7.4395","0.01%"
"Aug 31, 2011","7.4492","7.4467","7.4587","7.4422","-0.02%"
"Aug 30, 2011","7.4508","7.4495","7.4588","7.4438","-0.01%"
"Aug 29, 2011","7.4512","7.4461","7.4546","7.4424","0.01%"
"Aug 26, 2011","7.4503","7.4455","7.4616","7.4395","0.01%"
"Aug 25, 2011","7.4493","7.4480","7.4608","7.4375","-0.01%"
"Aug 24, 2011","7.4497","7.4463","7.4597","7.4411","-0.01%"
"Aug 23, 2011","7.4501","7.4449","7.4610","7.4417","0.02%"
"Aug 22, 2011","7.4487","7.4462","7.4566","7.4396","-0.01%"
"Aug 19, 2011","7.4493","7.4499","7.4559","7.4406","-0.01%"
