NUTS_3_2013_CODE;NUTS_3_2010_CODE;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA;DEGURBA;;
DEB16;DEB16;071355005;07135080;no;Sosberg;Sosberg;171;3910900;3;;
DEB16;DEB16;071355005;07135081;no;Tellig;Tellig;296;1207100;3;;
DEB16;DEB16;071355005;07135088;no;Walhausen;Walhausen;228;2274500;3;;
DEB16;DEB16;071355005;07135092;01/01/2012;Zell (Mosel), Stadt;Zell (Mosel), Stadt;4127;44976300;3;;
DEB17;DEB17;071375001;07137056;no;Kretz;Kretz;734;4177500;2;;
DEB17;DEB17;071375001;07137057;no;Kruft;Kruft;3913;18178000;2;;
DEB17;DEB17;071375001;07137081;no;Nickenich;Nickenich;3659;16561000;2;;
DEB17;DEB17;071375001;07137088;no;Plaidt;Plaidt;5765;9389800;2;;
DEB17;DEB17;071375001;07137096;no;Saffig;Saffig;2219;6966900;2;;
DEB17;DEB17;071375002;07137023;no;Einig;Einig;149;3094100;3;;
DEB17;DEB17;071375002;07137027;no;Gappenach;Gappenach;309;3508400;3;;
DEB17;DEB17;071375002;07137029;no;Gering;Gering;391;2938400;3;;
DEB17;DEB17;071375002;07137030;no;Gierschnach;Gierschnach;274;3273300;3;;
DEB17;DEB17;071375002;07137041;no;Kalt;Kalt;469;5362600;3;;
DEB17;DEB17;071375002;07137048;no;Kerben;Kerben;444;4713300;3;;
DEB17;DEB17;071375002;07137053;no;Kollig;Kollig;514;4994300;3;;
DEB17;DEB17;071375002;07137065;no;Lonnig;Lonnig;1163;5501200;3;;
DEB17;DEB17;071375002;07137070;no;Mertloch;Mertloch;1401;10275500;3;;
DEB17;DEB17;071375002;07137080;no;Naunheim;Naunheim;442;6125300;3;;
DEB17;DEB17;071375002;07137086;no;Ochtendung;Ochtendung;5244;24067900;3;;
DEB17;DEB17;071375002;07137087;no;Pillig;Pillig;473;6290000;3;;
DEB17;DEB17;071375002;07137089;no;Polch, Stadt;Polch, Stadt;6637;28697700;3;;
DEB17;DEB17;071375002;07137095;no;Rüber;Rüber;867;5607200;3;;
DEB17;DEB17;071375002;07137102;no;Trimbs;Trimbs;607;4467700;3;;
DEB17;DEB17;071375002;07137112;no;Welling;Welling;888;6808600;3;;
DEB17;DEB17;071375002;07137114;no;Wierschem;Wierschem;333;8324400;3;;
DEB17;DEB17;071375002;07137501;no;Münstermaifeld, Stadt;Münstermaifeld, Stadt;3498;27788500;3;;
DEB17;DEB17;071375003;07137001;no;Acht;Acht;75;3791200;3;;
DEB17;DEB17;071375003;07137004;no;Anschau;Anschau;279;5154100;3;;
DEB17;DEB17;071375003;07137006;no;Arft;Arft;269;5831200;3;;
DEB17;DEB17;071375003;07137007;no;Baar;Baar;765;11735800;3;;
DEB17;DEB17;071375003;07137011;no;Bermel;Bermel;363;7332600;3;;
DEB17;DEB17;071375003;07137014;no;Boos;Boos;627;10381300;3;;
DEB17;DEB17;071375003;07137019;no;Ditscheid;Ditscheid;262;4477500;3;;
DEB17;DEB17;071375003;07137025;no;Ettringen;Ettringen;2731;9165800;3;;
DEB17;DEB17;071375003;07137034;no;Hausten;Hausten;397;3561300;3;;
DEB17;DEB17;071375003;07137035;no;Herresbach;Herresbach;488;8468200;3;;
DEB17;DEB17;071375003;07137036;no;Hirten;Hirten;250;2513100;3;;
DEB17;DEB17;071375003;07137043;no;Kehrig;Kehrig;1172;10411200;3;;
DEB17;DEB17;071375003;07137049;no;Kirchwald;Kirchwald;934;9511900;3;;
DEB17;DEB17;071375003;07137055;no;Kottenheim;Kottenheim;2716;6069800;2;;
DEB17;DEB17;071375003;07137060;no;Langenfeld;Langenfeld;676;4713700;3;;
DEB17;DEB17;071375003;07137061;no;Langscheid;Langscheid;99;2540300;3;;
DEB17;DEB17;071375003;07137063;no;Lind;Lind;55;2778500;3;;
DEB17;DEB17;071375003;07137066;no;Luxem;Luxem;314;4934700;3;;
DEB17;DEB17;071375003;07137074;no;Monreal;Monreal;817;14644000;3;;
DEB17;DEB17;071375003;07137077;no;Münk;Münk;245;5129800;3;;
DEB17;DEB17;071375003;07137079;no;Nachtsheim;Nachtsheim;545;7212500;3;;
DEB17;DEB17;071375003;07137092;no;Reudelsterz;Reudelsterz;374;3941000;3;;
DEB17;DEB17;071375003;07137097;no;Sankt Johann;Sankt Johann;929;4313000;2;;
DEB17;DEB17;071375003;07137099;no;Siebenbach;Siebenbach;199;3414500;3;;
DEB17;DEB17;071375003;07137105;no;Virneburg;Virneburg;377;5404100;3;;
DEB17;DEB17;071375003;07137110;no;Weiler;Weiler;486;7506500;3;;
DEB17;DEB17;071375003;07137113;no;Welschenbach;Welschenbach;56;2793400;3;;
DEB17;DEB17;071375004;07137008;no;Bell;Bell;1387;10263500;3;;
DEB17;DEB17;071375004;07137069;no;Mendig, Stadt;Mendig, Stadt;8585;23781000;2;;
DEB17;DEB17;071375004;07137093;no;Rieden;Rieden;1243;9100000;3;;
DEB17;DEB17;071375004;07137101;no;Thür;Thür;1511;8258600;2;;
DEB17;DEB17;071375004;07137106;no;Volkesfeld;Volkesfeld;567;2575600;3;;
DEB17;DEB17;071375005;07137204;no;Brey;Brey;1561;6415700;2;;
DEB17;DEB17;071375005;07137221;no;Rhens, Stadt;Rhens, Stadt;2882;16304000;2;;
DEB17;DEB17;071375005;07137223;no;Spay;Spay;1899;2699400;2;;
DEB17;DEB17;071375005;07137227;no;Waldesch;Waldesch;2225;3342900;3;;
DEB17;DEB17;071375006;07137201;no;Alken;Alken;655;8051900;3;;
DEB17;DEB17;071375006;07137205;no;Brodenbach;Brodenbach;605;9644000;3;;
DEB17;DEB17;071375006;07137206;no;Burgen;Burgen;738;11275700;3;;
DEB17;DEB17;071375006;07137207;no;Dieblich;Dieblich;2379;17680300;3;;
DEB17;DEB17;071375006;07137208;no;Hatzenport;Hatzenport;631;3766800;3;;
DEB17;DEB17;071375006;07137212;no;Kobern-Gondorf;Kobern-Gondorf;3194;28364100;3;;
DEB17;DEB17;071375006;07137214;no;Löf;Löf;1434;5338700;3;;
DEB17;DEB17;071375006;07137215;no;Macken;Macken;365;8609100;3;;
DEB17;DEB17;071375006;07137217;no;Niederfell;Niederfell;1002;11666300;3;;
DEB17;DEB17;071375006;07137219;no;Nörtershausen;Nörtershausen;1144;5663900;3;;
DEB17;DEB17;071375006;07137220;no;Oberfell;Oberfell;1077;5561100;3;;
DEB17;DEB17;071375006;07137230;no;Winningen;Winningen;2487;6660400;2;;
DEB17;DEB17;071375006;07137231;no;Wolken;Wolken;1086;2855600;3;;
DEB17;DEB17;071375006;07137504;no;Lehmen;Lehmen;1366;10237600;3;;
DEB17;DEB17;071375007;07137218;no;Niederwerth;Niederwerth;1349;3034500;2;;
DEB17;DEB17;071375007;07137224;no;Urbar;Urbar;3221;3458600;2;;
DEB17;DEB17;071375007;07137226;no;Vallendar, Stadt;Vallendar, Stadt;8413;13221800;2;;
DEB17;DEB17;071375007;07137229;no;Weitersburg;Weitersburg;2348;6622000;2;;
DEB17;DEB17;071375008;07137202;no;Bassenheim;Bassenheim;2962;14758800;3;;
DEB17;DEB17;071375008;07137209;no;Kaltenengers;Kaltenengers;2069;3072800;2;;
DEB17;DEB17;071375008;07137211;no;Kettig;Kettig;3337;7766800;2;;
DEB17;DEB17;071375008;07137216;no;Mülheim-Kärlich, Stadt;Mülheim-Kärlich, Stadt;10848;16344000;2;;
DEB17;DEB17;071375008;07137222;no;Sankt Sebastian;Sankt Sebastian;2540;2876500;2;;
DEB17;DEB17;071375008;07137225;no;Urmitz;Urmitz;3500;3770100;2;;
DEB17;DEB17;071375008;07137228;no;Weißenthurm, Stadt;Weißenthurm, Stadt;8298;3994200;2;;
DEB17;DEB17;n.a.;07137003;no;Andernach, Stadt;Andernach, Stadt;29071;53239000;2;;
DEB17;DEB17;n.a.;07137068;no;Mayen, Stadt;Mayen, Stadt;18625;58121400;2;;
DEB17;DEB17;n.a.;07137203;no;Bendorf, Stadt;Bendorf, Stadt;16538;24069800;2;;
DEB18;DEB18;071385001;07138003;no;Asbach;Asbach;7075;38585400;2;;
DEB18;DEB18;071385001;07138044;no;Neustadt (Wied);Neustadt (Wied);6205;35833600;3;;
DEB18;DEB18;071385001;07138077;no;Windhagen;Windhagen;4225;13108300;2;;
DEB18;DEB18;071385001;07138080;no;Buchholz (Westerwald);Buchholz (Westerwald);4439;20626300;3;;
DEB18;DEB18;071385002;07138004;no;Bad Hönningen, Stadt;Bad Hönningen, Stadt;5719;20093300;2;;
DEB18;DEB18;071385002;07138024;no;Hammerstein;Hammerstein;326;7206000;3;;
DEB18;DEB18;071385002;07138038;no;Leutesdorf;Leutesdorf;1829;10787400;2;;
DEB18;DEB18;071385002;07138063;no;Rheinbrohl;Rheinbrohl;3864;17198800;2;;
DEB18;DEB18;071385003;07138012;no;Dierdorf, Stadt;Dierdorf, Stadt;5708;31897200;3;;
DEB18;DEB18;071385003;07138023;no;Großmaischeid;Großmaischeid;2334;15519900;3;;
DEB18;DEB18;071385003;07138031;no;Isenburg;Isenburg;622;4172300;3;;
DEB18;DEB18;071385003;07138034;no;Kleinmaischeid;Kleinmaischeid;1384;6994500;3;;
DEB18;DEB18;071385003;07138069;no;Stebach;Stebach;312;2382600;3;;
DEB18;DEB18;071385003;07138201;no;Marienhausen;Marienhausen;519;4850200;3;;
DEB18;DEB18;071385004;07138009;no;Dattenberg;Dattenberg;1537;9328000;2;;
DEB18;DEB18;071385004;07138037;no;Leubsdorf;Leubsdorf;1607;10222800;2;;
DEB18;DEB18;071385004;07138041;no;Linz am Rhein, Stadt;Linz am Rhein, Stadt;5858;17981300;2;;
DEB18;DEB18;071385004;07138055;no;Ockenfels;Ockenfels;1020;1660400;2;;
DEB18;DEB18;071385004;07138068;no;Sankt Katharinen (Landkreis Neuwied);Sankt Katharinen (Landkreis Neuwied);3381;13850500;2;;
DEB18;DEB18;071385004;07138075;no;Vettelschoß;Vettelschoß;3455;6911300;2;;
DEB18;DEB18;071385004;07138501;no;Kasbach-Ohlenberg;Kasbach-Ohlenberg;1325;4777400;2;;
DEB18;DEB18;071385005;07138011;no;Dernbach;Dernbach;1025;5479000;3;;
DEB18;DEB18;071385005;07138013;no;Döttesfeld;Döttesfeld;595;5855300;3;;
DEB18;DEB18;071385005;07138014;no;Dürrholz;Dürrholz;1230;6901300;3;;
DEB18;DEB18;071385005;07138025;no;Hanroth;Hanroth;620;2432000;3;;
DEB18;DEB18;071385005;07138027;no;Harschbach;Harschbach;404;2177900;3;;
DEB18;DEB18;071385005;07138040;no;Linkenbach;Linkenbach;452;5428100;3;;
DEB18;DEB18;071385005;07138048;no;Niederhofen;Niederhofen;404;1381500;3;;
DEB18;DEB18;071385005;07138050;no;Niederwambach;Niederwambach;442;6891700;3;;
DEB18;DEB18;071385005;07138052;no;Oberdreis;Oberdreis;847;8998400;3;;
DEB18;DEB18;071385005;07138057;no;Puderbach;Puderbach;2384;11028800;3;;
DEB18;DEB18;071385005;07138058;no;Ratzert;Ratzert;229;2784000;3;;
DEB18;DEB18;071385005;07138059;no;Raubach;Raubach;1937;7827300;3;;
DEB18;DEB18;071385005;07138064;no;Rodenbach bei Puderbach;Rodenbach bei Puderbach;671;6618700;3;;
DEB18;DEB18;071385005;07138070;no;Steimel;Steimel;1250;5591400;3;;
DEB18;DEB18;071385005;07138074;no;Urbach;Urbach;1543;11259600;3;;
DEB18;DEB18;071385005;07138078;no;Woldert;Woldert;589;5027300;3;;
DEB18;DEB18;071385006;07138002;no;Anhausen;Anhausen;1331;9540400;3;;
DEB18;DEB18;071385006;07138005;no;Bonefeld;Bonefeld;958;5212900;2;;
DEB18;DEB18;071385006;07138015;no;Ehlscheid;Ehlscheid;1306;6288800;2;;
DEB18;DEB18;071385006;07138026;no;Hardert;Hardert;800;3435900;3;;
DEB18;DEB18;071385006;07138030;no;Hümmerich;Hümmerich;777;4268900;3;;
DEB18;DEB18;071385006;07138036;no;Kurtscheid;Kurtscheid;934;5098600;3;;
DEB18;DEB18;071385006;07138042;no;Meinborn;Meinborn;491;4387500;3;;
DEB18;DEB18;071385006;07138043;no;Melsbach;Melsbach;2003;2804100;2;;
DEB18;DEB18;071385006;07138053;no;Oberhonnefeld-Gierend;Oberhonnefeld-Gierend;994;3974100;3;;
DEB18;DEB18;071385006;07138054;no;Oberraden;Oberraden;612;4327100;3;;
DEB18;DEB18;071385006;07138061;no;Rengsdorf;Rengsdorf;2620;6910300;2;;
DEB18;DEB18;071385006;07138066;no;Rüscheid;Rüscheid;779;4896700;3;;
DEB18;DEB18;071385006;07138071;no;Straßenhaus;Straßenhaus;1867;10157100;3;;
DEB18;DEB18;071385006;07138072;no;Thalhausen;Thalhausen;722;3655100;3;;
DEB18;DEB18;071385007;07138008;no;Bruchhausen;Bruchhausen;897;2577100;2;;
DEB18;DEB18;071385007;07138019;no;Erpel;Erpel;2522;9208900;2;;
DEB18;DEB18;071385007;07138062;no;Rheinbreitbach;Rheinbreitbach;4469;6580600;2;;
DEB18;DEB18;071385007;07138073;no;Unkel, Stadt;Unkel, Stadt;5098;8159400;2;;
DEB18;DEB18;071385008;07138006;no;Breitscheid;Breitscheid;2120;12212700;3;;
DEB18;DEB18;071385008;07138007;no;Hausen (Wied);Hausen (Wied);1881;7693600;3;;
DEB18;DEB18;071385008;07138010;no;Datzeroth;Datzeroth;234;8000600;3;;
DEB18;DEB18;071385008;07138047;no;Niederbreitbach;Niederbreitbach;1558;8527000;3;;
DEB18;DEB18;071385008;07138065;no;Roßbach;Roßbach;1465;6401400;3;;
DEB18;DEB18;071385008;07138076;no;Waldbreitbach;Waldbreitbach;1906;6394500;3;;
DEB18;DEB18;n.a.;07138045;no;Neuwied, Stadt;Neuwied, Stadt;64102;86496200;2;;
DEB19;DEB19;071405002;07140005;no;Badenhard;Badenhard;140;3004100;3;;
DEB19;DEB19;071405002;07140014;no;Bickenbach;Bickenbach;347;6389200;3;;
DEB19;DEB19;071405002;07140016;no;Birkheim;Birkheim;139;2304600;3;;
DEB19;DEB19;071405002;07140031;no;Dörth;Dörth;520;5152700;3;;
DEB19;DEB19;071405002;07140036;no;Emmelshausen, Stadt;Emmelshausen, Stadt;4746;7914300;2;;
DEB19;DEB19;071405002;07140043;no;Gondershausen;Gondershausen;1239;13446400;3;;
DEB19;DEB19;071405002;07140045;no;Halsenbach;Halsenbach;1253;10036800;2;;
DEB19;DEB19;071405002;07140047;no;Hausbay;Hausbay;189;3243900;3;;
DEB19;DEB19;071405002;07140060;no;Hungenroth;Hungenroth;239;6023500;3;;
DEB19;DEB19;071405002;07140063;no;Karbach;Karbach;582;4975800;3;;
DEB19;DEB19;071405002;07140075;no;Kratzenburg;Kratzenburg;397;7150000;3;;
DEB19;DEB19;071405002;07140084;no;Leiningen;Leiningen;731;5748100;3;;
DEB19;DEB19;071405002;07140087;no;Lingerhahn;Lingerhahn;472;6007000;3;;
DEB19;DEB19;071405002;07140089;no;Maisborn;Maisborn;138;1470000;3;;
DEB19;DEB19;071405002;07140093;no;Mermuth;Mermuth;263;4917600;3;;
DEB19;DEB19;071405002;07140098;no;Mühlpfad;Mühlpfad;69;1386900;3;;
DEB19;DEB19;071405002;07140102;no;Ney;Ney;361;5602600;3;;
DEB19;DEB19;071405002;07140108;no;Niedert;Niedert;141;2214300;3;;
DEB19;DEB19;071405002;07140110;no;Norath;Norath;459;3299100;3;;
DEB19;DEB19;071405002;07140117;no;Pfalzfeld;Pfalzfeld;591;5269300;3;;
DEB19;DEB19;071405002;07140140;no;Schwall;Schwall;355;1774200;3;;
DEB19;DEB19;071405002;07140149;no;Thörlingen;Thörlingen;153;2240700;3;;
DEB19;DEB19;071405002;07140156;no;Utzenhain;Utzenhain;114;4469000;3;;
DEB19;DEB19;071405002;07140201;no;Beulich;Beulich;498;13280600;3;;
DEB19;DEB19;071405002;07140205;no;Morshausen;Morshausen;355;7556800;3;;
DEB19;DEB19;071405003;07140001;no;Alterkülz;Alterkülz;407;7577500;3;;
DEB19;DEB19;071405003;07140009;no;Bell (Hunsrück);Bell (Hunsrück);1443;23528500;3;;
DEB19;DEB19;071405003;07140010;no;Beltheim;Beltheim;1923;24847500;3;;
DEB19;DEB19;071405003;07140018;no;Braunshorn;Braunshorn;596;6979800;3;;
DEB19;DEB19;071405003;07140021;no;Buch;Buch;924;13448600;3;;
DEB19;DEB19;071405003;07140042;no;Gödenroth;Gödenroth;487;6815700;3;;
DEB19;DEB19;071405003;07140046;no;Hasselbach;Hasselbach;178;4792000;3;;
DEB19;DEB19;071405003;07140055;no;Hollnich;Hollnich;293;2271100;3;;
DEB19;DEB19;071405003;07140064;no;Kastellaun, Stadt;Kastellaun, Stadt;5094;8471300;3;;
DEB19;DEB19;071405003;07140073;no;Korweiler;Korweiler;88;2434800;3;;
DEB19;DEB19;071405003;07140095;no;Michelbach;Michelbach;168;2385200;3;;
DEB19;DEB19;071405003;07140131;no;Roth;Roth;253;3874500;3;;
DEB19;DEB19;071405003;07140147;no;Spesenroth;Spesenroth;154;3512200;3;;
DEB19;DEB19;071405003;07140153;no;Uhler;Uhler;381;5583000;3;;
DEB19;DEB19;071405003;07140202;no;Dommershausen;Dommershausen;1091;24704800;3;;
DEB19;DEB19;071405003;07140204;no;Mastershausen;Mastershausen;998;11832400;3;;
DEB19;DEB19;071405004;07140006;no;Bärenbach;Bärenbach;442;4831900;3;;
DEB19;DEB19;071405004;07140007;no;Belg;Belg;133;4791300;3;;
DEB19;DEB19;071405004;07140024;no;Büchenbeuren;Büchenbeuren;1652;5999800;3;;
DEB19;DEB19;071405004;07140028;no;Dickenschied;Dickenschied;743;5862400;3;;
DEB19;DEB19;071405004;07140029;no;Dill;Dill;183;5546000;3;;
DEB19;DEB19;071405004;07140030;no;Dillendorf;Dillendorf;591;6495000;3;;
DEB19;DEB19;071405004;07140040;no;Gehlweiler;Gehlweiler;233;4501600;3;;
DEB19;DEB19;071405004;07140041;no;Gemünden;Gemünden;1255;10670800;3;;
DEB19;DEB19;071405004;07140044;no;Hahn;Hahn;178;5285700;3;;
DEB19;DEB19;071405004;07140048;no;Hecken;Hecken;116;3887300;3;;
DEB19;DEB19;071405004;07140049;no;Heinzenbach;Heinzenbach;420;3416800;3;;
DEB19;DEB19;071405004;07140050;no;Henau;Henau;140;6697500;3;;
DEB19;DEB19;071405004;07140053;no;Hirschfeld (Hunsrück);Hirschfeld (Hunsrück);303;5092500;3;;
DEB19;DEB19;071405004;07140062;no;Kappel;Kappel;474;12414200;3;;
DEB19;DEB19;071405004;07140067;no;Kirchberg (Hunsrück), Stadt;Kirchberg (Hunsrück), Stadt;3794;18049000;3;;
DEB19;DEB19;071405004;07140071;no;Kludenbach;Kludenbach;107;2879900;3;;
DEB19;DEB19;071405004;07140081;no;Laufersweiler;Laufersweiler;840;6794700;3;;
DEB19;DEB19;071405004;07140082;no;Lautzenhausen;Lautzenhausen;355;4948700;3;;
DEB19;DEB19;071405004;07140086;no;Lindenschied;Lindenschied;207;3174000;3;;
DEB19;DEB19;071405004;07140090;no;Maitzborn;Maitzborn;105;3146400;3;;
DEB19;DEB19;071405004;07140094;no;Metzenhausen;Metzenhausen;124;3095500;3;;
DEB19;DEB19;071405004;07140105;no;Nieder Kostenz;Nieder Kostenz;175;4116300;3;;
DEB19;DEB19;071405004;07140107;no;Niedersohren;Niedersohren;452;3898200;3;;
DEB19;DEB19;071405004;07140109;no;Niederweiler;Niederweiler;381;4805000;3;;
DEB19;DEB19;071405004;07140111;no;Ober Kostenz;Ober Kostenz;256;5842000;3;;
DEB19;DEB19;071405004;07140120;no;Raversbeuren;Raversbeuren;128;5140000;3;;
DEB19;DEB19;071405004;07140122;no;Reckershausen;Reckershausen;374;8180700;3;;
DEB19;DEB19;071405004;07140128;no;Rödelhausen;Rödelhausen;152;2563400;3;;
DEB19;DEB19;071405004;07140129;no;Rödern;Rödern;201;2720300;3;;
DEB19;DEB19;071405004;07140130;no;Rohrbach;Rohrbach;171;3766500;3;;
DEB19;DEB19;071405004;07140135;no;Schlierschied;Schlierschied;185;8599400;3;;
DEB19;DEB19;071405004;07140141;no;Schwarzen;Schwarzen;136;3881400;3;;
DEB19;DEB19;071405004;07140145;no;Sohren;Sohren;3263;9423200;3;;
DEB19;DEB19;071405004;07140146;no;Sohrschied;Sohrschied;93;4456100;3;;
DEB19;DEB19;071405004;07140151;no;Todenroth;Todenroth;90;1561400;3;;
DEB19;DEB19;071405004;07140154;no;Unzenberg;Unzenberg;416;5495000;3;;
DEB19;DEB19;071405004;07140159;no;Wahlenau;Wahlenau;208;4460000;3;;
DEB19;DEB19;071405004;07140163;no;Womrath;Womrath;204;8392700;3;;
DEB19;DEB19;071405004;07140164;no;Woppenroth;Woppenroth;263;8671800;3;;
DEB19;DEB19;071405004;07140165;no;Würrich;Würrich;141;4326600;3;;
DEB19;DEB19;071405005;07140003;no;Argenthal;Argenthal;1643;28523900;3;;
DEB19;DEB19;071405005;07140011;no;Benzweiler;Benzweiler;208;3189300;3;;
DEB19;DEB19;071405005;07140027;no;Dichtelbach;Dichtelbach;653;5378200;3;;
DEB19;DEB19;071405005;07140035;no;Ellern (Hunsrück);Ellern (Hunsrück);818;9355400;3;;
DEB19;DEB19;071405005;07140037;no;Erbach;Erbach;271;1970300;3;;
DEB19;DEB19;071405005;07140068;no;Kisselbach;Kisselbach;565;9126900;3;;
DEB19;DEB19;071405005;07140085;no;Liebshausen;Liebshausen;498;5846100;3;;
DEB19;DEB19;071405005;07140096;no;Mörschbach;Mörschbach;339;5823100;3;;
DEB19;DEB19;071405005;07140125;no;Rheinböllen, Stadt;Rheinböllen, Stadt;3954;16325100;3;;
DEB19;DEB19;071405005;07140127;no;Riesweiler;Riesweiler;730;16805500;3;;
DEB19;DEB19;071405005;07140138;no;Schnorbach;Schnorbach;245;3416100;3;;
DEB19;DEB19;071405005;07140148;no;Steinbach;Steinbach;129;2598500;3;;
DEB19;DEB19;071405006;07140025;no;Damscheid;Damscheid;617;15099800;3;;
DEB19;DEB19;071405006;07140080;no;Laudert;Laudert;404;6174300;3;;
DEB19;DEB19;071405006;07140104;no;Niederburg;Niederburg;674;6780300;3;;
DEB19;DEB19;071405006;07140112;no;Oberwesel, Stadt;Oberwesel, Stadt;2838;18075800;3;;
DEB19;DEB19;071405006;07140116;no;Perscheid;Perscheid;369;18509100;3;;
DEB19;DEB19;071405006;07140133;no;Sankt Goar, Stadt;Sankt Goar, Stadt;2737;22925200;3;;
DEB19;DEB19;071405006;07140155;no;Urbar;Urbar;737;3553400;3;;
DEB19;DEB19;071405006;07140161;no;Wiebelsheim;Wiebelsheim;701;7318700;3;;
DEB19;DEB19;071405007;07140002;no;Altweidelbach;Altweidelbach;247;4098700;3;;
DEB19;DEB19;071405007;07140008;no;Belgweiler;Belgweiler;216;3359900;3;;
DEB19;DEB19;071405007;07140012;no;Bergenhausen;Bergenhausen;123;2682900;3;;
DEB19;DEB19;071405007;07140015;no;Biebern;Biebern;313;4096600;3;;
DEB19;DEB19;071405007;07140020;no;Bubach;Bubach;287;7100400;3;;
DEB19;DEB19;071405007;07140023;no;Budenbach;Budenbach;183;3509700;3;;
DEB19;DEB19;071405007;07140039;no;Fronhofen;Fronhofen;230;3707300;3;;
DEB19;DEB19;071405007;07140056;no;Holzbach;Holzbach;522;5031100;3;;
DEB19;DEB19;071405007;07140058;no;Horn;Horn;346;6856200;3;;
DEB19;DEB19;071405007;07140065;no;Keidelheim;Keidelheim;304;2717000;3;;
DEB19;DEB19;071405007;07140070;no;Klosterkumbd;Klosterkumbd;272;7333100;3;;
DEB19;DEB19;071405007;07140076;no;Külz (Hunsrück);Külz (Hunsrück);487;6920000;3;;
DEB19;DEB19;071405007;07140077;no;Kümbdchen;Kümbdchen;485;3206400;2;;
DEB19;DEB19;071405007;07140079;no;Laubach;Laubach;426;10017400;3;;
DEB19;DEB19;071405007;07140092;no;Mengerschied;Mengerschied;748;9534400;3;;
DEB19;DEB19;071405007;07140099;no;Mutterschied;Mutterschied;508;3072500;3;;
DEB19;DEB19;071405007;07140100;no;Nannhausen;Nannhausen;543;6048900;3;;
DEB19;DEB19;071405007;07140101;no;Neuerkirch;Neuerkirch;290;5275100;3;;
DEB19;DEB19;071405007;07140106;no;Niederkumbd;Niederkumbd;297;2266900;3;;
DEB19;DEB19;071405007;07140113;no;Ohlweiler;Ohlweiler;334;3912100;3;;
DEB19;DEB19;071405007;07140115;no;Oppertshausen;Oppertshausen;125;1519900;3;;
DEB19;DEB19;071405007;07140118;no;Pleizenhausen;Pleizenhausen;240;4034800;3;;
DEB19;DEB19;071405007;07140119;no;Ravengiersburg;Ravengiersburg;311;6140500;3;;
DEB19;DEB19;071405007;07140121;no;Rayerschied;Rayerschied;107;2514300;3;;
DEB19;DEB19;071405007;07140123;no;Reich;Reich;338;4758500;3;;
DEB19;DEB19;071405007;07140126;no;Riegenroth;Riegenroth;207;3143300;3;;
DEB19;DEB19;071405007;07140134;no;Sargenroth;Sargenroth;446;12761200;3;;
DEB19;DEB19;071405007;07140139;no;Schönborn;Schönborn;256;3904600;3;;
DEB19;DEB19;071405007;07140144;no;Simmern/ Hunsrück, Stadt;Simmern/ Hunsrück, Stadt;7581;11959400;2;;
DEB19;DEB19;071405007;07140150;no;Tiefenbach;Tiefenbach;747;5794100;3;;
DEB19;DEB19;071405007;07140158;no;Wahlbach;Wahlbach;173;4337800;3;;
DEB19;DEB19;071405007;07140166;no;Wüschheim;Wüschheim;287;3896700;3;;
DEB19;DEB19;n.a.;07140501;no;Boppard, Stadt;Boppard, Stadt;15240;75266900;2;;
DEB1A;DEB1A;071415001;07141006;no;Bad Ems, Stadt;Bad Ems, Stadt;9023;15364600;2;;
DEB1A;DEB1A;071415001;07141008;no;Becheln;Becheln;675;4410700;3;;
DEB1A;DEB1A;071415001;07141025;no;Dausenau;Dausenau;1232;9833500;3;;
DEB1A;DEB1A;071415001;07141041;no;Fachbach;Fachbach;1261;2232800;2;;
DEB1A;DEB1A;071415001;07141044;no;Frücht;Frücht;600;5531500;3;;
DEB1A;DEB1A;071415001;07141071;no;Kemmenau;Kemmenau;461;3756100;3;;
DEB1A;DEB1A;071415001;07141086;no;Miellen;Miellen;377;2052800;2;;
DEB1A;DEB1A;071415001;07141098;no;Nievern;Nievern;994;4278900;2;;
DEB1A;DEB1A;071415001;07141201;no;Arzbach;Arzbach;1681;9933500;2;;
DEB1A;DEB1A;071415003;07141002;no;Altendiez;Altendiez;2162;9218700;2;;
DEB1A;DEB1A;071415003;07141005;no;Aull;Aull;426;2175200;2;;
DEB1A;DEB1A;071415003;07141014;no;Birlenbach;Birlenbach;1502;4037900;2;;
DEB1A;DEB1A;071415003;07141021;no;Charlottenberg;Charlottenberg;155;763200;3;;
DEB1A;DEB1A;071415003;07141022;no;Cramberg;Cramberg;523;5255000;3;;
DEB1A;DEB1A;071415003;07141029;no;Diez, Stadt;Diez, Stadt;10759;12408900;2;;
DEB1A;DEB1A;071415003;07141030;no;Dörnberg;Dörnberg;460;5821500;3;;
DEB1A;DEB1A;071415003;07141038;no;Eppenrod;Eppenrod;704;6983600;3;;
DEB1A;DEB1A;071415003;07141045;no;Geilnau;Geilnau;367;2245000;3;;
DEB1A;DEB1A;071415003;07141049;no;Gückingen;Gückingen;1048;2339900;2;;
DEB1A;DEB1A;071415003;07141052;no;Hambach;Hambach;450;2762100;3;;
DEB1A;DEB1A;071415003;07141053;no;Heistenbach;Heistenbach;1056;5266700;2;;
DEB1A;DEB1A;071415003;07141057;no;Hirschberg;Hirschberg;364;2503700;3;;
DEB1A;DEB1A;071415003;07141059;no;Holzappel;Holzappel;1075;2732700;3;;
