Date,Price,Open,High,Low,Change %
"Aug 22, 2011",272.63,270.76,274.75,270.48,0.15%
"Aug 19, 2011",272.21,273.1,275.73,271.09,-0.31%
"Aug 18, 2011",273.05,269.13,274.98,268.5,1.27%
"Aug 17, 2011",269.635,269.35,272.655,268.16,-0.07%
"Aug 16, 2011",269.825,268.76,271.785,268.39,0.23%
"Aug 15, 2011",269.21,272.6,274.13,268.59,-1.53%
"Aug 12, 2011",273.405,273.46,274.885,271.96,-0.16%
"Aug 11, 2011",273.85,276.51,277.58,272.27,-1.18%
"Aug 10, 2011",277.12,272.88,277.45,271.52,1.56%
"Aug 09, 2011",272.865,274.82,278.795,271.85,-0.89%
"Aug 08, 2011",275.305,273.12,275.955,272.01,1.06%
"Aug 05, 2011",272.42,273.02,275.27,271.39,-0.27%
"Aug 04, 2011",273.145,271.32,274.035,270.84,0.54%
"Aug 03, 2011",271.69,270.85,273.69,270.03,0.11%
"Aug 02, 2011",271.4,268.45,271.48,267.62,1.00%
"Aug 01, 2011",268.705,269.26,270.205,266.78,-0.58%
"Jul 29, 2011",270.265,268.17,270.735,267.94,0.61%
"Jul 28, 2011",268.63,268.19,269.58,266.79,-0.05%
"Jul 27, 2011",268.755,267.64,269.065,267.05,0.29%
"Jul 26, 2011",267.97,268.67,269.25,266.78,-0.43%
"Jul 25, 2011",269.125,268.66,271.105,267.15,0.29%
"Jul 22, 2011",268.335,267.31,269.495,265.46,0.20%
"Jul 21, 2011",267.795,268.66,269.475,266.74,-0.43%
"Jul 20, 2011",268.955,271.07,271.705,268.09,-0.86%
"Jul 19, 2011",271.28,272.23,273.24,269.63,-0.50%
"Jul 18, 2011",272.63,268.96,273.77,267.98,1.10%
"Jul 15, 2011",269.665,268.72,272.095,268.54,0.14%
"Jul 14, 2011",269.29,267.04,270.93,266.6,0.63%
"Jul 13, 2011",267.605,268.99,270.825,266.7,-0.63%
"Jul 12, 2011",269.31,266.97,270.4,266.18,0.59%
"Jul 11, 2011",267.74,263.28,268.55,262.98,1.35%
"Jul 08, 2011",264.18,262,264.95,261.73,0.64%
"Jul 07, 2011",262.5,264.19,265.11,261.48,-0.80%
"Jul 06, 2011",264.62,264.68,266.01,263.84,-0.14%
"Jul 05, 2011",264.98,263.22,265.47,262.96,0.53%
"Jul 04, 2011",263.59,264.53,265.55,262.7,-0.34%
"Jul 01, 2011",264.485,265.53,266.375,263.56,-0.54%
"Jun 30, 2011",265.91,265.07,266.71,264.06,0.14%
"Jun 29, 2011",265.53,268.2,268.9,264.4,-1.14%
"Jun 28, 2011",268.605,268,270.255,267.68,0.05%
"Jun 27, 2011",268.47,268.26,269.92,267.47,-0.33%
"Jun 24, 2011",269.355,268.69,270.455,267.9,0.14%
"Jun 23, 2011",268.97,267.15,270.06,266.46,0.58%
"Jun 22, 2011",267.425,267.07,268.375,266.27,-0.02%
"Jun 21, 2011",267.48,267.69,268.43,266.04,-0.23%
"Jun 20, 2011",268.105,267.44,269.935,265.82,0.05%
"Jun 17, 2011",267.965,268.46,269.995,266.72,-0.31%
"Jun 16, 2011",268.79,265.98,269.87,263.57,0.90%
"Jun 15, 2011",266.395,264.57,267.315,264.27,0.52%
"Jun 14, 2011",265.03,264.6,265.79,263.86,-0.00%
"Jun 13, 2011",265.035,265.27,266.295,264.32,-0.29%
"Jun 10, 2011",265.795,264.05,266.445,263.31,0.48%
"Jun 09, 2011",264.525,265.27,266.135,262.99,-0.43%
"Jun 08, 2011",265.655,264.81,266.705,264.64,0.20%
"Jun 07, 2011",265.13,265.36,266.01,264.4,-0.17%
"Jun 06, 2011",265.585,263.58,267.375,263.51,0.46%
"Jun 03, 2011",264.36,265.1,266.2,263.35,-0.50%
"Jun 02, 2011",265.685,266.59,267.145,264.86,-0.42%
"Jun 01, 2011",266.805,266.16,266.975,265.19,0.14%
"May 31, 2011",266.43,267.75,268.39,265.67,-0.70%
"May 30, 2011",268.32,267.94,269,267.28,0.04%
"May 27, 2011",268.215,269.03,269.865,267.09,-0.49%
"May 26, 2011",269.545,269.71,270.755,268.24,-0.18%
"May 25, 2011",270.035,269.13,271.335,268.73,0.34%
"May 24, 2011",269.115,270.58,271.525,268.38,-0.47%
"May 23, 2011",270.39,268.06,271.47,267.33,0.66%
"May 20, 2011",268.62,266.81,269.81,265.94,0.51%
"May 19, 2011",267.27,268.33,269.54,266.21,-0.50%
"May 18, 2011",268.6,267.38,270.18,267,0.35%
"May 17, 2011",267.665,267.41,268.785,267.04,-0.09%
"May 16, 2011",267.895,268.14,269.255,266.94,-0.34%
"May 13, 2011",268.81,266.03,269.43,265.85,0.92%
"May 12, 2011",266.35,265.12,267.77,264.13,0.33%
"May 11, 2011",265.465,263.4,266.135,262.73,0.62%
"May 10, 2011",263.82,264.26,265.69,263,-0.31%
"May 09, 2011",264.645,265.01,266.025,263.23,0.09%
"May 06, 2011",264.395,265.79,266.975,263.16,-0.68%
"May 05, 2011",266.205,265.28,267.255,264.2,0.14%
"May 04, 2011",265.825,265.26,266.255,263.73,0.05%
"May 03, 2011",265.68,263.7,266.49,263.01,0.56%
"May 02, 2011",264.195,264.03,265.005,263.21,-0.03%
"Apr 29, 2011",264.275,263.47,265.095,263.32,0.10%
"Apr 28, 2011",264.005,264.04,265.865,262.72,-0.16%
"Apr 27, 2011",264.425,264.36,265.865,263.78,-0.09%
"Apr 26, 2011",264.655,264.66,265.775,263.7,-0.16%
"Apr 25, 2011",265.075,263.26,266.305,263.1,0.22%
"Apr 22, 2011",264.485,263.84,265.645,263.61,0.10%
"Apr 21, 2011",264.225,263.94,265.125,262.48,-0.05%
"Apr 20, 2011",264.355,265.23,266.455,263.28,-0.56%
"Apr 19, 2011",265.855,267.29,268.755,265.11,-0.87%
"Apr 18, 2011",268.175,265.76,269.555,265.38,0.32%
"Apr 15, 2011",267.325,266.74,267.975,266.32,0.04%
"Apr 14, 2011",267.22,266.13,268.29,265.45,0.23%
"Apr 13, 2011",266.595,266.08,267.785,265.21,-0.03%
"Apr 12, 2011",266.665,264.82,268.085,264.63,0.55%
"Apr 11, 2011",265.205,262.97,266.095,262.53,0.46%
"Apr 08, 2011",263.98,263.71,265.66,262.7,-0.10%
"Apr 07, 2011",264.255,263.9,265.595,263.37,0.07%
"Apr 06, 2011",264.075,263.46,264.785,262.66,0.19%
"Apr 05, 2011",263.575,264.46,266.355,262.99,-0.52%
"Apr 04, 2011",264.955,264.96,267.165,264.26,-0.09%
"Apr 01, 2011",265.205,265.34,267.055,264.81,-0.23%
"Mar 31, 2011",265.81,265.81,267.47,265.18,-0.14%
"Mar 30, 2011",266.19,267.62,268.37,265.44,-0.66%
"Mar 29, 2011",267.96,267.46,268.65,266.68,0.08%
"Mar 28, 2011",267.745,265.78,267.865,265.63,0.41%
"Mar 25, 2011",266.65,266.16,267.43,265.13,-0.08%
"Mar 24, 2011",266.855,268.88,270.095,264.8,-0.87%
"Mar 23, 2011",269.185,269.88,270.975,268.31,-0.49%
"Mar 22, 2011",270.505,271.61,272.735,269.38,-0.44%
"Mar 21, 2011",271.705,272.42,273.535,270.21,-0.13%
"Mar 18, 2011",272.07,273.76,275.15,271.49,-0.72%
"Mar 17, 2011",274.055,273.98,274.805,272.42,-0.05%
"Mar 16, 2011",274.205,273.66,275.065,271.97,-0.02%
"Mar 15, 2011",274.25,271.47,275.45,271.04,0.75%
"Mar 14, 2011",272.215,271.56,274.485,270.81,-0.13%
"Mar 11, 2011",272.58,272.75,274.81,271.21,-0.40%
"Mar 10, 2011",273.67,271.68,274.55,270.36,0.66%
"Mar 09, 2011",271.885,272.28,273.345,270.68,-0.28%
"Mar 08, 2011",272.65,271.05,273.96,269.08,0.49%
"Mar 07, 2011",271.325,270.99,272.475,269.85,-0.20%
"Mar 04, 2011",271.88,271.76,273.67,270.07,-0.08%
"Mar 03, 2011",272.1,271.16,273.25,269.49,0.23%
"Mar 02, 2011",271.465,272.48,273.975,269.54,-0.54%
"Mar 01, 2011",272.93,270.7,273.57,268.48,0.69%
"Feb 28, 2011",271.05,271.47,273.39,270.08,-0.80%
"Feb 25, 2011",273.24,273.17,274.52,271.66,-0.12%
"Feb 24, 2011",273.565,274.16,275.715,272.16,-0.35%
"Feb 23, 2011",274.52,272.42,275.49,270.76,0.58%
"Feb 22, 2011",272.94,270.85,273.51,268.77,0.63%
"Feb 21, 2011",271.225,269.12,272.615,268.09,0.46%
"Feb 18, 2011",269.99,268.83,271.56,267.66,0.23%
"Feb 17, 2011",269.38,269.87,271.28,268.48,-0.39%
"Feb 16, 2011",270.445,271.66,273.145,268.75,-0.43%
"Feb 15, 2011",271.605,271.28,272.725,269.88,-0.06%
"Feb 14, 2011",271.77,269.64,274.01,268.91,0.35%
"Feb 11, 2011",270.825,272.42,274.145,269.96,-0.72%
"Feb 10, 2011",272.785,271.47,273.915,269.96,0.36%
"Feb 09, 2011",271.82,269.02,272.27,267.56,0.82%
"Feb 08, 2011",269.62,268.35,270.28,266.8,0.35%
"Feb 07, 2011",268.69,268.01,270.26,266.72,-0.12%
"Feb 04, 2011",269.01,269.15,270.93,267.79,-0.11%
"Feb 03, 2011",269.3,268.29,270.48,266.9,0.19%
"Feb 02, 2011",268.8,270.26,271.27,268.26,-0.68%
"Feb 01, 2011",270.635,272.67,274.075,269.9,-0.85%
"Jan 31, 2011",272.95,271.67,274.95,270.68,-0.06%
"Jan 28, 2011",273.11,271.5,275.22,269.53,0.44%
"Jan 27, 2011",271.92,275,275.92,269.64,-1.25%
"Jan 26, 2011",275.35,274.39,276.35,273.23,-0.02%
"Jan 25, 2011",275.41,274.51,275.98,272.87,0.19%
"Jan 24, 2011",274.875,273.61,275.805,272.37,0.28%
"Jan 21, 2011",274.115,274.9,276.955,273.06,-0.43%
"Jan 20, 2011",275.3,272.17,277.3,270.61,1.04%
"Jan 19, 2011",272.465,272.75,273.655,270.51,-0.17%
"Jan 18, 2011",272.94,273.94,275.11,271.07,-0.55%
"Jan 17, 2011",274.46,274.95,276.83,273,-0.71%
"Jan 14, 2011",276.425,274.15,277.025,272.75,0.69%
"Jan 13, 2011",274.54,274.81,275.95,273.1,-0.24%
"Jan 12, 2011",275.195,277.52,278.715,273.97,-1.01%
"Jan 11, 2011",277.99,279.09,280.34,276.3,-0.52%
"Jan 10, 2011",279.435,276.77,281.205,275.82,0.54%
"Jan 07, 2011",277.945,276.18,278.785,274.19,0.55%
"Jan 06, 2011",276.425,274.97,276.935,273.89,0.41%
"Jan 05, 2011",275.295,275.84,277.665,274,-0.26%
"Jan 04, 2011",276.005,277.6,278.775,274.85,-0.68%
"Jan 03, 2011",277.905,277.23,279.285,276.04,-0.17%
"Dec 31, 2010",278.39,278.87,280.11,276.54,-0.36%
"Dec 30, 2010",279.4,279.35,281.75,277.47,-0.08%
"Dec 29, 2010",279.615,278.81,280.315,277.73,0.15%
"Dec 28, 2010",279.185,278.24,279.765,276.88,0.05%
"Dec 27, 2010",279.035,277.41,280.265,277,-0.04%
"Dec 24, 2010",279.16,277.62,279.66,275.63,0.42%
"Dec 23, 2010",277.985,275.91,279.275,273.82,0.51%
"Dec 22, 2010",276.585,276.24,277.815,274.89,-0.06%
"Dec 21, 2010",276.76,276.71,277.73,274.62,-0.07%
"Dec 20, 2010",276.96,272.18,277.41,270.8,1.54%
"Dec 17, 2010",272.77,273.5,274.5,271.5,-0.38%
"Dec 16, 2010",273.805,275.25,275.795,273.08,-0.68%
"Dec 15, 2010",275.67,274.95,276,273.45,0.18%
"Dec 14, 2010",275.175,276.64,278.815,273.39,-0.69%
"Dec 13, 2010",277.075,277.27,279.465,275.67,-0.72%
"Dec 10, 2010",279.08,278.3,279.54,275.89,0.23%
"Dec 09, 2010",278.44,276.94,278.95,275.38,0.32%
"Dec 08, 2010",277.555,277.8,280.305,276.39,-0.21%
"Dec 07, 2010",278.13,278.37,279.96,276.65,-0.24%
"Dec 06, 2010",278.79,276.2,280.97,275.61,0.78%
"Dec 03, 2010",276.63,276.74,278.93,274.63,-0.09%
"Dec 02, 2010",276.88,279.64,280.24,276.15,-1.07%
"Dec 01, 2010",279.865,280.48,281.425,278.39,-0.41%
"Nov 30, 2010",281.03,282.89,285.52,279.06,-0.87%
"Nov 29, 2010",283.49,278.28,285.1,277.72,1.26%
"Nov 26, 2010",279.96,277.16,281.8,275.59,0.89%
"Nov 25, 2010",277.48,275.52,278.32,273.26,0.51%
"Nov 24, 2010",276.075,276.12,276.715,273.81,-0.10%
"Nov 23, 2010",276.34,274.48,276.59,272.98,0.58%
"Nov 22, 2010",274.745,273.5,276.415,271.92,0.20%
"Nov 19, 2010",274.185,274.37,276.175,272.67,-0.21%
"Nov 18, 2010",274.76,275.98,277.27,273.54,-0.56%
"Nov 17, 2010",276.31,277.14,279.15,275.67,-0.53%
"Nov 16, 2010",277.79,276.64,278.85,275.05,0.35%
"Nov 15, 2010",276.82,275.47,277.22,274.18,-0.03%
"Nov 12, 2010",276.9,275.9,278.4,274.4,-0.01%
"Nov 11, 2010",276.92,274.2,278.33,272.34,0.84%
"Nov 10, 2010",274.625,273.72,274.955,271.92,0.22%
"Nov 09, 2010",274.03,274.16,276.67,272.15,-0.37%
"Nov 08, 2010",275.04,273.71,276.02,272.34,0.41%
"Nov 05, 2010",273.915,272.44,275.855,271.01,0.29%
"Nov 04, 2010",273.13,270.61,274.2,269.94,0.42%
"Nov 03, 2010",271.99,270.52,273.64,268.84,0.44%
"Nov 02, 2010",270.81,269.58,272.44,268.62,0.04%
"Nov 01, 2010",270.7,270.86,272.72,269.11,-0.24%
"Oct 29, 2010",271.355,272.99,274.845,269.1,-0.76%
"Oct 28, 2010",273.42,274.76,277.11,271.94,-0.64%
"Oct 27, 2010",275.195,274.47,276.615,272,0.20%
"Oct 26, 2010",274.65,272.54,275.76,270.56,0.56%
"Oct 25, 2010",273.125,272.99,275.705,271.62,-0.68%
"Oct 22, 2010",274.99,275.23,277.02,272.46,-0.17%
"Oct 21, 2010",275.45,275.81,277.17,273.5,-0.27%
"Oct 20, 2010",276.2,277.06,278.63,274.25,-0.50%
"Oct 19, 2010",277.595,275.32,279.695,273.85,0.54%
"Oct 18, 2010",276.095,273,278.085,272.35,0.71%
"Oct 15, 2010",274.135,273.86,275.735,272.35,-0.08%
"Oct 14, 2010",274.365,271.56,275.795,269.29,0.89%
"Oct 13, 2010",271.95,273.49,274.49,270.49,-0.68%
"Oct 12, 2010",273.825,273.25,275.045,271.59,0.12%
"Oct 11, 2010",273.485,273.95,276.185,271.96,-0.59%
"Oct 08, 2010",275.105,273.91,276.615,271.7,0.25%
"Oct 07, 2010",274.43,270.56,275.19,269.22,1.25%
"Oct 06, 2010",271.055,269.57,271.795,267.29,0.45%
"Oct 05, 2010",269.835,273.38,274.625,268.16,-1.36%
"Oct 04, 2010",273.55,272.15,274.75,271.49,-0.08%
"Oct 01, 2010",273.765,274.88,277.785,272.54,-0.97%
"Sep 30, 2010",276.45,276.96,279.3,274.08,-0.30%
"Sep 29, 2010",277.29,276.38,278.1,274.93,0.24%
"Sep 28, 2010",276.62,277.2,279.01,275.19,-0.34%
"Sep 27, 2010",277.565,276.87,278.195,275.69,0.08%
"Sep 24, 2010",277.33,279.8,281.13,276.6,-1.01%
"Sep 23, 2010",280.155,278.49,281.405,276.93,0.23%
"Sep 22, 2010",279.52,279.39,281.11,277.83,-0.10%
"Sep 21, 2010",279.8,280.42,281.81,278.4,-0.36%
"Sep 20, 2010",280.82,281.01,282.74,279.16,-0.49%
"Sep 17, 2010",282.2,282.52,283.76,280.52,-0.23%
"Sep 16, 2010",282.84,281.89,284.03,279.96,0.25%
"Sep 15, 2010",282.14,280.74,282.68,279.32,0.29%
"Sep 14, 2010",281.315,282.83,284.705,279.9,-0.66%
"Sep 13, 2010",283.175,283.37,284.665,281.77,-0.29%
"Sep 10, 2010",283.985,284.2,285.725,282.94,-0.22%
"Sep 09, 2010",284.6,286.39,288.5,283.27,-0.81%
"Sep 08, 2010",286.925,287.53,290.065,285.45,-0.34%
"Sep 07, 2010",287.9,284.55,288.48,282.96,1.07%
"Sep 06, 2010",284.86,283.36,285.39,282.39,0.20%
"Sep 03, 2010",284.29,284.7,285.76,281.84,-0.02%
"Sep 02, 2010",284.355,282.91,285.565,281.67,0.04%
"Sep 01, 2010",284.235,286.57,288.135,281.91,-0.95%
"Aug 31, 2010",286.95,285.01,288.12,282.94,0.33%
"Aug 30, 2010",286.02,282.18,286.26,281.57,0.76%
"Aug 27, 2010",283.855,283.22,285.695,281.26,0.04%
"Aug 26, 2010",283.745,283.06,286.205,281.16,-0.23%
"Aug 25, 2010",284.39,281.14,286.77,280.44,0.68%
"Aug 24, 2010",282.475,282.6,286.685,280.4,-0.15%
"Aug 23, 2010",282.9,277.76,283.38,276.53,1.47%
"Aug 20, 2010",278.81,277.76,281.33,276.18,0.06%
"Aug 19, 2010",278.655,276.84,280.635,274.33,0.50%
"Aug 18, 2010",277.265,277.89,280.925,274.96,-0.38%
"Aug 17, 2010",278.32,278.34,280.55,276.65,-0.47%
"Aug 16, 2010",279.645,280.32,281.925,277.59,-0.46%
"Aug 13, 2010",280.945,279.13,282.725,277.47,0.17%
"Aug 12, 2010",280.465,281.43,282.775,278.18,-0.44%
"Aug 11, 2010",281.705,278.58,284.045,276.6,1.00%
"Aug 10, 2010",278.925,277.66,281.185,276.15,0.36%
"Aug 09, 2010",277.92,278.27,280.25,276.51,-0.76%
"Aug 06, 2010",280.04,279.39,281.49,277.33,0.09%
"Aug 05, 2010",279.795,280.6,283.265,278.36,-0.47%
"Aug 04, 2010",281.115,281.29,283.085,278.84,-0.18%
"Aug 03, 2010",281.625,280.09,284.335,279.34,0.29%
"Aug 02, 2010",280.82,282.88,285.48,279.42,-1.10%
"Jul 30, 2010",283.935,283.31,287.455,281.75,-0.14%
"Jul 29, 2010",284.335,282.38,285.945,281.15,0.37%
"Jul 28, 2010",283.275,281.77,285.465,280.72,0.06%
"Jul 27, 2010",283.095,285,287.235,281.16,-1.14%
"Jul 26, 2010",286.35,287.24,288.74,283.72,-0.71%
"Jul 23, 2010",288.395,283.04,290.225,281.61,1.71%
"Jul 22, 2010",283.55,285.75,287.01,281.24,-0.83%
"Jul 21, 2010",285.935,285.96,288.585,283.43,-0.35%
"Jul 20, 2010",286.925,289.14,291.435,284.98,-1.01%
"Jul 19, 2010",289.85,281.89,292.51,277.39,2.75%
"Jul 16, 2010",282.1,278.99,282.9,277.44,0.80%
"Jul 15, 2010",279.86,277.62,281.44,276.29,0.55%
"Jul 14, 2010",278.32,277.34,279.32,276.02,0.19%
"Jul 13, 2010",277.785,277.74,279.205,276.6,-0.19%
"Jul 12, 2010",278.3,278.61,281.52,276.95,-0.40%
"Jul 09, 2010",279.43,280.08,282.17,278.04,-0.31%
"Jul 08, 2010",280.29,282.65,283.45,278.85,-1.04%
"Jul 07, 2010",283.245,284.39,285.885,281.56,-0.53%
"Jul 06, 2010",284.745,284.88,286.305,283.39,-0.33%
"Jul 05, 2010",285.68,285.39,287.22,283.83,-0.35%
"Jul 02, 2010",286.69,285.25,288.07,283.48,0.23%
"Jul 01, 2010",286.04,284.6,287.79,283.02,0.28%
"Jun 30, 2010",285.23,287.38,288.37,283.85,-0.83%
"Jun 29, 2010",287.625,285.49,288.675,284.1,0.66%
"Jun 28, 2010",285.735,282.58,287.615,281.27,0.35%
"Jun 25, 2010",284.73,281.88,287.54,281.29,0.56%
"Jun 24, 2010",283.15,279.63,285.43,278.55,1.02%
"Jun 23, 2010",280.28,278.77,282.04,278.06,0.10%
"Jun 22, 2010",279.995,278.36,281.155,277.54,0.22%
"Jun 21, 2010",279.38,276.53,282.09,274.06,0.01%
"Jun 18, 2010",279.35,279.01,281.72,277.92,-0.24%
"Jun 17, 2010",280.02,279.02,282.38,277.56,0.20%
"Jun 16, 2010",279.475,278.47,282.065,277.03,0.20%
"Jun 15, 2010",278.925,278.6,281.045,277.43,-0.09%
"Jun 14, 2010",279.17,280.71,282.26,277.75,-0.74%
"Jun 11, 2010",281.265,277.77,283.015,276.58,1.00%
"Jun 10, 2010",278.48,281.36,284.05,277.68,-1.25%
"Jun 09, 2010",281.995,282.24,283.825,280.28,-0.39%
"Jun 08, 2010",283.095,286.33,287.755,280.58,-1.33%
"Jun 07, 2010",286.905,287.23,290.325,282.85,-0.70%
"Jun 04, 2010",288.915,281.27,291.005,279.35,2.38%
"Jun 03, 2010",282.2,275.07,283.19,273.14,2.47%
"Jun 02, 2010",275.395,275.82,277.015,273.85,-0.61%
"Jun 01, 2010",277.08,274.68,278.8,273.46,0.71%
"May 31, 2010",275.13,274.04,276.03,271.94,0.09%
"May 28, 2010",274.87,274.46,278.33,271.45,-0.11%
"May 27, 2010",275.185,277.16,279.575,273.76,-1.26%
"May 26, 2010",278.71,278.33,280.43,276.99,-0.07%
"May 25, 2010",278.91,277.22,282.2,276.65,0.16%
"May 24, 2010",278.475,278.77,280.835,276.48,-0.44%
"May 21, 2010",279.715,280.94,282.605,276.96,-0.49%
"May 20, 2010",281.08,279.29,284.51,278.21,0.27%
"May 19, 2010",280.31,279.23,282.69,275.94,0.19%
"May 18, 2010",279.77,276.96,280.21,275.66,0.90%
"May 17, 2010",277.265,275,279.785,274.71,0.01%
"May 14, 2010",277.225,272.92,278.355,270.9,1.34%
"May 13, 2010",273.57,271.65,273.9,270.39,0.63%
"May 12, 2010",271.855,274.66,276.115,270.49,-0.99%
"May 11, 2010",274.58,272.84,277.75,271.96,0.19%
"May 10, 2010",274.06,278.3,280.49,271.6,-2.00%
"May 07, 2010",279.65,280.82,284.91,277.59,-0.82%
"May 06, 2010",281.955,278.39,285.955,275.64,1.16%
"May 05, 2010",278.725,276.39,280.245,274.62,0.75%
"May 04, 2010",276.64,269.18,277.03,267.94,2.61%
"May 03, 2010",269.605,267.75,271.245,266.57,0.17%
"Apr 30, 2010",269.15,265.87,269.46,264.34,1.19%
"Apr 29, 2010",265.975,268.4,269.815,265.29,-1.09%
"Apr 28, 2010",268.895,269.59,272.885,267.53,-0.33%
"Apr 27, 2010",269.785,262.92,271.135,261.39,2.54%
"Apr 26, 2010",263.115,261.62,264.355,260.68,-0.21%
"Apr 23, 2010",263.66,264.44,266.51,261.99,-0.51%
"Apr 22, 2010",265,263.52,266.29,262.44,0.49%
"Apr 21, 2010",263.72,264.36,264.89,262.9,-0.34%
"Apr 20, 2010",264.625,264.63,265.725,263.76,-0.18%
"Apr 19, 2010",265.1,263.16,266.01,262.5,0.57%
"Apr 16, 2010",263.595,262.59,265.255,262.28,0.12%
"Apr 15, 2010",263.28,262.02,264.56,261.42,0.37%
"Apr 14, 2010",262.305,263.03,263.575,261.71,-0.41%
"Apr 13, 2010",263.38,264.66,265.67,262.85,-0.66%
"Apr 12, 2010",265.135,265.57,267.555,264.47,-0.68%
"Apr 09, 2010",266.945,267.17,268.705,265.74,-0.42%
"Apr 08, 2010",268.07,266.06,269.36,265.03,0.63%
"Apr 07, 2010",266.39,264.26,267.26,263.51,0.60%
"Apr 06, 2010",264.8,264.04,266.16,262.93,0.09%
"Apr 05, 2010",264.55,264.77,265.43,263.7,-0.28%
"Apr 02, 2010",265.28,264.56,266,263.92,0.13%
"Apr 01, 2010",264.94,265.05,266.06,264.08,-0.21%
"Mar 31, 2010",265.495,266.29,267.195,264.8,-0.46%
"Mar 30, 2010",266.73,264.18,267.38,263.92,0.74%
"Mar 29, 2010",264.77,264.88,266.58,263.7,-0.19%
"Mar 26, 2010",265.275,264.04,266.675,263.06,0.34%
"Mar 25, 2010",264.38,263.48,264.75,262.93,0.18%
"Mar 24, 2010",263.905,263.92,265.055,263,-0.19%
"Mar 23, 2010",264.4,263.22,265.93,262.56,0.31%
"Mar 22, 2010",263.57,262.84,265.56,262.34,-0.01%
"Mar 19, 2010",263.59,261.99,264.83,261.22,0.46%
"Mar 18, 2010",262.385,260.92,263.105,259.99,0.39%
"Mar 17, 2010",261.375,263.57,264.415,260,-0.94%
"Mar 16, 2010",263.865,264.47,265.215,263.32,-0.45%
"Mar 15, 2010",265.07,265.22,266.35,263.89,-0.32%
"Mar 12, 2010",265.91,265.88,266.82,265.04,-0.26%
"Mar 11, 2010",266.615,266.13,267.965,265.16,0.12%
"Mar 10, 2010",266.285,266.61,267.805,265.64,-0.23%
"Mar 09, 2010",266.9,265.33,268.53,264.62,0.49%
"Mar 08, 2010",265.59,265.75,266.76,264.77,-0.21%
"Mar 05, 2010",266.14,266.47,267.29,265.2,-0.36%
"Mar 04, 2010",267.11,265.59,267.7,264.63,0.41%
"Mar 03, 2010",266.025,266.31,267.355,265.2,-0.15%
"Mar 02, 2010",266.415,267.51,268.495,265.74,-0.47%
"Mar 01, 2010",267.68,268.91,269.99,266.95,-0.74%
"Feb 26, 2010",269.675,270.51,271.185,268.88,-0.40%
"Feb 25, 2010",270.76,269.37,271.93,268.71,0.36%
"Feb 24, 2010",269.8,270.13,271.23,269.18,-0.27%
"Feb 23, 2010",270.535,269.54,271.155,268.71,0.32%
"Feb 22, 2010",269.675,270.36,271.055,268.84,-0.35%
"Feb 19, 2010",270.625,271.26,273.135,270.02,-0.23%
"Feb 18, 2010",271.24,270.85,272.34,270.1,0.08%
"Feb 17, 2010",271.01,270.35,272.49,269.59,0.09%
"Feb 16, 2010",270.765,272.21,273.265,270.34,-0.62%
"Feb 15, 2010",272.45,270.27,273.14,269.49,0.49%
"Feb 12, 2010",271.125,269.63,272.035,268.83,0.42%
"Feb 11, 2010",269.985,270.98,272.705,268.84,-0.50%
"Feb 10, 2010",271.34,270.29,272.11,269.42,0.01%
"Feb 09, 2010",271.3,273.53,275.04,269.91,-0.91%
"Feb 08, 2010",273.79,272.69,274.66,271.92,-0.11%
"Feb 05, 2010",274.1,272.98,275.68,272.13,0.20%
"Feb 04, 2010",273.545,271.33,274.735,270.37,0.76%
"Feb 03, 2010",271.475,269.77,271.735,268.59,0.55%
"Feb 02, 2010",269.995,269.4,270.755,268.58,0.20%
"Feb 01, 2010",269.46,270.35,271.78,269.05,-0.66%
"Jan 29, 2010",271.25,272.1,272.83,270.11,-0.39%
"Jan 28, 2010",272.3,272.45,273.91,270.49,-0.21%
"Jan 27, 2010",272.88,270.77,273.96,269.92,0.57%
"Jan 26, 2010",271.34,271.47,274.05,270.39,-0.30%
"Jan 25, 2010",272.17,270.69,273.98,269.86,0.16%
"Jan 22, 2010",271.745,272.13,273.205,269.59,-0.19%
"Jan 21, 2010",272.25,270.37,272.93,269.21,0.45%
"Jan 20, 2010",271.04,267.16,272.23,266.36,1.41%
"Jan 19, 2010",267.265,266.79,268.435,266.36,0.00%
"Jan 18, 2010",267.255,266.66,268.765,266.47,-0.49%
"Jan 15, 2010",268.565,266.11,269.395,265.31,0.77%
"Jan 14, 2010",266.51,266.14,268.6,265.55,-0.05%
"Jan 13, 2010",266.65,266.99,268.52,265.55,-0.40%
"Jan 12, 2010",267.725,266.93,269.815,265.92,0.22%
"Jan 11, 2010",267.135,267.19,268.445,266.05,-0.14%
"Jan 08, 2010",267.505,269.44,270.005,266.89,-0.89%
"Jan 07, 2010",269.915,268.43,271.145,267.38,0.45%
"Jan 06, 2010",268.705,269.03,270.565,267.94,-0.32%
"Jan 05, 2010",269.555,268.09,270.405,267.05,0.30%
"Jan 04, 2010",268.75,269.3,271.36,267.7,-0.81%
"Jan 01, 2010",270.935,269.3,270.935,268.73,0.14%
"Dec 31, 2009",270.565,272.07,274.165,268.47,-0.69%
"Dec 30, 2009",272.455,272.6,273.555,270.56,-0.15%
"Dec 29, 2009",272.855,272.42,274.995,271.49,0.04%
"Dec 28, 2009",272.74,272.65,273.77,271.58,0.02%
"Dec 25, 2009",272.695,272.72,274.545,270.57,-0.18%
"Dec 24, 2009",273.175,272.94,274.185,271.65,-0.08%
